class,DU,DS
4,8,1337.690562
5,7,675.737164
7,19,2235.80948
5,8,863.624977
0,3,397.072852
7,10,1010.631784
1,15,1729.589651
4,52,6055.399654
5,6,489.345349
7,7,1137.931378
3,4,584.522588
5,7,438.654448
7,13,1982.494693
1,40,6495.785121
5,7,885.117575
6,14,1607.412397
4,8,965.425477
5,6,580.908242
7,13,1687.468696
2,7,781.939928
5,9,1109.742676
4,5,505.742959
5,25,3473.048506
3,3,441.008854
3,8,1228.599269
7,10,660.733145
0,67,7697.081331
0,22,1737.82561
0,75,7372.670185
5,10,1574.82121
3,9,676.187509
3,4,505.725007
7,5,1002.404562
7,8,582.07106
6,61,8309.171237
7,11,1315.640555
0,19,731.097148
2,11,1277.656595
5,4,770.680237
3,5,623.675614
5,4,562.504835
5,21,2225.654221
7,8,817.92183
6,5,724.051624
5,15,977.552905
5,19,2308.493719
5,9,1337.424144
5,20,2120.636451
5,12,1373.40925
1,8,1574.916692
7,21,1814.430256
5,7,892.092159
7,12,1406.666827
5,28,1758.530335
5,12,919.55806
5,11,919.55806
0,12,1269.497212
5,8,361.556346
5,9,1234.400486
5,5,505.91636
1,11,580.895984
6,16,1137.027955
5,18,3354.793369
5,51,5881.393843
7,6,1053.288975
7,24,4343.081233
1,28,4171.233836
5,9,1189.751486
0,22,2338.490801
0,10,1150.229143
2,11,2060.322159
7,5,580.826503
0,17,397.019029
7,10,1300.786979
5,60,7750.360006
5,3,220.315326
4,56,6237.622712
5,3,306.502543
0,17,2630.752872
2,11,959.017873
3,28,2131.105077
4,16,2975.280109
0,2,220.432822
5,49,6634.313627
1,10,892.089022
5,10,1438.275322
5,26,2108.743518
0,13,1432.515047
0,6,580.883724
3,8,220.565617
4,25,2938.782425
7,18,2028.463595
0,7,702.572173
7,9,1350.801182
3,22,525.412651
5,4,525.3673
1,23,1413.119457
6,27,1663.543885
2,7,1189.658898
5,2,361.627177
3,16,292.365209
0,119,15689.91718
1,4,525.702605
7,13,361.70503
7,7,361.76161
5,14,562.486165
5,18,2344.671697
2,24,2219.523978
3,13,586.199044
0,7,306.443686
5,22,2051.725147
5,46,292.316483
5,18,2477.563126
3,11,1112.826766
4,10,942.028988
7,9,1054.710969
7,36,3089.06156
4,7,650.952361
3,47,5206.749569
3,7,675.556791
3,2,396.290352
5,29,2750.012995
7,7,978.490758
6,8,801.190383
1,58,4673.277242
5,4,527.558781
7,23,1970.019227
2,6,702.998057
5,9,1053.069115
2,12,1444.203088
7,7,799.155333
0,57,527.602834
1,14,1156.101979
0,26,146.158562
0,12,1293.665484
2,13,1345.479307
5,9,582.106535
5,5,361.9335
7,35,4313.902888
4,12,650.651407
5,18,1746.213179
3,6,441.07092
0,24,146.145731
0,10,1401.368489
5,12,1379.241242
5,6,505.722014
5,18,931.984259
7,8,863.804549
7,14,650.39349
5,8,864.459112
7,14,220.412103
5,4,623.610412
5,7,482.637641
0,18,2299.75273
4,5,703.044592
3,19,3338.461691
7,37,5111.148846
7,4,453.611432
2,25,4409.181801
5,11,1282.759274
5,5,661.039345
7,22,2704.874614
5,24,1917.367549
0,64,1315.278335
3,4,586.158497
5,25,4194.173598
2,4,361.594129
4,7,766.511758
3,16,2850.925244
7,4,453.620737
5,12,2249.947551
5,59,10325.92511
3,7,766.603311
0,6,723.12214
4,13,1190.352808
7,14,1241.851279
4,5,584.494335
3,6,1002.400585
0,7,660.96673
1,15,1622.763554
6,8,766.626184
0,6,1023.325328
5,12,1586.913626
4,11,1588.245826
4,8,1337.85875
0,7,1084.350003
0,9,977.357198
1,5,612.839707
5,7,1085.044334
5,5,724.1117
3,5,527.484776
7,5,660.862948
4,8,1257.308576
5,11,827.041566
0,6,918.859705
5,4,438.744646
4,13,1162.677449
5,4,745.448627
2,26,3686.39752
5,10,1630.393218
0,5,584.532861
3,4,675.730229
2,8,1147.569016
5,11,799.153165
1,3,582.266094
5,8,964.89006
7,4,582.313348
0,5,562.48897
0,10,1360.817532
3,7,965.370101
0,10,1051.902767
0,10,1277.718642
5,14,1817.411765
7,17,1665.181235
7,14,1156.373443
5,4,505.692088
5,10,1169.553099
5,7,1069.998271
3,6,1053.168068
7,5,827.12866
7,15,1808.371837
3,14,1687.470735
5,8,769.305453
0,7,1085.079714
5,10,1148.792548
5,11,1773.10798
4,19,3458.951394
5,6,527.513127
1,9,650.850902
4,11,964.826041
0,15,1582.690505
0,11,877.207099
0,7,1002.404443
3,5,453.600539
7,12,1547.905036
0,9,977.621377
0,5,525.639221
0,3,745.411083
5,5,730.779981
3,26,4350.654273
7,10,1490.848111
5,9,864.54776
4,10,1622.098813
0,4,440.857013
1,10,1651.800288
0,6,723.155202
5,51,876.776178
5,8,977.327832
1,23,1172.334707
5,5,527.580811
2,9,931.845749
5,7,977.327832
0,8,965.944405
0,7,910.370616
5,14,2414.240755
0,6,453.61043
5,9,584.727854
7,23,2859.799366
3,7,769.488621
1,19,2551.888979
5,11,562.492963
3,9,1401.928734
2,7,1070.366139
2,15,1737.23827
0,18,2441.086909
4,2,241.390933
0,12,1784.183835
2,9,1469.423205
6,8,1401.718794
2,22,2425.121754
0,8,1315.241541
5,5,438.53147
7,13,1206.677996
1,13,2600.713981
5,6,1051.712878
2,5,676.13905
0,6,584.602173
7,6,580.818327
2,8,1109.009605
3,5,581.145049
5,9,818.254018
7,14,1547.790618
5,10,1469.408221
7,10,1526.707485
5,13,1682.365497
0,3,292.448459
0,2,345.97714
3,10,942.019627
7,10,1277.704408
2,12,1894.095371
4,14,1011.710199
0,7,907.234319
0,19,1432.740431
5,8,892.088691
1,5,702.472247
5,35,5033.004813
0,4,623.80842
2,12,723.164647
7,7,1054.06846
5,10,793.741816
2,12,1379.609601
5,31,1301.215691
7,4,730.60668
6,2,241.351999
0,10,1662.894715
5,11,881.789978
7,3,361.695597
4,5,730.725446
5,14,1821.188111
3,7,769.608013
4,11,1161.264415
5,15,1908.658279
5,9,876.86476
0,25,675.459612
5,13,2022.283238
3,27,3153.748064
0,5,562.504666
3,3,220.470791
2,13,220.420737
3,7,675.799569
7,7,650.984959
4,42,292.370335
5,59,5128.155602
5,8,766.507942
1,6,292.230468
2,4,146.137388
0,6,964.577838
7,30,3105.943786
0,92,1360.833867
2,9,672.027654
0,17,1729.983169
3,5,661.236308
3,8,612.912603
5,13,1432.740431
7,8,723.381759
7,8,527.53517
6,5,586.181347
0,5,438.631404
4,17,1184.823475
2,7,1006.95447
3,9,1225.959735
5,14,1240.479873
4,22,1190.086947
4,7,942.145091
0,3,489.286837
7,28,1258.541434
0,6,793.08664
4,10,1344.06055
7,18,1598.319695
0,5,1037.981068
3,5,441.157074
0,2,241.341067
3,18,2745.251667
5,29,3742.924269
4,31,3718.976024
0,25,505.817731
7,2,383.338339
0,6,796.353988
5,13,1055.14274
0,17,527.475324
5,13,1718.237829
5,17,1622.780589
5,7,612.688226
0,10,831.372089
3,21,1241.332986
5,2,306.300607
5,12,1496.059638
5,10,584.942981
5,14,2167.650075
7,7,527.569797
5,12,505.895445
0,9,1281.815188
7,6,731.202711
7,25,4333.812542
4,25,770.116845
1,13,2027.856142
3,68,5440.291764
0,14,1762.667856
5,22,1997.999782
3,11,623.739448
3,6,612.856532
5,15,1344.05785
7,18,3196.789486
7,13,1190.722416
5,15,2027.149072
2,13,1071.618545
5,36,4001.657087
4,12,1461.717076
5,11,1738.8879
5,7,306.527757
1,18,1608.075609
5,6,863.8584
5,11,1112.819789
1,23,2396.780549
0,18,867.007248
3,20,2060.639253
1,84,1679.645063
0,34,2031.747967
3,6,977.327832
5,6,661.671006
0,5,527.464294
7,75,9471.832724
7,8,1404.917839
1,21,1277.692205
5,11,831.658283
2,34,3442.335669
7,7,672.668063
0,7,586.173352
4,14,1984.691275
5,12,892.090892
3,7,691.948609
5,13,1719.31862
1,45,3237.836234
5,6,489.189273
7,16,2261.386454
3,8,800.458036
3,10,1101.611216
4,12,1652.268945
5,8,781.939859
1,4,651.028411
0,8,1540.638644
0,9,623.719914
5,12,1344.054036
0,8,745.329718
5,54,8924.4365
3,32,1813.060941
7,41,2827.440596
3,16,942.364252
4,9,1009.357857
2,6,661.127484
5,29,3899.759019
5,44,438.49685
1,11,769.814839
3,7,1373.808124
7,30,1965.391526
5,8,781.939733
0,9,965.421107
7,3,525.684498
5,6,800.789629
5,23,3239.53439
2,17,1839.61177
0,11,1633.401741
5,17,2097.121694
0,6,920.112241
5,21,3035.85083
7,10,1228.876655
0,7,723.954272
3,10,1015.91057
2,9,800.329924
3,8,1053.168068
5,8,1109.816647
1,10,1413.319848
5,27,3738.464689
0,9,1438.009231
6,15,892.087908
3,6,581.026689
7,7,1011.500875
2,4,361.627177
7,20,1543.681852
5,10,1223.328327
5,12,1817.411765
5,27,3323.022909
1,21,2794.81633
5,44,3927.791473
0,30,3373.288669
0,28,3196.695709
5,12,1727.582168
5,9,800.580258
4,17,1887.269069
7,5,580.793796
3,9,1009.329508
4,18,2449.924887
7,7,769.97383
7,8,1070.64721
7,8,1185.941409
3,9,1011.207523
4,12,1242.445277
5,9,1243.654552
3,13,1730.092912
5,4,505.665148
0,18,1601.532748
0,4,744.451679
4,10,1002.401831
1,6,865.487489
2,9,1085.263617
7,7,1271.710313
5,5,397.007493
0,8,1112.815144
3,9,1124.999756
7,26,2623.107129
4,46,1490.631125
5,12,1380.331324
3,14,1729.323071
5,32,4435.41545
0,17,1681.793459
5,28,1622.655669
5,18,2992.234146
7,4,505.838659
4,20,2330.020807
4,13,1345.100205
1,6,724.071293
5,7,525.099481
2,17,1070.236344
7,20,1681.322617
7,15,959.356627
5,54,7037.458889
5,16,623.738145
0,20,1346.819586
5,17,3114.087861
0,29,2673.543007
7,6,345.980316
0,23,2613.016089
5,24,2530.944012
3,13,1712.865955
4,18,1717.371847
3,11,1050.716456
2,4,241.331953
0,21,2292.233872
7,9,1068.207386
5,23,1807.360778
4,89,7635.823763
7,17,730.64842
5,52,7360.426325
5,8,438.577608
3,44,3757.199974
0,19,892.089113
2,4,505.925323
3,18,2786.526318
7,43,3477.521919
0,8,1087.85633
0,44,3179.701562
4,19,2312.58141
0,14,1006.790168
7,59,3126.964571
5,4,146.184847
5,10,1636.222809
5,9,306.216348
0,75,5697.429433
4,20,2456.990498
5,25,241.3294
6,8,781.939863
5,6,745.84247
0,10,1384.001481
0,17,2057.971965
3,10,2002.892686
3,12,1661.501841
0,38,241.354184
5,6,796.149381
5,16,1055.438262
2,14,1084.973561
7,20,876.737649
5,38,1333.900685
5,7,675.903543
5,82,11356.60789
4,41,4060.869082
0,5,345.99165
0,7,1055.120709
4,17,2101.015472
3,10,1068.043894
4,25,1791.610102
5,10,1338.012872
4,10,1015.881937
5,36,2591.071987
5,29,3563.278392
2,41,2004.793642
7,11,1635.8664
7,8,1050.39879
5,13,292.351108
5,63,3699.669353
2,19,3017.740252
7,12,702.98476
0,33,346.007726
0,8,241.335964
4,53,4127.706285
3,48,2452.34
0,29,3403.531955
3,11,672.590908
4,8,942.05881
0,16,1807.651805
0,18,2004.800874
5,4,453.624313
7,13,1252.62284
7,21,2380.416674
4,11,1462.306306
0,8,1164.868769
7,9,910.58775
5,6,676.567915
5,8,650.963228
7,29,1636.258382
3,21,1838.367674
0,29,3282.917004
3,21,1346.888736
4,32,4519.301513
5,6,793.14837
5,34,831.452841
5,8,818.180272
5,9,723.358172
0,14,1223.321767
5,12,2457.740165
0,18,2236.72118
4,20,2022.726442
5,31,4390.684437
4,8,1054.846624
1,9,730.863347
7,92,4793.25375
7,17,1445.754234
0,72,9464.401906
4,6,796.000041
0,128,1607.567743
4,15,1733.270011
5,7,691.998476
7,13,623.68995
5,6,438.429492
5,14,1346.886352
0,9,1149.849192
5,9,672.027892
5,12,1689.756886
5,4,527.635856
0,11,1206.561253
2,8,672.760571
0,9,1560.10621
7,10,766.515575
5,5,907.198782
0,4,724.124799
3,6,724.025389
5,7,1002.404028
0,8,766.624278
2,13,1838.401332
0,8,881.582781
0,3,292.339569
0,14,2481.069041
0,8,723.150479
5,9,1006.652684
2,15,2825.060462
5,15,1662.242112
2,9,1346.802889
3,11,1109.631664
0,6,672.513696
2,12,1587.968395
3,5,867.044704
1,23,2115.203654
6,14,1020.609348
4,7,1405.179481
2,6,562.491519
4,24,2716.42472
5,10,1432.605212
7,37,6894.1671
0,10,1282.947851
0,19,3636.561422
4,18,2608.352062
7,5,612.912603
0,11,1054.931739
5,23,1734.223149
0,14,942.428676
0,20,1727.236235
0,21,2479.640209
3,5,623.833127
7,4,361.832287
5,10,1228.583851
3,6,781.939738
4,10,1015.899393
0,8,1011.30335
3,18,769.854595
0,6,661.789863
2,13,1555.168204
1,6,1172.41007
0,78,345.996407
7,9,580.961349
2,13,1099.340008
5,15,1522.951022
0,11,1413.080515
0,8,1050.416951
5,9,1360.873367
2,8,963.69407
5,8,964.121236
0,6,650.709469
5,17,1539.637628
2,10,1109.648115
7,4,482.685779
0,6,867.296033
5,3,612.951843
3,8,1225.297868
3,9,1054.846624
0,8,1199.956922
7,8,241.334506
7,48,6891.281459
7,8,1161.747015
0,4,527.456414
3,13,1293.68634
0,7,910.239135
5,20,1525.732191
7,16,2017.885168
4,14,1969.584005
2,20,2751.278754
4,25,2749.720962
2,6,581.923185
7,10,1015.909676
0,5,863.804549
7,25,3034.538508
3,9,866.819867
0,12,2098.247667
5,4,527.596542
5,5,361.780462
1,7,864.763508
0,8,1271.925572
5,9,1820.696315
5,9,1633.520261
5,7,907.215701
3,7,1534.135223
0,10,1438.393921
4,6,675.626181
0,8,505.86855
2,7,795.807851
4,12,1301.738048
5,7,612.940633
5,6,781.939782
0,13,1729.283231
0,14,2029.814096
5,6,1006.709051
2,15,1437.763284
7,9,1836.745747
4,9,613.668054
4,26,5821.402501
3,5,584.740671
4,19,1085.199972
5,3,562.495425
4,2,241.32028
0,5,723.990389
3,10,1390.225843
0,5,584.489198
5,7,582.295629
3,8,867.62713
2,22,1840.987403
4,3,920.422477
5,9,661.433076
1,10,1162.220731
5,10,818.239839
0,8,885.615883
2,8,795.807851
0,4,438.279189
0,40,4178.72568
1,8,1137.393648
3,7,977.699613
7,35,1970.376561
1,5,440.929504
5,2,482.741133
7,9,978.324866
5,15,1840.525778
0,8,827.020231
0,5,744.671497
7,19,3327.657822
2,8,1243.927165
5,9,770.497856
7,15,1630.474972
7,8,1101.533391
5,8,907.235751
6,13,241.345441
3,6,724.104058
3,9,586.231555
2,8,978.354147
3,5,613.131133
7,3,292.34598
0,12,1374.462458
5,8,1008.629495
3,12,675.848096
2,12,965.474988
1,27,2938.828503
1,13,1678.494376
0,5,525.548629
7,11,651.209329
0,3,396.711066
0,11,1169.727273
0,41,306.628551
5,8,482.717837
0,4,396.765009
5,29,4119.979645
7,11,1137.931378
2,13,1105.686172
5,13,963.673203
4,31,5553.873904
3,2,383.309757
5,8,723.53736
5,10,1098.898371
0,32,2758.724594
0,4,562.492963
5,2,292.404928
5,7,1156.399913
3,5,586.236115
7,49,6582.639744
4,7,801.143955
3,14,1461.902935
0,7,691.971289
7,12,1372.95109
7,15,1663.353236
4,8,766.67001
7,8,830.894422
5,11,1301.54227
5,8,1223.329996
1,4,524.940404
7,9,1389.822213
7,3,396.81123
5,8,918.977611
2,15,1446.295429
5,7,942.195891
5,7,650.738492
6,31,3195.907657
0,9,965.403623
0,12,1206.561253
5,21,3760.588339
0,7,527.59025
7,12,1206.810976
0,5,766.553731
5,6,799.170138
3,24,2694.76052
7,9,441.095049
0,22,2784.026571
5,9,1172.453417
0,5,965.058045
0,7,1190.780137
0,9,864.915595
5,12,1149.943564
4,7,586.158497
7,11,1447.121848
4,3,703.011354
3,19,1906.399305
4,21,2443.632315
0,14,1750.784295
5,10,1383.890863
5,118,8480.079305
7,4,580.985855
5,14,2074.994383
0,6,799.171221
0,14,1773.149567
7,5,724.022109
2,6,864.5328
7,16,2288.82461
0,9,979.172997
0,7,623.700373
7,17,1895.171892
2,17,220.420737
3,3,397.214994
3,16,1050.217133
0,7,383.261127
2,16,2108.951229
4,9,1383.991518
3,8,800.551164
4,7,1200.104235
0,36,4190.366675
4,4,582.100623
7,23,3031.223109
0,19,1488.369636
3,8,1315.93454
4,14,2047.924201
3,11,2026.87854
5,12,1346.793346
3,9,1022.997656
3,6,361.928794
0,7,1742.700206
2,30,3996.026887
7,13,1550.41463
3,50,5341.255396
5,25,2923.196164
5,6,800.987191
4,13,2132.324922
4,42,5275.239397
4,6,527.516277
2,13,1881.618612
3,9,1461.30647
3,7,781.939894
3,14,1621.420965
7,50,3155.043775
4,31,2017.703902
7,3,525.761441
0,14,1525.866335
5,5,453.599391
4,6,964.633902
1,13,2452.432591
5,6,745.417341
7,13,1968.91731
5,12,1360.80764
2,33,4204.352747
0,11,1139.024722
1,4,440.957109
0,32,3835.096291
0,8,730.767151
3,12,941.970917
7,12,692.006627
5,9,831.122338
5,7,795.867666
1,22,2253.743618
3,19,2773.494193
0,13,1356.215588
3,8,672.551206
5,50,5384.945155
0,8,965.609334
5,7,1053.201046
2,18,1247.24822
0,11,1623.630514
5,9,1257.899743
0,5,580.679269
5,12,1101.542039
0,23,1102.172742
3,4,361.780462
5,6,800.778002
7,23,1051.341832
1,51,8596.505294
7,12,1661.838498
5,14,1901.235109
4,9,1050.117179
4,10,1242.354125
7,31,4467.529664
3,8,724.081124
5,6,885.003813
0,13,1255.428009
0,20,1240.980858
0,31,4073.676568
5,16,1944.027386
0,10,1023.374656
5,18,1633.520261
5,6,881.403078
5,6,792.986299
5,22,2156.409065
5,14,800.312448
0,14,864.7993
5,13,1445.099122
5,10,1431.92859
5,66,292.304936
3,6,453.621595
7,18,1743.78996
7,36,2874.674218
5,7,580.683361
7,11,650.466187
0,17,2045.779175
5,9,1184.833211
7,8,1184.648185
0,6,766.605217
0,7,692.027895
4,69,8176.200926
3,21,1169.014356
2,8,1051.042885
2,19,580.621975
5,21,1588.251314
7,6,942.239933
5,6,1247.448943
7,7,884.898765
7,5,396.699503
5,31,586.165925
0,21,744.797015
0,13,1444.319573
7,9,1098.740518
5,20,146.239903
7,4,672.028806
1,9,1100.211245
7,15,2240.082915
4,26,2042.402509
5,47,6360.09469
2,18,383.223904
0,16,3244.31699
3,20,2017.741753
5,17,2040.969559
7,12,1870.96818
5,51,146.15343
3,6,731.129145
5,27,2413.355989
5,4,580.94501
5,3,383.388789
0,13,1453.892921
0,35,1052.937138
5,21,383.276389
3,9,1006.828452
5,9,1185.251609
5,32,2786.53234
3,5,766.633808
5,65,8275.877078
5,9,781.939752
4,12,1469.4243
0,9,661.758864
0,30,2249.981528
5,1,146.238623
2,50,6806.439132
7,28,3541.644506
4,25,1223.321656
5,49,1575.938586
0,47,5653.972141
0,21,1526.015317
5,18,1922.978894
5,17,1578.305133
7,14,1542.703359
4,12,1672.941598
7,15,1814.734484
1,24,361.98524
4,4,488.759332
7,9,1240.925228
3,8,1021.551313
3,35,1654.050667
7,13,1257.874056
0,3,438.469913
3,11,910.572614
2,9,1600.554985
5,5,731.157936
7,23,1906.389956
2,3,306.558566
4,28,3715.530491
4,18,1970.505323
3,63,146.165617
3,15,2258.587502
4,18,2424.210122
6,13,1488.031796
2,8,959.32675
1,22,1071.866375
3,44,4156.143749
0,10,1009.754488
5,12,1037.970872
0,8,1773.120457
7,11,1539.096646
7,6,383.384984
5,8,1020.133447
2,5,692.046432
5,5,361.735682
5,57,9387.415725
5,14,1184.998681
4,26,361.88173
5,8,958.828424
5,30,3894.183529
0,22,2717.348996
3,13,965.438586
7,6,488.847362
0,18,2013.800957
5,5,963.687114
7,41,292.343415
5,11,1462.127084
5,14,963.579268
0,11,1527.413614
7,8,977.680056
3,17,2330.339774
5,14,1447.187299
0,5,724.069108
7,9,966.318918
0,11,827.046203
0,25,2661.588065
5,8,1015.887982
3,13,1758.56802
3,9,931.923372
5,4,675.459612
7,18,2376.557806
7,23,2922.911723
0,91,5090.819304
2,6,723.959746
5,34,3579.774667
3,10,1112.824353
5,11,1315.086243
0,6,800.242533
0,29,3987.86957
4,2,525.185774
5,4,730.744696
0,4,745.879944
3,10,1085.143386
7,10,818.154734
4,22,910.796937
6,8,661.572765
5,23,2098.062508
0,7,361.544536
0,3,730.824876
2,11,730.747904
0,10,1761.795748
0,7,941.671557
0,5,524.931309
0,6,1234.406471
0,7,799.124964
5,4,562.50348
0,6,675.487381
7,35,5038.541749
0,21,3072.138204
3,7,863.876349
2,17,2573.940702
2,19,2989.77627
3,20,2446.650759
3,4,562.497122
3,21,2764.17408
0,11,2140.537591
5,10,1050.071736
7,7,1448.232133
2,5,672.02829
0,10,1624.447618
3,5,864.589303
7,17,2826.672866
3,12,1432.469958
0,12,1776.540728
3,14,2110.662876
0,10,1200.119337
5,19,2760.615035
0,5,675.882751
3,30,2844.987074
0,16,1814.508688
7,28,4365.77839
4,5,831.812263
2,4,527.61856
2,6,676.263638
7,7,918.952349
2,22,3719.057114
3,4,438.412163
5,13,1673.980805
3,18,1689.453789
0,6,292.484282
5,4,438.519931
7,11,1533.648366
0,14,1373.56252
4,4,453.604411
0,26,2380.763386
4,7,977.797384
0,4,586.146494
2,15,1847.154076
2,7,766.660484
0,5,584.686831
7,8,1011.297362
5,9,1401.508672
5,36,4063.565802
4,3,525.403581
5,23,3131.92345
0,12,1846.826628
5,12,1550.539414
2,6,793.186944
0,8,623.658668
7,4,702.218913
4,7,781.939778
5,30,4581.612144
7,10,958.778552
3,2,383.253494
2,14,1301.331848
2,5,907.240616
2,13,1985.774
3,8,799.178439
4,21,2309.588323
7,7,1150.112128
0,13,582.130181
2,17,1592.081175
0,7,730.619525
2,4,562.499242
1,26,3634.666109
0,4,488.866918
1,3,580.585133
5,10,1620.500649
5,2,220.323973
3,4,650.469821
0,5,672.513696
3,9,2141.035018
0,6,730.99791
0,4,831.980805
7,7,892.091314
5,7,612.918209
2,9,920.263206
7,12,2505.520886
0,9,965.251923
4,11,2233.88099
0,4,672.79579
0,6,730.946663
0,8,1434.180587
7,6,881.223254
3,7,438.594903
7,4,584.609872
7,18,3271.880579
0,7,863.714776
0,9,1125.000943
7,11,1277.694239
4,5,766.660484
7,13,1864.412129
0,10,1223.3221
0,7,781.939808
5,3,488.842473
3,10,1002.401416
0,5,562.497461
4,5,865.156991
5,15,2388.742345
7,3,383.32405
5,5,766.78614
4,12,799.180604
7,33,1382.176109
2,9,613.142333
6,5,582.342875
3,3,396.907472
4,4,766.534655
5,44,8172.366371
5,15,1772.24422
7,6,525.3174
5,13,1808.737337
5,2,292.295954
5,11,1242.13268
1,20,864.519499
5,3,292.363927
0,7,745.329718
5,7,958.269448
0,3,396.676376
7,9,864.817195
5,11,1550.615819
7,6,766.57471
5,18,1817.315575
3,8,1020.37527
5,11,1862.357631
5,16,2352.982841
5,7,919.835276
1,6,672.500453
3,10,1277.823246
0,6,866.894839
5,14,1781.795849
0,4,769.472698
7,27,1899.594063
5,3,586.215589
5,11,831.775609
0,24,2685.955014
0,55,4700.872866
2,52,4700.872866
7,4,702.944863
0,8,865.058667
5,22,2338.921663
2,27,3617.003103
3,7,1038.004167
7,10,1351.814014
6,6,831.892883
0,4,612.878962
0,25,1234.403662
5,7,440.749928
2,3,453.616158
0,10,1578.322667
7,3,292.375462
2,27,1847.094554
5,7,292.375462
5,3,527.445382
3,7,623.479809
4,6,582.449141
5,5,612.688226
0,9,1228.445059
3,15,942.054793
0,20,2204.47494
0,42,6860.634797
1,4,220.456987
4,9,1021.235151
7,8,306.594964
5,23,1863.804
5,34,2986.920761
5,3,383.227723
0,43,5189.646931
7,8,800.661703
7,17,2121.524827
0,6,766.477403
7,5,931.908334
5,25,292.225329
1,5,525.312863
2,20,146.227749
0,7,345.977594
6,23,2899.233904
0,4,489.398967
7,7,723.989295
3,45,292.322896
5,35,881.734742
0,13,1323.150702
3,15,2216.55704
5,23,2817.720629
7,35,3422.365762
6,10,800.894242
5,26,2042.869345
5,7,580.965434
5,27,2322.374928
7,11,650.836402
1,6,766.69858
7,14,2115.193877
5,10,1011.201533
4,12,1234.409767
7,12,1969.6575
1,4,482.643479
0,4,918.783884
2,11,1469.389932
4,7,745.123048
4,14,2380.023558
5,26,2097.786268
3,20,2590.775577
5,8,1162.359447
4,18,1951.790858
5,11,1741.964148
3,40,5253.548185
5,4,482.727303
4,5,796.554106
5,11,881.665679
0,12,1020.647084
6,16,2446.640534
1,5,306.303414
5,30,1588.061851
2,15,1984.65171
1,18,1384.061217
3,49,4410.610447
5,7,965.403623
1,11,1233.08713
0,6,525.262947
5,12,1102.397085
5,46,1085.496862
3,5,453.600539
0,6,827.07216
5,11,1050.725528
4,17,1794.930476
0,14,1315.106601
5,12,1718.922547
4,8,1138.448082
2,12,1445.79887
5,15,942.377138
0,8,1225.567231
6,20,818.327722
0,11,885.999994
3,8,1087.529465
0,10,1223.32955
0,6,831.416138
3,31,3746.389046
5,5,723.975069
5,3,361.804023
7,53,6087.750579
4,4,361.726251
0,42,4899.533109
5,11,1829.688801
2,8,1172.295846
5,14,2123.252552
7,9,1252.670533
0,10,876.907109
0,8,1068.292189
0,7,1053.168068
0,22,1533.145605
0,13,1293.807949
3,24,2197.302072
2,8,795.92319
7,4,623.650845
2,9,817.904772
5,20,3259.126715
0,28,4659.395152
3,42,6215.550923
5,10,867.72316
3,4,584.904596
0,21,1524.993395
3,50,5172.116842
0,30,3270.455373
5,14,623.794111
7,8,1654.439967
0,8,702.392276
0,26,3114.672958
2,32,527.434348
4,21,2396.381965
1,6,745.248324
7,6,864.577673
5,5,769.488621
1,6,965.43276
0,8,877.061016
4,7,800.469679
7,5,919.650493
