ID,EX,EY,geohash,class
7381,121.505,31.32,wtw6hvthpxnt,3
7382,121.44,31.315,wtw65ktzj555,3
7383,121.447,31.143,wtw35t7j05yx,5
7384,121.537,31.289,wtw3vxux9k7e,0
7385,121.435,31.265,wtw3g7d7bd6v,5
7386,121.418,31.197,wtw36zjzsqqc,5
7387,121.486,31.273,wtw3ump6kvxp,4
7388,121.505,31.155,wtw3hzt5p8yw,1
7389,121.431,31.19,wtw37jzqgmkm,3
7390,121.405,31.144,wtw34ts6vw3k,7
7391,121.434,31.283,wtw3gqcs9mc5,0
7392,121.469,31.205,wtw3s0en2ce5,5
7393,121.443,31.17,wtw37d247j0h,7
7394,121.459,31.23,wtw3ev5xzvfw,5
7395,121.459,31.314,wtw65ue9rbdt,0
7396,121.423,31.204,wtw3e0982zpn,7
7397,121.472,31.291,wtw6h0m5qc0j,5
7398,121.561,31.196,wtw3qpn1begk,5
7399,121.402,31.264,wtw3fe6np8h2,0
7400,121.341,31.254,wtw3c1tgdpzk,0
7401,121.477,31.338,wtw6k2bv5687,5
7402,121.443,31.185,wtw37t01g125,2
7403,121.59,31.258,wtw3yf75h3e2,0
7404,121.442,31.264,wtw3g7rq58n2,5
7405,121.42,31.218,wtw3dgp650fp,0
7406,121.394,31.146,wtw34muqt5pn,3
7407,121.461,31.205,wtw3ebtnq3tg,4
7408,121.495,31.318,wtw6htmbwdq4,7
7409,121.388,31.124,wtw343bn3qj5,5
7410,121.397,31.308,wtw647qw74hn,0
7411,121.492,31.266,wtw3uegc8uc4,0
7412,121.55,31.173,wtw3mfy5bk3h,7
7413,121.482,31.206,wtw3s2ukpu08,5
7414,121.365,31.104,wtw2cwr3cmz5,2
7415,121.45,31.291,wtw658m5q15t,4
7416,121.561,31.181,wtw3qhq42xeq,1
7417,121.525,31.267,wtw3v7gz3xrb,6
7418,121.449,31.168,wtw379uqyb64,3
7419,121.468,31.253,wtw3u16mct3q,7
7420,121.467,31.207,wtw3s119fnry,4
7421,121.308,31.244,wtw38rvc3r8z,1
7422,121.446,31.324,wtw65w678bv4,7
7423,121.458,31.267,wtw3gggp2x2b,5
7424,121.436,31.149,wtw35qdbpfkw,5
7425,121.43,31.248,wtw3g0w8u16s,3
7426,121.397,31.239,wtw3dqys75sj,5
7427,121.54,31.328,wtw6jxndz62x,3
7428,121.442,31.234,wtw3emzr5xw7,7
7429,121.283,31.204,wtw1xbe86xpq,7
7430,121.491,31.244,wtw3sxg13rxx,0
7431,121.452,31.223,wtw3eeyxhtp1,0
7432,121.339,31.149,wtw31ns25dkn,0
7433,121.423,31.177,wtw3759e0yp1,5
7434,121.518,31.275,wtw3vjqwnds1,0
7435,121.419,31.191,wtw36ynsezb6,3
7436,121.49,31.308,wtw6he6q64jy,5
7437,121.445,31.266,wtw3gec99sg6,5
7438,121.464,31.227,wtw3euxqkqdy,5
7439,121.383,31.13,wtw345h3kusg,7
7440,121.469,31.297,wtw6h17n0zej,4
7441,121.462,31.196,wtw37zjcvezs,4
7442,121.529,31.288,wtw3vry9ycym,7
7443,121.324,31.241,wtw38z32n0e2,3
7444,121.518,31.317,wtw6jjndwxuj,5
7445,121.516,31.294,wtw6j0vkb02v,7
7446,121.38,31.242,wtw3dp6jyfzv,6
7447,121.435,31.178,wtw377f3086y,5
7448,121.451,31.275,wtw3gtmyj6t3,5
7449,121.442,31.33,wtw65rrq7xq3,0
7450,121.448,31.33,wtw65x7wrx23,3
7451,121.421,31.211,wtw3e1b1625e,5
7452,121.311,31.239,wtw38qzur5tv,0
7453,121.522,31.278,wtw3vmcxecfc,7
7454,121.503,31.262,wtw3ug5f355m,7
7455,121.481,31.295,wtw6h35f86yf,7
7456,121.467,31.279,wtw3un1t6hpy,3
7457,121.38,31.186,wtw36j4pwgzb,0
7458,121.404,31.21,wtw3d9eeqjxt,5
7459,121.553,31.27,wtw3yh80ynqp,5
7460,121.401,31.238,wtw3dw9w8368,0
7461,121.5,31.261,wtw3ufcse0y2,7
7462,121.364,31.214,wtw39dqddpm6,0
7463,121.539,31.318,wtw6jtmbxfqf,7
7464,121.595,31.262,wtw3ygnf2g5t,5
7465,121.442,31.186,wtw37mpreey2,0
7466,121.469,31.207,wtw3s151by7n,7
7467,121.531,31.206,wtw3t8bhjs18,6
7468,121.369,31.272,wtw3cufhwemd,5
7469,121.498,31.21,wtw3sc85ktej,0
7470,121.442,31.303,wtw656x35wnk,7
7471,121.414,31.269,wtw3fu6gpk04,7
7472,121.43,31.13,wtw355n9khde,5
7473,121.488,31.271,wtw3us8yg8fs,0
7474,121.53,31.256,wtw3v3zrqk8n,5
7475,121.49,31.337,wtw6k8dr60jy,7
7476,121.493,31.286,wtw3uxkw0j4g,5
7477,121.474,31.222,wtw3s5y9m6ek,5
7478,121.514,31.14,wtw3jhgg9ktx,5
7479,121.382,31.283,wtw3fngsttg5,2
7480,121.411,31.272,wtw3fubu9774,6
7481,121.366,31.258,wtw3cf250c8b,7
7482,121.306,31.268,wtw3bkhm69tt,0
7483,121.55,31.193,wtw3myw02k9h,0
7484,121.402,31.196,wtw36x41zeuk,4
7485,121.432,31.328,wtw65r04fdmz,4
7486,121.36,31.242,wtw39x7tufyv,4
7487,121.522,31.305,wtw6j6csgffy,4
7488,121.495,31.318,wtw6htmbwdq4,7
7489,121.41,31.267,wtw3fgbp6p38,3
7490,121.521,31.28,wtw3vq2ghw9h,7
7491,121.517,31.3,wtw6j1vzxqfs,3
7492,121.496,31.332,wtw6hxydjupu,1
7493,121.372,31.189,wtw33vu3hdfx,5
7494,121.404,31.211,wtw3d9g9q0pe,0
7495,121.426,31.284,wtw3gp5dwbk1,5
7496,121.409,31.166,wtw369x74erz,3
7497,121.484,31.172,wtw3k6tyn3gy,5
7498,121.376,31.207,wtw39cp3cy3q,3
7499,121.545,31.204,wtw3tbd27z0y,7
7500,121.469,31.324,wtw6hn758bg4,5
7501,121.532,31.297,wtw6j92yhzem,6
7502,121.576,31.284,wtw3yx0fw0k1,7
7503,121.447,31.307,wtw65e702py9,0
7504,121.545,31.285,wtw3vz627f8y,7
7505,121.307,31.297,wtw603mn1zxj,5
7506,121.319,31.241,wtw38xmb18e0,0
7507,121.419,31.279,wtw3fynt7u0q,3
7508,121.438,31.173,wtw376u7ykru,7
7509,121.427,31.126,wtw354k6n4vw,3
7510,121.35,31.279,wtw3cqhm7unq,5
7511,121.517,31.339,wtw6m1jfzm48,1
7512,121.545,31.285,wtw3vz627f8y,7
7513,121.476,31.297,wtw6h32n5zwt,3
7514,121.449,31.144,wtw35ts6yy6h,0
7515,121.469,31.324,wtw6hn758bg4,5
7516,121.46,31.312,wtw65uhmx5u5,5
7517,121.473,31.315,wtw6hhtzn51e,3
7518,121.487,31.314,wtw6hs81k28v,3
7519,121.51,31.289,wtw3vpbzshqg,5
7520,121.452,31.153,wtw35xnxksp5,1
7521,121.444,31.186,wtw37t0zd7cb,2
7522,121.411,31.231,wtw3dv2vc275,3
7523,121.33,31.227,wtw38uty3ytn,1
7524,121.412,31.199,wtw36z9e2ehu,0
7525,121.381,31.313,wtw64h6gqq38,7
7526,121.434,31.218,wtw3e71d12cp,7
7527,121.503,31.171,wtw3kfeb1pe3,7
7528,121.359,31.209,wtw3996vtem0,5
7529,121.513,31.275,wtw3vj7n44ec,7
7530,121.453,31.139,wtw35sxmu42d,5
7531,121.385,31.227,wtw3dhty7w8n,4
7532,121.467,31.304,wtw6h49x40xc,3
7533,121.397,31.181,wtw36kqd7psn,7
7534,121.484,31.304,wtw6h6tzn2ec,0
7535,121.312,31.308,wtw60e2wq6pq,0
7536,121.304,31.253,wtw3b36vuj6n,2
7537,121.403,31.266,wtw3fefcwuvf,5
7538,121.478,31.276,wtw3um9efsfp,2
7539,121.366,31.285,wtw3cz202f8y,7
7540,121.516,31.288,wtw3vpv3b1bv,5
7541,121.524,31.263,wtw3v7704mw5,4
7542,121.529,31.302,wtw6j6qeqgwr,7
7543,121.362,31.258,wtw3cdm559d0,0
7544,121.425,31.246,wtw3g04vpsd6,7
7545,121.536,31.331,wtw6jxeu619y,5
7546,121.345,31.283,wtw3cqbsxmy5,5
7547,121.316,31.232,wtw38teeedy0,2
7548,121.431,31.281,wtw3gnx353h3,7
7549,121.453,31.274,wtw3gtr2k00s,7
7550,121.506,31.305,wtw6hfvuz4bq,7
7551,121.523,31.28,wtw3vq675nsk,7
7552,121.451,31.143,wtw35tmvj7vr,0
7553,121.534,31.32,wtw6jtdk5rnt,0
7554,121.401,31.251,wtw3f91d22ds,0
7555,121.402,31.195,wtw36wfhp9kr,4
7556,121.531,31.305,wtw6jdbhvdcw,0
7557,121.412,31.229,wtw3dv1d0esc,5
7558,121.444,31.321,wtw65tbf439f,5
7559,121.389,31.269,wtw3fk2g0snf,3
7560,121.472,31.195,wtw3knvhnc2p,0
7561,121.37,31.212,wtw39cfzjfx2,3
7562,121.355,31.167,wtw339b0bmys,5
7563,121.399,31.131,wtw34e0p1xp2,5
7564,121.395,31.216,wtw3d6tnks0t,0
7565,121.555,31.223,wtw3w5cxhv13,0
7566,121.454,31.197,wtw37z0peq63,4
7567,121.406,31.249,wtw3f8tnsgfc,5
7568,121.433,31.233,wtw3embc3vpw,0
7569,121.387,31.252,wtw3f1r24553,5
7570,121.482,31.218,wtw3s7h6pbbx,4
7571,121.465,31.306,wtw6h504etks,5
7572,121.339,31.259,wtw3c4s2geun,4
7573,121.453,31.169,wtw37dpks48x,5
7574,121.528,31.301,wtw6j6jvx9k9,3
7575,121.532,31.324,wtw6jw2gsbg6,0
7576,121.447,31.256,wtw3g9gp2hww,5
7577,121.51,31.329,wtw6jp2bshyu,1
7578,121.496,31.346,wtw6kdqetvzv,5
7579,121.4,31.255,wtw3f9bc942c,7
7580,121.493,31.276,wtw3utsebhfz,4
7581,121.411,31.241,wtw3dz2b12e0,3
7582,121.531,31.282,wtw3vw8nve3w,5
7583,121.538,31.326,wtw6jwtr0ttk,0
7584,121.45,31.269,wtw3gsm5nh5d,5
7585,121.525,31.326,wtw6jqez1txu,7
7586,121.371,31.219,wtw39g5xv73h,0
7587,121.491,31.331,wtw6hxeh33xw,7
7588,121.433,31.363,wtw67m2y9yzw,5
7589,121.481,31.32,wtw6hmeu0rnv,5
7590,121.416,31.238,wtw3dysqtc72,0
7591,121.393,31.12,wtw3435xjumq,0
7592,121.385,31.227,wtw3dhty7w8n,4
7593,121.459,31.159,wtw37b7drfdd,0
7594,121.32,31.24,wtw38xnd0yhd,0
7595,121.588,31.27,wtw3yu98vwrz,5
7596,121.392,31.199,wtw36rdgqe5u,0
7597,121.692,31.182,wtw93ht2m45g,0
7598,121.403,31.13,wtw34e4cqutg,0
7599,121.478,31.276,wtw3um9efsfp,2
7600,121.372,31.345,wtw63fhmued8,2
7601,121.472,31.193,wtw3knt0qu8h,7
7602,121.543,31.274,wtw3vv2bm0js,7
7603,121.354,31.165,wtw333rm31hf,0
7604,121.426,31.303,wtw654e9nyhh,0
7605,121.516,31.307,wtw6j5m22pbc,5
7606,121.484,31.306,wtw6h7jfwm7u,4
7607,121.517,31.274,wtw3vjmbr24s,5
7608,121.507,31.3,wtw6hcyxwqcu,4
7609,121.318,31.198,wtw32xmjd29r,3
7610,121.406,31.29,wtw648jjkyfb,5
7611,121.358,31.219,wtw39e4py77s,0
7612,121.485,31.306,wtw6h7ndttms,5
7613,121.432,31.151,wtw35qb5dxmc,7
7614,121.493,31.262,wtw3uehd254v,4
7615,121.513,31.303,wtw6j4e14n5u,7
7616,121.356,31.241,wtw39x28pb80,0
7617,121.484,31.304,wtw6h6tzn2ec,0
7618,121.421,31.284,wtw3gp04d279,5
7619,121.353,31.164,wtw333nx3yem,5
7620,121.513,31.302,wtw6j47565ez,5
7621,121.462,31.326,wtw65ytzjtxs,2
7622,121.483,31.32,wtw6hmthpp4m,7
7623,121.403,31.13,wtw34e4cqutg,0
7624,121.506,31.328,wtw6hzjfz42r,2
7625,121.533,31.295,wtw6j91ds4uf,5
7626,121.5,31.344,wtw6kf1851n6,0
7627,121.412,31.24,wtw3dz1d0whf,4
7628,121.351,31.131,wtw317jp5ppb,2
7629,121.398,31.16,wtw362x24mj8,4
7630,121.488,31.266,wtw3uebcesfd,5
7631,121.498,31.288,wtw3uzb1u9gj,7
7632,121.415,31.244,wtw3dzg9qx9z,2
7633,121.39,31.269,wtw3fk3e0h06,0
7634,121.437,31.189,wtw37mg9p4yp,0
7635,121.495,31.269,wtw3usmgnsn4,5
7636,121.477,31.32,wtw6hm8u5r0m,0
7637,121.531,31.28,wtw3vw25jw9s,5
7638,121.455,31.271,wtw3gu8yf8gu,0
7639,121.476,31.199,wtw3kr857gns,5
7640,121.401,31.13,wtw34e192kde,5
7641,121.441,31.331,wtw65rwsk3sy,0
7642,121.422,31.283,wtw3gnbu9tv7,7
7643,121.474,31.337,wtw6k0wxm25q,5
7644,121.392,31.254,wtw3f3dgwxgu,2
7645,121.397,31.313,wtw64kqe7nk0,4
7646,121.483,31.257,wtw3u6jjpp47,4
7647,121.542,31.308,wtw6jg2nmf5y,4
7648,121.506,31.321,wtw6hvvfp186,3
7649,121.513,31.303,wtw6j4e14n5u,7
7650,121.484,31.296,wtw6h3mbqm5z,0
7651,121.319,31.137,wtw30smf1t7p,7
7652,121.451,31.148,wtw35wmfm2j3,6
7653,121.5,31.254,wtw3uc9eepyk,5
7654,121.434,31.158,wtw3721s921j,7
7655,121.519,31.274,wtw3vjr2mbju,4
7656,121.33,31.137,wtw30umf1vmp,3
7657,121.477,31.26,wtw3u68yeq27,5
7658,121.441,31.153,wtw35rnxkkhg,7
7659,121.495,31.339,wtw6k9jfytn0,5
7660,121.367,31.221,wtw39g8g804r,5
7661,121.5,31.28,wtw3uy3e5nwk,7
7662,121.519,31.302,wtw6j4r7mgtz,5
7663,121.441,31.308,wtw657qwk6hy,5
7664,121.45,31.236,wtw3ewm4yh7t,5
7665,121.488,31.197,wtw3kx0zew69,3
7666,121.38,31.233,wtw3djf1qvpy,4
7667,121.47,31.372,wtw6kp5g0hsv,2
7668,121.488,31.266,wtw3uebcesfd,5
7669,121.39,31.267,wtw3f7cx2p22,2
7670,121.437,31.296,wtw65378rjnp,3
7671,121.377,31.112,wtw2fpb0914v,4
7672,121.453,31.232,wtw3etx7s4b8,5
7673,121.533,31.295,wtw6j91ds4uf,5
7674,121.416,31.293,wtw64bsqvy52,3
7675,121.508,31.303,wtw6hfx3jw5s,5
7676,121.525,31.187,wtw3mm7v3wpv,0
7677,121.506,31.266,wtw3ugvcxhb6,0
7678,121.443,31.157,wtw35xbnejb0,7
7679,121.393,31.273,wtw3fm5dmvtr,2
7680,121.44,31.154,wtw35rmvjne0,2
7681,121.459,31.178,wtw37gg9pb6w,0
7682,121.478,31.295,wtw6h31dddf4,0
7683,121.36,31.138,wtw31s7xuzyv,2
7684,121.44,31.135,wtw357vyt0ej,0
7685,121.516,31.263,wtw3v5m20j8g,0
7686,121.417,31.203,wtw3dbm4thv1,4
7687,121.437,31.16,wtw372e8pjn0,1
7688,121.504,31.296,wtw6hck82mjp,5
7689,121.531,31.323,wtw6jw0jtw3t,0
7690,121.449,31.234,wtw3eturnzd5,5
7691,121.448,31.136,wtw35s5sre06,2
7692,121.505,31.285,wtw3uzm0rdww,3
7693,121.38,31.148,wtw34n64qbpc,5
7694,121.354,31.278,wtw3cmzr91uc,5
7695,121.456,31.215,wtw3ef989ctx,5
7696,121.415,31.176,wtw36g7tqe9g,4
7697,121.434,31.174,wtw377199qc1,1
7698,121.458,31.25,wtw3gbgh2w0z,0
7699,121.473,31.222,wtw3s5vcq49s,0
7700,121.441,31.185,wtw37mn9u3kg,0
7701,121.456,31.339,wtw67c1dcvj8,3
7702,121.411,31.23,wtw3dv0zcmgn,5
7703,121.435,31.211,wtw3e3f3284g,6
7704,121.316,31.27,wtw3bse8gwqp,3
7705,121.494,31.074,wtw2u8v5pmkq,5
7706,121.358,31.226,wtw39sd0wk79,0
7707,121.485,31.334,wtw6k2ntv8vw,1
7708,121.401,31.171,wtw36d980rd9,2
7709,121.437,31.23,wtw3em5xzjyn,0
7710,121.491,31.245,wtw3sxgp36ps,5
7711,121.397,31.255,wtw3f3y9e4k1,5
7712,121.362,31.131,wtw31ejp5x40,0
7713,121.393,31.18,wtw36k5stvm2,7
7714,121.369,31.209,wtw39c6jwem8,5
7715,121.433,31.226,wtw3ek8b9ur9,7
7716,121.46,31.314,wtw65us3r0sj,7
7717,121.536,31.331,wtw6jxeu619y,5
7718,121.525,31.254,wtw3v3eg9xzu,5
7719,121.452,31.193,wtw37ww8ksxh,3
7720,121.338,31.149,wtw31ne8h66q,0
7721,121.448,31.213,wtw3ed5szsbm,3
7722,121.526,31.267,wtw3v7ux3p32,5
7723,121.358,31.219,wtw39e4py77s,0
7724,121.32,31.29,wtw608nt2yu8,0
7725,121.51,31.272,wtw3vhbus5qf,0
7726,121.474,31.223,wtw3s5yxjm53,5
7727,121.436,31.193,wtw37qdbruss,4
7728,121.495,31.282,wtw3uwtyyeqn,3
7729,121.479,31.273,wtw3um463vex,5
7730,121.409,31.238,wtw3dwxqd9rb,5
7731,121.516,31.3,wtw6j1vr8nbu,3
7732,121.446,31.319,wtw65t6q2uv0,7
7733,121.358,31.218,wtw39e44n2gx,0
7734,121.445,31.263,wtw3ge381te7,3
7735,121.464,31.217,wtw3efzkhqdf,5
7736,121.495,31.212,wtw3s9vzndw0,5
7737,121.534,31.331,wtw6jxdk73ww,3
7738,121.453,31.223,wtw3eezrhj09,7
7739,121.402,31.183,wtw36sdnpss2,3
7740,121.507,31.216,wtw3sfwwqk1v,7
7741,121.448,31.232,wtw3eteexdb2,0
7742,121.392,31.199,wtw36rdgqe5u,0
7743,121.448,31.208,wtw3e95xz8b7,1
7744,121.573,31.261,wtw3y6yu80z0,5
7745,121.411,31.354,wtw66gbf335p,3
7746,121.492,31.262,wtw3ue5f2g1j,2
7747,121.493,31.288,wtw3uxu9b1fv,7
7748,121.469,31.232,wtw3sje58fg0,7
7749,121.32,31.308,wtw60eqw2fhw,0
7750,121.395,31.18,wtw36kjhst28,0
7751,121.439,31.249,wtw3g2tntgc9,1
7752,121.445,31.336,wtw678993tg3,5
7753,121.565,31.121,wtw3n32uvycu,7
7754,121.421,31.264,wtw3g52n4258,4
7755,121.409,31.386,wtw6d9xkdwry,2
7756,121.396,31.224,wtw3dkjugz6r,1
7757,121.487,31.289,wtw3uxbpsk2g,5
7758,121.35,31.156,wtw31ru2ggq7,7
7759,121.475,31.231,wtw3sjrmu8m5,7
7760,121.456,31.319,wtw65v3w3uv8,5
7761,121.497,31.281,wtw3uwx3j313,0
7762,121.479,31.302,wtw6h6673gex,3
7763,121.386,31.32,wtw64jws4z1v,0
7764,121.52,31.289,wtw3vrbpthr7,1
7765,121.422,31.153,wtw35p0z3sj7,5
7766,121.397,31.3,wtw643yxenuh,5
7767,121.525,31.322,wtw6jmgzcezz,1
7768,121.44,31.323,wtw65qjvtn7j,7
7769,121.457,31.222,wtw3egf334xk,5
7770,121.426,31.256,wtw3g1gxqusn,7
7771,121.359,31.207,wtw3994cvwmn,0
7772,121.422,31.279,wtw3gn0v3sjq,7
7773,121.423,31.264,wtw3g53w0bp0,0
7774,121.524,31.309,wtw6j7eh4kw5,5
7775,121.436,31.134,wtw357fbxyk8,0
7776,121.457,31.308,wtw65g6q34pq,4
7777,121.356,31.279,wtw3cw0tru0n,0
7778,121.533,31.271,wtw3vs9wu0uu,0
7779,121.476,31.295,wtw6h304efyd,5
7780,121.531,31.288,wtw3vxb1v9ct,7
7781,121.37,31.24,wtw39z4fjyp6,5
7782,121.533,31.259,wtw3vd98u5uy,5
7783,121.534,31.276,wtw3vtd7gkyx,2
7784,121.428,31.112,wtw2gpv0t3pm,3
7785,121.486,31.297,wtw6h3rqhzxj,2
7786,121.45,31.194,wtw37wtnnp5d,7
7787,121.448,31.213,wtw3ed5szsbm,3
7788,121.439,31.239,wtw3eqvhmg9t,0
7789,121.305,31.239,wtw38qgs77ev,0
7790,121.517,31.265,wtw3v5tgz66t,0
7791,121.436,31.239,wtw3eqfurgst,7
7792,121.517,31.291,wtw6j0mgr34t,3
7793,121.531,31.271,wtw3vs8nv8cs,0
7794,121.491,31.27,wtw3use0cqrx,7
7795,121.482,31.257,wtw3u6hmpz0e,0
7796,121.469,31.235,wtw3sn5j0f50,7
7797,121.469,31.205,wtw3s0en2ce5,5
7798,121.426,31.268,wtw3gh5tqcsj,7
7799,121.489,31.202,wtw3s81sffk5,7
7800,121.502,31.29,wtw6hb5j3yc8,4
7801,121.47,31.259,wtw3u4ebb5uy,5
7802,121.434,31.168,wtw373cwc234,3
7803,121.348,31.267,wtw3c7fzmr6b,5
7804,121.492,31.329,wtw6hx7b8uch,7
7805,121.349,31.261,wtw3c6gss8u8,7
7806,121.531,31.305,wtw6jdbhvdcw,0
7807,121.447,31.216,wtw3eden2hnt,2
7808,121.388,31.139,wtw34k8jc6m4,3
7809,121.488,31.214,wtw3sd2fex6d,7
7810,121.522,31.316,wtw6jkcsgvdb,1
7811,121.343,31.255,wtw3c1z38f69,5
7812,121.314,31.246,wtw3b84jjhdd,5
7813,121.536,31.306,wtw6je5fdj3u,0
7814,121.35,31.281,wtw3cqs35cn3,7
7815,121.457,31.221,wtw3egd790pr,4
7816,121.388,31.282,wtw3fq8nc7mn,3
7817,121.406,31.123,wtw349v0sgdy,5
7818,121.427,31.158,wtw370hkw0jt,5
7819,121.455,31.247,wtw3gb2ffwgz,7
7820,121.368,31.237,wtw39y92xqu5,5
7821,121.441,31.188,wtw37mwek2sf,0
7822,121.417,31.237,wtw3dyt0tnv5,7
7823,121.397,31.268,wtw3fknt71sj,5
7824,121.462,31.308,wtw65gmymdpw,3
7825,121.371,31.244,wtw39zg9mr9p,0
7826,121.48,31.32,wtw6hmeh1pjm,7
7827,121.464,31.27,wtw3gux2uq6z,0
7828,121.429,31.269,wtw3ghmghu0f,7
7829,121.375,31.246,wtw3cbnt4kxd,3
7830,121.459,31.231,wtw3ev7tzb6e,5
7831,121.444,31.174,wtw37e0cdqcc,4
7832,121.333,31.241,wtw38zrbpbd0,3
7833,121.385,31.283,wtw3fnvuetb5,7
7834,121.513,31.305,wtw6j4ghf4gy,4
7835,121.518,31.332,wtw6jpydnshh,0
7836,121.51,31.23,wtw3tj0zujyy,0
7837,121.486,31.258,wtw3u6r7hcx0,5
7838,121.38,31.26,wtw3f4dnwyrg,0
7839,121.423,31.273,wtw3gj1d2vxp,7
7840,121.407,31.251,wtw3f9jfk0ss,5
7841,121.449,31.293,wtw658sqyy40,0
7842,121.463,31.279,wtw3gyntmh1n,3
7843,121.459,31.327,wtw65ygtpb4d,2
7844,121.465,31.31,wtw6h5b1gxh9,4
7845,121.527,31.324,wtw6jqm782g4,4
7846,121.476,31.276,wtw3um85guyx,3
7847,121.499,31.308,wtw6hg2y7fhw,5
7848,121.482,31.29,wtw6h2hmryb8,4
7849,121.356,31.173,wtw33dbezu2h,7
7850,121.526,31.279,wtw3vqht3h1q,5
7851,121.518,31.274,wtw3vjq8q8hh,0
7852,121.478,31.286,wtw3ur3w4t45,5
7853,121.439,31.255,wtw3g3v1tf39,4
7854,121.531,31.318,wtw6jt20td3d,5
7855,121.32,31.238,wtw38www8ck8,3
7856,121.463,31.194,wtw37ywwjp14,0
7857,121.324,31.241,wtw38z32n0e2,3
7858,121.401,31.311,wtw64ecxb36w,0
7859,121.538,31.333,wtw6jxvrbwt3,7
7860,121.489,31.202,wtw3s81sffk5,7
7861,121.435,31.163,wtw373438s4z,4
7862,121.467,31.304,wtw6h49x40xc,3
7863,121.435,31.177,wtw377d70w4c,7
7864,121.44,31.132,wtw357mvj17j,0
7865,121.427,31.27,wtw3ghs2ynmx,5
7866,121.507,31.277,wtw3uvy9wr3u,5
7867,121.375,31.254,wtw3ccwedrzs,0
7868,121.439,31.325,wtw65qt1mg1x,3
7869,121.53,31.2,wtw3mrz3nm81,0
7870,121.338,31.17,wtw3347dkm4k,2
7871,121.362,31.245,wtw39xvp7d4h,7
7872,121.475,31.317,wtw6hjp6sxvj,5
7873,121.411,31.265,wtw3fg8gc67j,3
7874,121.358,31.098,wtw2ct4nyr7e,5
7875,121.507,31.273,wtw3uvndqm9z,5
7876,121.342,31.123,wtw311y89e9n,3
7877,121.47,31.202,wtw3s05ub4kg,5
7878,121.446,31.343,wtw679f60ytj,5
7879,121.484,31.303,wtw6h6tcnq5u,0
7880,121.655,31.218,wtw98746nbyz,3
7881,121.482,31.264,wtw3u7kqpb08,5
7882,121.421,31.139,wtw35h8jf67d,7
7883,121.475,31.321,wtw6hjz6h9t4,3
7884,121.498,31.287,wtw3uz85uxe0,0
7885,121.38,31.32,wtw64jdhnzpv,0
7886,121.397,31.205,wtw3d2ww71s5,3
7887,121.464,31.33,wtw65zrqkr6c,3
7888,121.524,31.188,wtw3mme562w4,5
7889,121.477,31.277,wtw3umbcer2k,7
7890,121.453,31.235,wtw3ewpmh408,1
7891,121.382,31.27,wtw3fhe8vw7p,7
7892,121.425,31.211,wtw3e1fcr847,7
7893,121.297,31.204,wtw380tb2znw,5
7894,121.366,31.104,wtw2cy21bvbg,0
7895,121.534,31.187,wtw3mt6m7qnt,7
7896,121.475,31.33,wtw6hprqkxm1,5
7897,121.59,31.26,wtw3yfensq77,3
7898,121.586,31.262,wtw3yg04r5ht,4
7899,121.54,31.3,wtw6j9yxxqbs,5
7900,121.409,31.359,wtw66sxr6trc,0
7901,121.505,31.18,wtw3kujhxtq8,1
7902,121.443,31.362,wtw67t20gh81,7
7903,121.427,31.136,wtw35hhkq5jd,3
7904,121.581,31.256,wtw3y9ux6ssq,5
7905,121.54,31.303,wtw6jdw9pq0s,2
7906,121.447,31.19,wtw37tgnbjqt,0
7907,121.488,31.215,wtw3sd8be9dx,5
7908,121.387,31.206,wtw3d0zk4h52,1
7909,121.415,31.267,wtw3fggxqx3b,5
7910,121.451,31.279,wtw3gwjvmkjq,4
7911,121.458,31.282,wtw3gyenbe2y,5
7912,121.443,31.321,wtw65tb45184,7
7913,121.454,31.235,wtw3ey0j5642,1
7914,121.532,31.314,wtw6js8ckbem,2
7915,121.37,31.101,wtw2cvfbmyx7,4
7916,121.5,31.29,wtw6hb1t7ny2,0
7917,121.544,31.269,wtw3vu3ehkp4,5
7918,121.444,31.193,wtw37w8b6k9u,4
7919,121.426,31.416,wtw6ep5eqyu5,4
7920,121.368,31.157,wtw31zcqxmu0,5
7921,121.473,31.199,wtw3kptgq51s,5
7922,121.455,31.319,wtw65v2y6sgb,5
7923,121.414,31.252,wtw3fc6bp701,2
7924,121.543,31.3,wtw6jcbztnvs,0
7925,121.5,31.14,wtw3huceehwr,5
7926,121.367,31.214,wtw39f2f8p66,0
7927,121.407,31.291,wtw648mgk1ht,0
7928,121.433,31.099,wtw2gm2uccz9,1
7929,121.44,31.181,wtw37kmfmpen,1
7930,121.378,31.232,wtw3dj8g86u8,7
7931,121.454,31.322,wtw65vbpg7fr,4
7932,121.472,31.245,wtw3spvpqf0h,7
7933,121.518,31.199,wtw3mpweqehh,3
7934,121.486,31.158,wtw3k2pksbpj,4
7935,121.52,31.286,wtw3vr2njjp7,5
7936,121.492,31.263,wtw3ue7b0v95,0
7937,121.423,31.273,wtw3gj1d2vxp,7
7938,121.457,31.327,wtw65yfm10p6,0
7939,121.466,31.328,wtw6hp0fffqp,2
7940,121.311,31.269,wtw3bkrgphjf,0
7941,121.47,31.242,wtw3sp7vb4uv,5
7942,121.321,31.294,wtw608zkb0qm,3
7943,121.491,31.307,wtw6he703rz9,7
7944,121.45,31.264,wtw3gemnn058,4
7945,121.511,31.306,wtw6j51det2s,7
7946,121.338,31.267,wtw3c5gxkr62,5
7947,121.398,31.256,wtw3f3zr6ktw,5
