ID,EX,EY,geohash
11896,121.402,31.267,wtw3fefprxk2
11897,121.525,31.267,wtw3v7gz3xrb
11898,121.49,31.239,wtw3swfk65tv
11899,121.401,31.292,wtw6489907dd
11900,121.47,31.25,wtw3u0gu2nhz
11901,121.523,31.278,wtw3vmfre1u3
11902,121.37,31.24,wtw39z4fjyp6
11903,121.475,31.2,wtw3kpz3htt1
11904,121.405,31.271,wtw3fssqv8ck
11905,121.328,31.162,wtw32bu7g3cf
11906,121.447,31.262,wtw3ge5425nt
11907,121.434,31.261,wtw3g6cs92c0
11908,121.408,31.13,wtw34en97kw5
11909,121.458,31.323,wtw65y5j8w2v
11910,121.426,31.154,wtw35p7tnys0
11911,121.49,31.308,wtw6he6q64jy
11912,121.462,31.193,wtw37ytbmsxs
11913,121.521,31.283,wtw3vqbustc5
11914,121.389,31.276,wtw3fm8gbsyz
11915,121.507,31.268,wtw3uuntq39v
11916,121.45,31.167,wtw379v0yjgs
11917,121.4,31.121,wtw3492ucnbu
11918,121.534,31.331,wtw6jxdk73ww
11919,121.364,31.26,wtw3cdwwdnm7
11920,121.544,31.266,wtw3vgc9skz4
11921,121.524,31.328,wtw6jr54f6qp
11922,121.477,31.289,wtw3urbzek27
11923,121.427,31.173,wtw374u7yhms
11924,121.446,31.173,wtw37df7bumh
11925,121.542,31.295,wtw6jc04tfgf
11926,121.495,31.317,wtw6htjfwxyj
11927,121.487,31.213,wtw3sd0hukbv
11928,121.381,31.187,wtw36j6vqq1t
11929,121.517,31.287,wtw3vptgzrd8
11930,121.451,31.18,wtw37sjutmm2
11931,121.364,31.239,wtw39wys65tm
11932,121.527,31.318,wtw6jmm28674
11933,121.462,31.285,wtw3gzmbmdxw
11934,121.537,31.255,wtw3v9u99679
11935,121.373,31.344,wtw63fj05ch6
11936,121.49,31.311,wtw6hefrf1my
11937,121.495,31.318,wtw6htmbwdq4
11938,121.428,31.226,wtw3eht0tkr3
11939,121.479,31.282,wtw3uqdqcg7w
11940,121.445,31.26,wtw3gd9w9w77
11941,121.537,31.235,wtw3twht1658
11942,121.449,31.268,wtw3gshmqcdj
11943,121.419,31.132,wtw34gqt5c2m
11944,121.515,31.266,wtw3v5u98sz4
11945,121.375,31.244,wtw39zy96rxx
11946,121.423,31.273,wtw3gj1d2vxp
11947,121.397,31.239,wtw3dqys75sj
11948,121.403,31.266,wtw3fefcwuvf
11949,121.484,31.238,wtw3sqtyw37b
11950,121.382,31.152,wtw34p59t9en
11951,121.528,31.336,wtw6m2tcrtu9
11952,121.4,31.294,wtw648buc02v
11953,121.379,31.159,wtw36036rdw6
11954,121.446,31.266,wtw3gef38uv4
11955,121.464,31.217,wtw3efzkhqdf
11956,121.431,31.252,wtw3g1r257h3
11957,121.429,31.209,wtw3e1mvsg2b
11958,121.511,31.275,wtw3vj3w5d89
11959,121.517,31.227,wtw3thtyrqdw
11960,121.412,31.228,wtw3ducs29hg
11961,121.538,31.33,wtw6jxmq2xm3
11962,121.488,31.213,wtw3sd0ugsft
11963,121.512,31.254,wtw3v1d7dzfh
11964,121.416,31.233,wtw3dvu3mv5q
11965,121.458,31.241,wtw3ez70088b
11966,121.461,31.173,wtw37fv5ykmu
11967,121.489,31.338,wtw6k8ct4fs5
11968,121.513,31.26,wtw3v4endn7g
11969,121.409,31.192,wtw36wr6ddpz
11970,121.477,31.199,wtw3kr8g770k
11971,121.487,31.251,wtw3u904k28u
11972,121.349,31.21,wtw393eektst
11973,121.475,31.263,wtw3u5r2htt5
11974,121.422,31.139,wtw35h8vcdm6
11975,121.455,31.155,wtw35z8g48gy
11976,121.517,31.187,wtw3mjmvrq4t
11977,121.389,31.138,wtw34k2zbxyv
11978,121.491,31.29,wtw6h85j3qz8
11979,121.528,31.23,wtw3tmjzztuw
11980,121.463,31.181,wtw37uqdmp9n
11981,121.438,31.164,wtw373hrqqxv
11982,121.41,31.132,wtw34g2j413t
11983,121.563,31.227,wtw3whxqrnww
11984,121.374,31.314,wtw61utc70tv
11985,121.442,31.227,wtw3ekxq7wwq
11986,121.314,31.31,wtw60ef1vp49
11987,121.525,31.323,wtw6jq5v9wrv
11988,121.459,31.332,wtw65zgdpu4s
11989,121.423,31.208,wtw3e11xbbz5
11990,121.498,31.261,wtw3ufbhs8g0
11991,121.428,31.259,wtw3g4t0v7zq
11992,121.385,31.284,wtw3fpjfe821
11993,121.423,31.222,wtw3e5c92fxh
11994,121.497,31.213,wtw3sdpkvkcm
11995,121.375,31.254,wtw3ccwedrzs
11996,121.448,31.126,wtw35d7dpdbq
11997,121.438,31.192,wtw37qk6w6pz
11998,121.512,31.294,wtw6j0fkfb6j
11999,121.53,31.318,wtw6jmr2w624
12000,121.425,31.145,wtw35jfbz8f3
12001,121.442,31.243,wtw3erx7etq6
12002,121.371,31.345,wtw63f5tv790
12003,121.509,31.277,wtw3vjb1szmk
12004,121.448,31.183,wtw37sewps82
12005,121.531,31.314,wtw6js81m89t
12006,121.479,31.271,wtw3ukdqcbgs
12007,121.435,31.266,wtw3g7f38sff
12008,121.561,31.237,wtw3wnw08wg7
12009,121.446,31.203,wtw3e8668uv1
12010,121.406,31.283,wtw3fwvhsvfg
12011,121.447,31.278,wtw3gtgp81y9
12012,121.52,31.305,wtw6j6bhv4zq
12013,121.403,31.14,wtw34sfgwutz
12014,121.405,31.294,wtw648ukv83m
12015,121.497,31.251,wtw3u9p6m29k
12016,121.322,31.259,wtw3bdxbz7zy
12017,121.463,31.301,wtw65fntt131
12018,121.48,31.224,wtw3sk5hcpmr
12019,121.486,31.314,wtw6hkx3kbxj
12020,121.461,31.318,wtw65vm0w6mf
12021,121.365,31.227,wtw39sxq3qxn
12022,121.536,31.264,wtw3ve7y401b
12023,121.401,31.146,wtw34tcw874w
12024,121.49,31.313,wtw6hs676nmb
12025,121.531,31.287,wtw3vx85vx98
12026,121.451,31.156,wtw35xvbv7m7
12027,121.465,31.271,wtw3uh8ng8us
12028,121.457,31.243,wtw3ezd79jr6
12029,121.514,31.308,wtw6j57y36jw
12030,121.466,31.327,wtw6hnbv4bn4
12031,121.532,31.315,wtw6js8zhg57
12032,121.5,31.212,wtw3sccx54w2
12033,121.457,31.241,wtw3ez6210x2
12034,121.485,31.246,wtw3u2ntjstd
12035,121.519,31.325,wtw6jnx3mgjz
12036,121.49,31.243,wtw3sxd7djmf
12037,121.439,31.325,wtw65qt1mg1x
12039,121.503,31.179,wtw3kggyc4g7
12040,121.444,31.142,wtw35t0z639f
12041,121.541,31.328,wtw6jxp6yd6p
12042,121.404,31.242,wtw3dx7ty4zt
12043,121.473,31.266,wtw3u5vcwhcd
12044,121.393,31.242,wtw3dr7tvfvm
12045,121.366,31.217,wtw39fbh0y8f
12046,121.442,31.165,wtw373rm79n6
12047,121.405,31.334,wtw668hmv8cq
12048,121.526,31.286,wtw3vrkw1j17
12049,121.478,31.266,wtw3u7c9dsf4
12050,121.362,31.2,wtw33xv15td1
12051,121.489,31.201,wtw3kxcwfzun
12052,121.399,31.238,wtw3dw8n99r2
12053,121.485,31.292,wtw6h2w9jetd
12054,121.412,31.283,wtw3fycs8tug
12055,121.5,31.334,wtw6kb1tg0yq
12056,121.495,31.213,wtw3sdjuysyj
12057,121.441,31.311,wtw657yxu3ky
12058,121.387,31.212,wtw3d1zr44e2
12059,121.529,31.328,wtw6jrndyfqr
12060,121.495,31.327,wtw6hwvvn8n4
12061,121.434,31.149,wtw35q98163n
12062,121.463,31.267,wtw3ggyxmp30
12063,121.468,31.23,wtw3sj4rctcq
12064,121.54,31.285,wtw3vxq8r68w
12065,121.494,31.266,wtw3uev1xku6
12066,121.445,31.228,wtw3escs3957
12067,121.49,31.262,wtw3ue4665jv
12068,121.425,31.27,wtw3ghdbzw6r
12069,121.388,31.133,wtw34784c7v4
12070,121.519,31.304,wtw6j4xrjbtc
12071,121.425,31.303,wtw654dcpw4k
12072,121.365,31.227,wtw39sxq3qxn
12073,121.411,31.196,wtw36z0cc7gh
12074,121.417,31.14,wtw34uv5thtp
12075,121.506,31.277,wtw3uvvcxp2k
12076,121.424,31.249,wtw3g0dq87b9
12077,121.498,31.258,wtw3uf25h9e0
12078,121.407,31.357,wtw66smgu0kw
12079,121.471,31.32,wtw6hjskprnm
12080,121.429,31.207,wtw3e1jcuy2y
12081,121.523,31.308,wtw6j76q74hq
12082,121.381,31.245,wtw3dpfzq61s
12083,121.468,31.231,wtw3sj6mc837
12084,121.383,31.156,wtw34pu2ugkg
12085,121.381,31.245,wtw3dpfzq61s
12086,121.496,31.214,wtw3sdqdtzrf
12087,121.597,31.257,wtw3z40jprng
12088,121.391,31.281,wtw3fqd1p341
12089,121.447,31.307,wtw65e702py9
12090,121.456,31.261,wtw3gfcs9bv8
12091,121.481,31.204,wtw3s2eb2rny
12092,121.53,31.257,wtw3v6pmnr05
12093,121.369,31.255,wtw3ccf1wdm9
12094,121.541,31.324,wtw6jwr7w8f4
12095,121.358,31.217,wtw39dfhnqed
12096,121.451,31.27,wtw3gstbvqmr
12097,121.491,31.31,wtw6heg1crp9
12098,121.4,31.121,wtw3492ucnbu
12099,121.399,31.239,wtw3dwbh3exm
12100,121.453,31.275,wtw3gtrqh489
12101,121.538,31.296,wtw6j9m22tjr
12102,121.486,31.279,wtw3uqpmkupn
12103,121.32,31.243,wtw38xwe8vkd
12104,121.497,31.267,wtw3uezrmr32
12105,121.438,31.259,wtw3g6s2y7zy
12106,121.377,31.248,wtw3f080c16u
12107,121.443,31.242,wtw3ex2jg4bj
12108,121.48,31.264,wtw3u77n10j2
12109,121.655,31.266,wtw9b7f3wuyf
12110,121.556,31.183,wtw3qhdqhhe0
12111,121.491,31.202,wtw3s85hc6re
12112,121.468,31.287,wtw3upd7cx92
12113,121.348,31.209,wtw3936vt76b
12114,121.438,31.228,wtw3ekukq3pg
12115,121.518,31.27,wtw3vhw8ywkp
12116,121.447,31.126,wtw35d7404yw
12117,121.483,31.2,wtw3krv1pjd3
12118,121.431,31.137,wtw35hr65mkr
12119,121.526,31.285,wtw3vrk8349q
12120,121.466,31.328,wtw6hp0fffqp
12121,121.556,31.24,wtw3wp46hn54
12122,121.543,31.311,wtw6jgbzv1mw
12123,121.538,31.271,wtw3vstqb8vk
12124,121.472,31.319,wtw6hjmnqub0
12125,121.476,31.289,wtw3urbpeuqe
12126,121.463,31.323,wtw65ynttn3j
12127,121.443,31.222,wtw3eeb1748h
12128,121.47,31.19,wtw3kjgybjkv
12129,121.501,31.256,wtw3ucfr6s8n
12130,121.464,31.32,wtw65vxkhr4v
12131,121.488,31.246,wtw3u80v5sdd
12132,121.463,31.28,wtw3gyqejn9h
12133,121.485,31.209,wtw3s3qttem8
12134,121.555,31.171,wtw3q498hz93
12135,121.448,31.184,wtw37sgezwbm
12136,121.491,31.279,wtw3uw5j3kpw
12137,121.469,31.244,wtw3spg12zep
12138,121.419,31.292,wtw64bw95g86
12139,121.375,31.254,wtw3ccwedrzs
12140,121.434,31.17,wtw3763d3m1h
12141,121.423,31.206,wtw3e0cs0up0
12142,121.395,31.173,wtw366v5us2s
12143,121.504,31.26,wtw3ufsw8qm5
12144,121.411,31.286,wtw3fz2y1m55
12145,121.491,31.342,wtw6k9eh3kr8
12146,121.405,31.25,wtw3f8ukmw1r
12147,121.481,31.205,wtw3s2ey23wg
12148,121.429,31.212,wtw3e1vzhf8b
12149,121.53,31.283,wtw3vqzkwmb5
12150,121.438,31.31,wtw657u3yrpc
12151,121.5,31.257,wtw3uf1t5pn7
12152,121.531,31.282,wtw3vw8nve3w
12153,121.454,31.26,wtw3gf8neq67
12154,121.404,31.258,wtw3fd7en1x8
12155,121.368,31.262,wtw3cg16r7hj
12156,121.366,31.256,wtw3ccbp2u8y
12157,121.425,31.197,wtw37p4zxw63
12158,121.43,31.284,wtw3gpnds069
12159,121.418,31.255,wtw3fcvcs6qc
12160,121.515,31.261,wtw3v4us88z0
12161,121.489,31.239,wtw3swcs6gsj
12162,121.522,31.317,wtw6jm1dezfv
12163,121.373,31.2,wtw33zv15vs3
12164,121.428,31.215,wtw3e4t0t3xr
12165,121.428,31.183,wtw37htnjkx2
12166,121.448,31.231,wtw3et7tz827
12167,121.49,31.219,wtw3se4rf5mu
12168,121.395,31.276,wtw3fmt5usbx
12169,121.474,31.293,wtw6h0wwvq52
12170,121.485,31.199,wtw3krwemejs
12171,121.49,31.308,wtw6he6q64jy
12172,121.507,31.268,wtw3uuntq39v
12173,121.381,31.244,wtw3dpfcqr9x
12174,121.533,31.311,wtw6jecxu1ky
12175,121.478,31.328,wtw6hr1dfd6p
12176,121.412,31.162,wtw36bceb9uf
12177,121.49,31.348,wtw6kddr64tz
12178,121.469,31.236,wtw3sn74bu7j
12179,121.406,31.184,wtw36sv5uyfv
12180,121.529,31.267,wtw3v7yxqzq2
12181,121.389,31.173,wtw366bgbsqu
12182,121.44,31.34,wtw673mbtp7n
12183,121.44,31.241,wtw3ermbj0e0
12184,121.351,31.244,wtw39rv17pxz
12185,121.379,31.108,wtw2fp13pxw2
12186,121.476,31.307,wtw6h7207zy9
12187,121.452,31.289,wtw3gxyxssr5
12188,121.544,31.293,wtw6jb9wuqp0
12189,121.349,31.209,wtw3937tsek8
12190,121.451,31.348,wtw67dtzm6tr
12191,121.495,31.211,wtw3s9vcq8n5
12192,121.441,31.226,wtw3ekw8skkc
12193,121.444,31.208,wtw3e90zf2cg
12194,121.45,31.155,wtw35xt5n0gw
12195,121.592,31.326,wtw6nysx4vws
12196,121.442,31.176,wtw377rm7ew7
12197,121.481,31.251,wtw3u35f22wu
12198,121.485,31.306,wtw6h7ndttms
12199,121.58,31.274,wtw3yt7b724s
12200,121.475,31.222,wtw3s5z3kdth
12201,121.535,31.288,wtw3vxg1fcbm
12202,121.513,31.303,wtw6j4e14n5u
12203,121.449,31.237,wtw3ews2wyf5
12204,121.429,31.246,wtw3g0jvhu8f
12205,121.416,31.293,wtw64bsqvy52
12206,121.38,31.211,wtw3d1f1qbpg
12207,121.525,31.341,wtw6m37y99zg
12208,121.416,31.293,wtw64bsqvy52
12209,121.321,31.241,wtw38xr200w2
12210,121.417,31.171,wtw36ft0jpt1
12211,121.409,31.19,wtw36tzqftrv
12212,121.448,31.141,wtw35t59rx0k
12213,121.506,31.321,wtw6hvvfp186
12214,121.518,31.273,wtw3vjndqtsp
12215,121.532,31.295,wtw6j90fsfg6
12216,121.421,31.284,wtw3gp04d279
12217,121.448,31.305,wtw65dgszdbq
12218,121.433,31.151,wtw35qbg9zr9
12219,121.35,31.156,wtw31ru2ggq7
12220,121.422,31.274,wtw3gj2b38jk
12221,121.416,31.217,wtw3dfukjye6
12222,121.367,31.237,wtw39y8b8nf7
12223,121.532,31.28,wtw3vw2ghyek
12224,121.422,31.236,wtw3en2fcsmm
12225,121.459,31.32,wtw65vespz4t
12226,121.417,31.131,wtw34gjpjpj0
12227,121.514,31.182,wtw3mheb36je
12228,121.421,31.189,wtw37jb146gx
12229,121.416,31.219,wtw3dghrvg7k
12230,121.379,31.233,wtw3djc3rtnq
12231,121.506,31.329,wtw6hzmbxhbk
12232,121.406,31.283,wtw3fwvhsvfg
12233,121.459,31.26,wtw3gfewxy6e
12234,121.431,31.152,wtw35pp3e3sq
12235,121.467,31.32,wtw6hj9s4ppv
12236,121.494,31.178,wtw3kev1p2kq
12237,121.518,31.304,wtw6j4wxn8s1
12238,121.389,31.269,wtw3fk2g0snf
12239,121.421,31.185,wtw37j01f37e
12240,121.503,31.268,wtw3uu5v31em
12241,121.498,31.26,wtw3uf8nsw75
12242,121.485,31.302,wtw6h6qemetx
12243,121.508,31.312,wtw6hupmtege
12246,121.484,31.305,wtw6h6vuy6gy
12247,121.538,31.151,wtw3jwv78xm3
12248,121.524,31.279,wtw3vq5j6knn
12249,121.484,31.304,wtw6h6tzn2ec
12250,121.48,31.154,wtw3hr7j1nt2
12251,121.467,31.313,wtw6hh3e6nrb
12252,121.443,31.184,wtw37sb5gnbj
12253,121.413,31.232,wtw3dvd5xfy2
12254,121.523,31.146,wtw3jmfqe5hq
12255,121.443,31.17,wtw37d247j0h
12256,121.485,31.318,wtw6hmq8tdmd
12257,121.405,31.25,wtw3f8ukmw1r
12258,121.388,31.194,wtw36q8n1rj4
12259,121.499,31.284,wtw3uz0febk9
12260,121.49,31.258,wtw3ud6741tb
12262,121.389,31.268,wtw3fk0v29wv
12263,121.452,31.24,wtw3exndhwp4
12264,121.426,31.154,wtw35p7tnys0
12265,121.367,31.237,wtw39y8b8nf7
12266,121.509,31.29,wtw6j00jkyv2
12267,121.4,31.261,wtw3fdbu90bb
12268,121.531,31.304,wtw6jd8pj899
12269,121.474,31.215,wtw3s4w8t3er
12270,121.541,31.291,wtw6j8r7q94j
12271,121.49,31.258,wtw3ud6741tb
12272,121.408,31.315,wtw64swx57n5
12273,121.478,31.28,wtw3uq3e4wdh
12274,121.517,31.253,wtw3v1mvzm6w
12275,121.531,31.323,wtw6jw0jtw3t
12276,121.339,31.149,wtw31ns25dkn
12277,121.55,31.208,wtw3tcnpb2c5
12278,121.438,31.276,wtw3gms7ykzz
12279,121.423,31.139,wtw35h9tbfr4
12280,121.507,31.288,wtw3uzy9y3cv
12281,121.509,31.261,wtw3v4bhsbv2
12282,121.458,31.168,wtw37cgnb82f
12283,121.571,31.157,wtw3nrvq9tgb
12284,121.348,31.191,wtw33q4utrff
12285,121.532,31.269,wtw3vs2ghu56
12286,121.507,31.313,wtw6huqeqq3b
12287,121.41,31.168,wtw36cbnf03d
12288,121.538,31.294,wtw6j8vkb8mm
12289,121.489,31.331,wtw6hx9s6csn
12290,121.537,31.27,wtw3vss8cq7x
12291,121.459,31.258,wtw3gf7epcd8
12292,121.49,31.276,wtw3utd7fhvz
12293,121.473,31.238,wtw3sntyw138
12294,121.452,31.172,wtw37dwwh9zn
12295,121.388,31.32,wtw64m8h1rjj
12296,121.363,31.218,wtw39ejf4bgz
12297,121.419,31.203,wtw3dbqdeub3
12298,121.532,31.313,wtw6js2gky72
12299,121.543,31.29,wtw6jb0vmnv8
12300,121.449,31.305,wtw65dukyffn
12301,121.483,31.291,wtw6h2m5r14m
12302,121.453,31.232,wtw3etx7s4b8
12303,121.429,31.246,wtw3g0jvhu8f
12304,121.389,31.259,wtw3f68bbeyy
12305,121.321,31.294,wtw608zkb0qm
12306,121.536,31.321,wtw6jtgf419f
12307,121.415,31.128,wtw34fetwxcb
12308,121.491,31.279,wtw3uw5j3kpw
12309,121.532,31.304,wtw6jd8zhbe3
12310,121.397,31.321,wtw64myd51s4
12311,121.494,31.288,wtw3uxv1z3um
12312,121.415,31.218,wtw3dg5dn8cz
12313,121.555,31.324,wtw6nn3esbc6
12314,121.434,31.167,wtw373c8cmch
12315,121.531,31.323,wtw6jw0jtw3t
12316,121.381,31.232,wtw3djdgw6c8
12317,121.449,31.307,wtw65ek2qzf1
12318,121.491,31.209,wtw3s97j97r8
12319,121.407,31.276,wtw3fttguhux
12320,121.429,31.154,wtw35pmvhy8b
12321,121.421,31.284,wtw3gp04d279
12322,121.491,31.331,wtw6hxeh33xw
12323,121.373,31.322,wtw61vvpggur
12324,121.546,31.327,wtw6jygj5046
12325,121.407,31.263,wtw3fembhjse
12326,121.526,31.254,wtw3v3se9pck
12327,121.434,31.193,wtw37q983k9h
12328,121.532,31.313,wtw6js2gky72
12329,121.428,31.246,wtw3g0jjjkx6
12330,121.409,31.164,wtw369pr6wxv
12331,121.41,31.311,wtw64gbpf13w
12332,121.515,31.238,wtw3tnsw89r0
12333,121.385,31.227,wtw3dhty7w8n
12334,121.512,31.282,wtw3vndqfg6n
12335,121.506,31.321,wtw6hvvfp186
12336,121.316,31.2,wtw32xg95tw1
12337,121.49,31.331,wtw6hxdk61ty
12338,121.5,31.275,wtw3uv3w54w3
12339,121.432,31.182,wtw37k806djg
12340,121.49,31.313,wtw6hs676nmb
12341,121.512,31.258,wtw3v4674cd0
12342,121.569,31.261,wtw3y6gue0b8
12343,121.523,31.328,wtw6jr46g4kr
12344,121.538,31.322,wtw6jtvrbevr
12345,121.455,31.271,wtw3gu8yf8gu
12346,121.418,31.208,wtw3dcjzu2yg
12347,121.458,31.259,wtw3gfe0beby
12348,121.386,31.227,wtw3dhww6y9y
12349,121.428,31.247,wtw3g0m4vqzr
12350,121.531,31.32,wtw6jt8hjx1t
12351,121.412,31.231,wtw3dv3tb8kg
12352,121.5,31.207,wtw3sc19gnqq
12353,121.448,31.305,wtw65dgszdbq
12354,121.322,31.296,wtw609rbrmpz
12355,121.487,31.382,wtw6s8bjkkbc
12356,121.368,31.125,wtw31f1kr2s1
12357,121.389,31.268,wtw3fk0v29wv
12358,121.385,31.215,wtw3d4tbe98p
12359,121.518,31.317,wtw6jjndwxuj
12361,121.589,31.28,wtw3yy67jn9s
12362,121.441,31.153,wtw35rnxkkhg
12363,121.404,31.164,wtw3695xqnxt
12364,121.443,31.17,wtw37d247j0h
12365,121.373,31.322,wtw61vvpggur
12366,121.447,31.318,wtw65t7084qd
12367,121.49,31.331,wtw6hxdk61ty
12368,121.415,31.245,wtw3dzgxqd1u
12369,121.455,31.205,wtw3eb8y69eg
12370,121.392,31.14,wtw34kfgwsez
12371,121.527,31.275,wtw3vmmq06e1
12372,121.444,31.298,wtw6598u461f
12373,121.531,31.323,wtw6jw0jtw3t
12374,121.364,31.264,wtw3ceqw40j2
12375,121.449,31.188,wtw37ts7qbd4
12376,121.485,31.306,wtw6h7ndttms
12377,121.491,31.286,wtw3ux7n1mpe
12378,121.508,31.329,wtw6hzr2tsgs
12379,121.545,31.321,wtw6jvf65c8f
12381,121.428,31.197,wtw37pjptqr3
12382,121.484,31.303,wtw6h6tcnq5u
12383,121.536,31.263,wtw3ve7b4j9g
12384,121.456,31.285,wtw3gz383ftw
12385,121.549,31.228,wtw3tuvk2cp7
12386,121.513,31.258,wtw3v47541eb
12387,121.489,31.277,wtw3utc9dzkh
12388,121.484,31.319,wtw6hmmyqkgb
12389,121.501,31.275,wtw3uv6q4d81
12390,121.431,31.15,wtw35nxmgku7
12391,121.4,31.261,wtw3fdbu90bb
12392,121.48,31.275,wtw3um7n14t3
12393,121.527,31.278,wtw3vmvr83g1
12394,121.477,31.246,wtw3u20v5k86
12395,121.5,31.261,wtw3ufcse0y2
12396,121.35,31.281,wtw3cqs35cn3
12397,121.43,31.248,wtw3g0w8u16s
12398,121.603,31.28,wtw3znke5q8u
12400,121.415,31.218,wtw3dg5dn8cz
12401,121.487,31.235,wtw3sw0jh60b
12402,121.423,31.283,wtw3gncs8vz5
12403,121.345,31.152,wtw31r09x3wn
12404,121.341,31.286,wtw3cpmy4jp7
12405,121.483,31.32,wtw6hmthpp4m
12406,121.426,31.289,wtw3gpgxwuk5
12407,121.384,31.146,wtw34jvns5nw
12408,121.482,31.289,wtw3ururxu2e
12409,121.507,31.282,wtw3uywwy73y
12410,121.428,31.197,wtw37pjptqr3
12411,121.323,31.304,wtw60f8xnb99
12412,121.493,31.286,wtw3uxkw0j4g
12413,121.548,31.227,wtw3tusw3wty
12414,121.506,31.321,wtw6hvvfp186
12415,121.355,31.242,wtw39x2jb6yt
12416,121.367,31.251,wtw3cc0f20dk
12417,121.486,31.301,wtw6h6pmscr1
12418,121.492,31.271,wtw3useybbch
12419,121.433,31.181,wtw37k2f3zxw
12420,121.392,31.14,wtw34kfgwsez
12421,121.426,31.218,wtw3e55dnbup
12422,121.347,31.137,wtw31k64nj3r
12423,121.485,31.319,wtw6hmqwmsv8
12424,121.513,31.302,wtw6j47565ez
12425,121.438,31.141,wtw35mh3qrpu
12426,121.353,31.154,wtw31rqt1ye2
12427,121.465,31.211,wtw3s1b178he
12428,121.411,31.147,wtw34y0u3meh
12429,121.532,31.323,wtw6jw0vsy7m
12430,121.425,31.178,wtw375fcp86q
12431,121.402,31.211,wtw3d9f1r8h7
12432,121.485,31.306,wtw6h7ndttms
12434,121.41,31.241,wtw3dz204098
12435,121.518,31.291,wtw6j0qeq9hj
12436,121.501,31.286,wtw3uz6q4t05
12437,121.378,31.232,wtw3dj8g86u8
12438,121.511,31.307,wtw6j5387xb9
12439,121.531,31.314,wtw6js81m89t
12440,121.453,31.119,wtw359p3k409
12441,121.485,31.296,wtw6h3q8mtjx
12442,121.534,31.287,wtw3vxd7grw8
12443,121.512,31.28,wtw3vn674ydh
12444,121.509,31.304,wtw6j48phbt3
12445,121.517,31.303,wtw6j4tcpq4s
12446,121.435,31.216,wtw3e6dq2s4v
12447,121.545,31.269,wtw3vu675u0f
12448,121.487,31.298,wtw6h98hh60f
12449,121.495,31.214,wtw3sdmfwxq4
12450,121.493,31.267,wtw3ueux2p6b
12451,121.498,31.208,wtw3sc0pu8g5
12452,121.423,31.21,wtw3e19e2vxj
12453,121.403,31.178,wtw36efcnbmy
12454,121.491,31.331,wtw6hxeh33xw
12455,121.532,31.323,wtw6jw0vsy7m
12456,121.485,31.306,wtw6h7ndttms
12457,121.454,31.266,wtw3ggb1ekf6
12458,121.479,31.329,wtw6hr629ugs
12459,121.494,31.268,wtw3usjjr3sm
12460,121.417,31.166,wtw36ct5j5mp
12461,121.521,31.308,wtw6j72ykd1n
12462,121.461,31.222,wtw3egv1q6tu
12463,121.516,31.297,wtw6j1mq0p8v
12464,121.51,31.251,wtw3v10fk0wu
12465,121.436,31.213,wtw3e64uzuut
12466,121.519,31.302,wtw6j4r7mgtz
12467,121.501,31.261,wtw3uffkd8b0
12468,121.531,31.227,wtw3ts8nmw9w
12469,121.493,31.337,wtw6k8sx204y
12470,121.404,31.164,wtw3695xqnxt
12471,121.478,31.269,wtw3uk3e4s44
12472,121.562,31.204,wtw3w0w8rzhy
12473,121.443,31.278,wtw3gtbpe1b1
12474,121.489,31.292,wtw6h8994gs4
12475,121.512,31.16,wtw3m0d24v40
12476,121.508,31.298,wtw6hcxkjd5d
12477,121.354,31.123,wtw313z295sy
12478,121.575,31.351,wtw6qe20ycfr
12479,121.534,31.277,wtw3vtf3erqs
12480,121.433,31.23,wtw3em0zcvzw
12481,121.419,31.188,wtw36vwe7b86
12482,121.415,31.174,wtw36g59wwcc
12483,121.416,31.293,wtw64bsqvy52
12484,121.531,31.28,wtw3vw25jw9s
12485,121.519,31.239,wtw3tnzkmgtv
12486,121.451,31.16,wtw378tbjmj2
12487,121.45,31.172,wtw37dtnn1gw
12488,121.416,31.137,wtw34uk6jv7r
12489,121.427,31.194,wtw37nsqnpjd
12490,121.48,31.227,wtw3sken3ntq
12491,121.476,31.251,wtw3u3047bws
12492,121.385,31.216,wtw3d4ty7s0j
12493,121.376,31.267,wtw3cgzr3z32
12494,121.433,31.151,wtw35qbg9zr9
12495,121.519,31.265,wtw3v5x7vfmv
12496,121.4,31.199,wtw36x8g350u
12497,121.486,31.29,wtw6h2pmkyz0
12498,121.468,31.316,wtw6hhfkct92
12499,121.434,31.356,wtw67k1tcq11
12500,121.453,31.278,wtw3gtzrs1b9
12501,121.355,31.242,wtw39x2jb6yt
12502,121.506,31.282,wtw3uytyz52q
12503,121.348,31.282,wtw3cqdyv76y
12504,121.478,31.271,wtw3uk9wf8fh
12505,121.457,31.171,wtw37fd21px3
12506,121.498,31.216,wtw3sf8nks5j
12507,121.545,31.28,wtw3vy675y8u
12508,121.562,31.204,wtw3w0w8rzhy
12509,121.513,31.254,wtw3v1e5dpgu
12510,121.534,31.287,wtw3vxd7grw8
12512,121.367,31.071,wtw2cb2c8n4q
12513,121.353,31.243,wtw39rwe9v76
12514,121.38,31.182,wtw36hd0qfpg
12515,121.54,31.186,wtw3mtnxx7b8
12516,121.357,31.241,wtw39x32p09b
12517,121.485,31.211,wtw3s3y9m8je
12518,121.433,31.251,wtw3g30f3bxs
12519,121.502,31.261,wtw3ufgh9bc8
12520,121.416,31.252,wtw3fck2jg53
