ID,BID,UID,ST,SX,SY,ET,EX,EY,DS,DU,class
1134,118094,5195,2016/8/1 18:18,121.521,31.29,2016/8/1 18:38,121.506,31.277,3072.09,20,5
1135,3633,1042,2016/8/1 18:18,121.364,31.22,2016/8/1 18:37,121.372,31.248,3272.2,19,7
1136,52113,571,2016/8/1 18:18,121.499,31.308,2016/8/1 18:49,121.504,31.304,4635.56,31,2
1137,756,6658,2016/8/1 18:18,121.427,31.186,2016/8/1 18:37,121.46,31.189,4770.37,19,5
1138,123756,4806,2016/8/1 18:19,121.431,31.215,2016/8/1 19:13,121.399,31.248,6273.71,54,5
1139,59192,5989,2016/8/1 18:19,121.484,31.32,2016/8/1 18:24,121.49,31.318,784.21,5,3
1140,31745,265,2016/8/1 18:19,121.537,31.301,2016/8/1 18:38,121.512,31.311,3921.75,19,6
1141,127784,7494,2016/8/1 18:19,121.497,31.339,2016/8/1 18:30,121.49,31.331,1244.47,11,5
1142,106048,8450,2016/8/1 18:20,121.38,31.194,2016/8/1 18:39,121.367,31.188,2563.37,19,0
1143,67583,1220,2016/8/1 18:20,121.505,31.308,2016/8/1 18:31,121.485,31.306,2342.67,11,5
1144,127725,2616,2016/8/1 18:20,121.422,31.215,2016/8/1 19:59,121.333,31.223,10420.77,99,5
1145,83565,856,2016/8/1 18:20,121.483,31.32,2016/8/1 18:27,121.474,31.323,1132.38,7,7
1146,87553,7523,2016/8/1 18:20,121.438,31.277,2016/8/1 18:55,121.39,31.269,6667.58,35,0
1147,111287,5506,2016/8/1 18:20,121.374,31.175,2016/8/1 18:30,121.384,31.166,1885.92,10,0
1148,47548,7121,2016/8/1 18:20,121.5,31.212,2016/8/1 18:29,121.489,31.209,1515.29,9,5
1149,121801,7426,2016/8/1 18:21,121.451,31.205,2016/8/1 18:32,121.45,31.193,1698.91,11,4
1150,89075,3129,2016/8/1 18:21,121.494,31.335,2016/8/1 18:51,121.534,31.324,5766.42,30,7
1151,80070,6368,2016/8/1 18:21,121.61,31.291,2016/8/1 18:33,121.614,31.279,1145.44,12,0
1152,127736,5747,2016/8/1 18:22,121.407,31.233,2016/8/1 18:29,121.415,31.24,1387.89,7,7
1153,9860,4155,2016/8/1 18:22,121.433,31.196,2016/8/1 18:48,121.4,31.209,4910.84,26,4
1154,114933,6772,2016/8/1 18:23,121.516,31.303,2016/8/1 18:49,121.541,31.295,3784.97,26,1
1155,88960,6240,2016/8/1 18:24,121.475,31.252,2016/8/1 18:47,121.477,31.255,1063.89,23,5
1156,123498,3284,2016/8/1 18:24,121.506,31.329,2016/8/1 18:34,121.513,31.336,1215.05,10,5
1157,112359,4804,2016/8/1 18:24,121.371,31.255,2016/8/1 18:30,121.364,31.258,953.07,6,7
1158,24609,3060,2016/8/1 18:24,121.451,31.234,2016/8/1 18:33,121.443,31.232,1122.87,9,0
1159,127825,2073,2016/8/1 18:25,121.503,31.267,2016/8/1 18:36,121.5,31.261,682.96,11,7
1160,88170,4883,2016/8/1 18:26,121.513,31.303,2016/8/1 18:35,121.499,31.308,1717.7,9,5
1161,91220,4512,2016/8/1 18:26,121.483,31.238,2016/8/1 19:07,121.506,31.21,5576.24,41,3
1162,21181,7791,2016/8/1 18:27,121.492,31.148,2016/8/1 18:49,121.527,31.16,4998.91,22,7
1163,14031,2222,2016/8/1 18:28,121.444,31.169,2016/8/1 18:52,121.439,31.164,1185.72,24,7
1164,2450,7916,2016/8/1 18:29,121.466,31.194,2016/8/1 18:34,121.468,31.198,633.86,5,3
1165,43354,8088,2016/8/1 18:29,121.467,31.205,2016/8/1 18:34,121.469,31.197,643.67,5,0
1166,9620,1330,2016/8/1 18:29,121.478,31.2,2016/8/1 18:57,121.451,31.173,3478.17,28,0
1167,95275,7731,2016/8/1 18:29,121.431,31.235,2016/8/1 18:53,121.416,31.233,2190.98,24,7
1168,123989,3551,2016/8/1 18:29,121.509,31.289,2016/8/1 18:39,121.497,31.29,1771.58,10,2
1169,67144,2043,2016/8/1 18:30,121.431,31.193,2016/8/1 18:44,121.435,31.177,2026.7,14,7
1170,93457,4562,2016/8/1 18:30,121.543,31.274,2016/8/1 18:34,121.538,31.273,687.37,4,5
1171,64036,2916,2016/8/1 18:30,121.41,31.196,2016/8/1 18:47,121.393,31.205,2781.57,17,5
1172,36869,1853,2016/8/1 18:30,121.513,31.303,2016/8/1 18:54,121.504,31.305,1350.93,24,1
1173,127872,2500,2016/8/1 18:31,121.437,31.313,2016/8/1 18:45,121.456,31.311,2347.34,14,7
1174,127860,79,2016/8/1 18:31,121.417,31.215,2016/8/1 18:39,121.422,31.212,759.12,8,2
1175,22937,4033,2016/8/1 18:31,121.412,31.228,2016/8/1 18:35,121.413,31.223,401.41,4,3
1176,33610,6714,2016/8/1 18:31,121.49,31.317,2016/8/1 18:50,121.514,31.307,3253.18,19,1
1177,18322,1256,2016/8/1 18:31,121.489,31.331,2016/8/1 18:49,121.491,31.345,1481.97,18,7
1178,123785,7641,2016/8/1 18:32,121.53,31.314,2016/8/1 18:48,121.532,31.298,1110.18,16,5
1179,44464,4514,2016/8/1 18:32,121.503,31.319,2016/8/1 19:13,121.547,31.277,8044.33,41,1
1180,127875,7472,2016/8/1 18:32,121.522,31.29,2016/8/1 19:01,121.531,31.323,3568.77,29,0
1181,122146,3065,2016/8/1 18:32,121.447,31.318,2016/8/1 18:57,121.466,31.328,2967.46,25,2
1182,126239,4657,2016/8/1 18:32,121.353,31.283,2016/8/1 18:48,121.352,31.281,227.16,16,5
1183,65296,603,2016/8/1 18:32,121.463,31.168,2016/8/1 18:50,121.445,31.178,2656.95,18,2
1184,94178,7350,2016/8/1 18:33,121.405,31.218,2016/8/1 18:40,121.404,31.215,507.98,7,4
1185,99230,6113,2016/8/1 18:33,121.505,31.262,2016/8/1 18:41,121.504,31.268,1200.71,8,5
1186,117383,125,2016/8/1 18:33,121.52,31.321,2016/8/1 18:37,121.521,31.315,683.14,4,0
1187,119545,4904,2016/8/1 18:35,121.482,31.233,2016/8/1 18:55,121.463,31.239,3075.54,20,4
1188,101203,3989,2016/8/1 18:35,121.453,31.235,2016/8/1 18:43,121.455,31.228,851.89,8,1
1189,62758,5868,2016/8/1 18:36,121.397,31.145,2016/8/1 19:38,121.453,31.157,9509.21,62,3
1190,63926,4096,2016/8/1 18:37,121.421,31.264,2016/8/1 18:44,121.411,31.265,1359.51,7,7
1191,111147,1748,2016/8/1 18:37,121.534,31.287,2016/8/1 18:49,121.542,31.281,1356.38,12,3
1192,121618,6881,2016/8/1 18:37,121.536,31.206,2016/8/1 18:48,121.54,31.192,1483.09,11,3
1193,8106,5553,2016/8/1 18:38,121.433,31.202,2016/8/1 18:43,121.426,31.204,807.69,5,5
1194,104656,6191,2016/8/1 18:38,121.381,31.194,2016/8/1 18:49,121.392,31.181,2006.58,11,7
1195,127862,7180,2016/8/1 18:39,121.44,31.247,2016/8/1 19:40,121.437,31.248,2961.71,61,0
1196,100696,1596,2016/8/1 18:39,121.365,31.277,2016/8/1 18:50,121.368,31.291,1145.14,11,5
1197,118678,5307,2016/8/1 18:39,121.538,31.261,2016/8/1 19:26,121.535,31.305,5020.81,47,3
1198,60986,1892,2016/8/1 18:40,121.336,31.241,2016/8/1 18:56,121.324,31.254,1957.09,16,7
1199,31549,6936,2016/8/1 18:40,121.403,31.184,2016/8/1 19:01,121.407,31.208,2997.93,21,7
1200,46043,5567,2016/8/1 18:40,121.443,31.232,2016/8/1 18:54,121.439,31.229,575.64,14,7
1201,72883,1223,2016/8/1 18:41,121.42,31.255,2016/8/1 19:00,121.394,31.258,3764.44,19,3
1202,112564,975,2016/8/1 18:41,121.437,31.287,2016/8/1 19:02,121.452,31.27,3199.2,21,5
1203,69518,3310,2016/8/1 18:41,121.452,31.28,2016/8/1 18:48,121.448,31.273,808.03,7,0
1204,71195,1982,2016/8/1 18:41,121.421,31.124,2016/8/1 18:48,121.426,31.121,683.74,7,5
1205,33959,3750,2016/8/1 18:41,121.498,31.216,2016/8/1 18:46,121.496,31.209,852.38,5,5
1206,88830,2508,2016/8/1 18:42,121.379,31.18,2016/8/1 18:51,121.387,31.188,1266.76,9,7
1207,108983,1232,2016/8/1 18:42,121.461,31.308,2016/8/1 18:51,121.452,31.311,1176.14,9,7
1208,87265,7106,2016/8/1 18:42,121.467,31.244,2016/8/1 19:35,121.537,31.271,9844.93,53,0
1209,119921,4281,2016/8/1 18:43,121.475,31.255,2016/8/1 18:49,121.47,31.26,1069.83,6,5
1210,122986,6544,2016/8/1 18:43,121.439,31.34,2016/8/1 18:53,121.428,31.347,1615.53,10,7
1211,11418,7638,2016/8/1 18:44,121.455,31.218,2016/8/1 18:52,121.445,31.22,1534,8,5
1212,83767,2778,2016/8/1 18:44,121.469,31.293,2016/8/1 19:38,121.47,31.295,3673.88,54,2
1213,127952,7085,2016/8/1 18:44,121.515,31.302,2016/8/1 19:21,121.54,31.279,3300.88,37,5
1214,106411,8554,2016/8/1 18:45,121.425,31.194,2016/8/1 19:15,121.466,31.192,5544.23,30,4
1215,30169,6056,2016/8/1 18:45,121.439,31.215,2016/8/1 19:08,121.423,31.235,3876.25,23,7
1216,78707,5233,2016/8/1 18:45,121.427,31.291,2016/8/1 19:18,121.433,31.304,2322.65,33,4
1217,30575,3145,2016/8/1 18:46,121.506,31.321,2016/8/1 18:58,121.492,31.32,1904.91,12,5
1218,127388,5817,2016/8/1 18:46,121.489,31.216,2016/8/1 19:06,121.478,31.226,2389.15,20,1
1219,127869,4203,2016/8/1 18:47,121.397,31.329,2016/8/1 19:08,121.422,31.328,3885.31,21,7
1220,123946,7914,2016/8/1 18:47,121.559,31.225,2016/8/1 19:08,121.569,31.24,3139.42,21,5
1221,30244,2994,2016/8/1 18:47,121.459,31.159,2016/8/1 18:57,121.453,31.157,1411.1,10,3
1222,102667,1523,2016/8/1 18:48,121.506,31.329,2016/8/1 18:55,121.501,31.335,978.08,7,7
1223,551,4761,2016/8/1 18:48,121.444,31.187,2016/8/1 19:13,121.46,31.197,2186.56,25,6
1224,68261,3100,2016/8/1 18:48,121.509,31.304,2016/8/1 18:56,121.513,31.311,881.15,8,0
1225,24310,995,2016/8/1 18:48,121.54,31.278,2016/8/1 18:52,121.543,31.274,566.89,4,3
1226,48275,6896,2016/8/1 18:49,121.44,31.263,2016/8/1 18:54,121.441,31.256,963.04,5,2
1227,9599,6122,2016/8/1 18:49,121.479,31.27,2016/8/1 18:56,121.478,31.278,599.14,7,3
1228,25364,1959,2016/8/1 18:49,121.434,31.256,2016/8/1 18:53,121.439,31.254,788.83,4,5
1229,63268,2228,2016/8/1 18:50,121.519,31.292,2016/8/1 19:02,121.508,31.295,1500.13,12,2
1230,101877,5652,2016/8/1 18:50,121.486,31.387,2016/8/1 19:05,121.476,31.403,1984.11,15,2
1231,34674,7018,2016/8/1 18:50,121.43,31.221,2016/8/1 18:57,121.429,31.213,754.53,7,4
1232,50213,8439,2016/8/1 18:50,121.498,31.218,2016/8/1 19:13,121.481,31.233,2898.48,23,4
1233,12834,1627,2016/8/1 18:51,121.471,31.193,2016/8/1 19:20,121.429,31.199,5921.47,29,7
1234,25217,123,2016/8/1 18:51,121.363,31.182,2016/8/1 19:07,121.364,31.18,299.31,16,0
1235,117687,1080,2016/8/1 18:51,121.387,31.355,2016/8/1 19:45,121.389,31.354,280.62,54,5
1236,2463,2347,2016/8/1 18:51,121.508,31.312,2016/8/1 19:06,121.522,31.317,2459.87,15,7
1237,18457,564,2016/8/1 18:52,121.501,31.275,2016/8/1 19:06,121.491,31.265,1650.89,14,0
1238,49534,7499,2016/8/1 18:52,121.421,31.132,2016/8/1 19:05,121.431,31.114,2631.6,13,0
1239,122438,3723,2016/8/1 18:52,121.514,31.252,2016/8/1 19:12,121.539,31.265,3480.46,20,7
1240,67217,7232,2016/8/1 18:52,121.396,31.172,2016/8/1 19:07,121.409,31.185,2646.34,15,5
1241,107170,3634,2016/8/1 18:53,121.489,31.24,2016/8/1 19:50,121.525,31.283,6734.88,57,3
1242,56277,4877,2016/8/1 18:53,121.335,31.155,2016/8/1 19:20,121.336,31.125,1999.07,27,7
1243,111968,7454,2016/8/1 18:54,121.521,31.275,2016/8/1 19:03,121.511,31.28,1593.03,9,7
1244,104677,2224,2016/8/1 18:55,121.418,31.175,2016/8/1 19:20,121.421,31.143,3888.05,25,4
1245,29377,901,2016/8/1 18:55,121.418,31.17,2016/8/1 19:27,121.442,31.156,4250.62,32,7
1246,10581,1209,2016/8/1 18:56,121.476,31.233,2016/8/1 19:34,121.425,31.218,6605.53,38,5
1247,42668,7130,2016/8/1 18:56,121.436,31.27,2016/8/1 19:05,121.423,31.281,1694.64,9,3
1248,20816,7081,2016/8/1 18:56,121.418,31.203,2016/8/1 19:07,121.413,31.212,1078.84,11,4
1249,51103,7399,2016/8/1 18:57,121.518,31.275,2016/8/1 19:27,121.463,31.274,7196.65,30,5
1250,91064,2990,2016/8/1 18:57,121.506,31.251,2016/8/1 19:31,121.534,31.277,5232.22,34,2
1251,9247,2043,2016/8/1 18:57,121.434,31.174,2016/8/1 19:03,121.436,31.18,570.98,6,0
1252,26112,7294,2016/8/1 18:57,121.401,31.237,2016/8/1 19:01,121.403,31.233,410.85,4,7
1253,3212,82,2016/8/1 18:59,121.443,31.198,2016/8/1 19:19,121.441,31.192,749.85,20,5
1254,32253,4826,2016/8/1 19:00,121.438,31.176,2016/8/1 19:08,121.439,31.164,986.86,8,7
1255,64280,5877,2016/8/1 19:01,121.452,31.26,2016/8/1 19:53,121.482,31.237,5573.65,52,5
1256,11663,5211,2016/8/1 19:01,121.404,31.22,2016/8/1 19:10,121.401,31.231,1044.18,9,3
1257,26669,6375,2016/8/1 19:01,121.485,31.306,2016/8/1 19:08,121.495,31.311,1403.89,7,3
1258,84293,7396,2016/8/1 19:01,121.401,31.132,2016/8/1 19:09,121.393,31.126,1555.01,8,4
1259,52086,5760,2016/8/1 19:02,121.515,31.273,2016/8/1 19:05,121.518,31.27,464.63,3,7
1260,40208,5680,2016/8/1 19:02,121.366,31.111,2016/8/1 19:13,121.376,31.109,1373.37,11,4
1261,93260,4623,2016/8/1 19:03,121.448,31.324,2016/8/1 19:10,121.455,31.327,1088.45,7,3
1262,77726,324,2016/8/1 19:03,121.453,31.236,2016/8/1 19:22,121.435,31.254,3478.93,19,4
1263,46971,4189,2016/8/1 19:03,121.532,31.319,2016/8/1 19:26,121.531,31.318,169.54,23,5
1264,89923,8600,2016/8/1 19:04,121.467,31.27,2016/8/1 19:11,121.468,31.263,740.72,7,3
1265,127949,1380,2016/8/1 19:04,121.41,31.227,2016/8/1 19:24,121.415,31.22,831.31,20,0
1266,124809,3763,2016/8/1 19:04,121.487,31.227,2016/8/1 19:12,121.494,31.224,1132.45,8,3
1267,3290,5712,2016/8/1 19:05,121.419,31.161,2016/8/1 19:20,121.417,31.17,701.08,15,5
1268,122345,3,2016/8/1 19:05,121.534,31.262,2016/8/1 19:30,121.536,31.285,3988.61,25,7
1269,45715,3947,2016/8/1 19:06,121.48,31.227,2016/8/1 19:17,121.477,31.232,803.38,11,7
1270,94782,4812,2016/8/1 19:06,121.458,31.297,2016/8/1 19:26,121.452,31.312,2479.27,20,5
1271,85911,2830,2016/8/1 19:06,121.463,31.256,2016/8/1 19:25,121.467,31.247,1001.63,19,6
1272,128142,6420,2016/8/1 19:07,121.407,31.121,2016/8/1 19:21,121.409,31.123,561.29,14,3
1273,116340,4211,2016/8/1 19:07,121.343,31.143,2016/8/1 19:22,121.328,31.144,2557.57,15,0
1274,116274,4903,2016/8/1 19:07,121.484,31.238,2016/8/1 19:15,121.476,31.234,1900.41,8,0
1275,81575,7064,2016/8/1 19:08,121.453,31.17,2016/8/1 19:17,121.447,31.162,1355.19,9,7
1276,57972,5471,2016/8/1 19:08,121.454,31.107,2016/8/1 19:18,121.453,31.119,1253.68,10,5
1277,20764,208,2016/8/1 19:08,121.461,31.257,2016/8/1 19:40,121.487,31.239,4016.32,32,1
1278,104141,6229,2016/8/1 19:09,121.413,31.195,2016/8/1 19:19,121.41,31.188,740.09,10,3
1279,53743,7736,2016/8/1 19:09,121.474,31.283,2016/8/1 19:15,121.47,31.288,914.63,6,5
1280,123381,3942,2016/8/1 19:09,121.442,31.178,2016/8/1 19:24,121.449,31.179,1529.77,15,7
1281,125005,7696,2016/8/1 19:09,121.471,31.306,2016/8/1 19:37,121.485,31.308,1630.87,28,7
1282,78777,6398,2016/8/1 19:10,121.357,31.225,2016/8/1 19:16,121.358,31.22,400.96,6,7
1283,96768,6731,2016/8/1 19:10,121.455,31.27,2016/8/1 19:38,121.415,31.289,5713.55,28,4
1284,117279,125,2016/8/1 19:11,121.521,31.315,2016/8/1 19:19,121.524,31.322,1186.61,8,1
1285,15082,8000,2016/8/1 19:11,121.453,31.202,2016/8/1 19:23,121.445,31.187,2075.46,12,5
1286,33956,6389,2016/8/1 19:11,121.486,31.3,2016/8/1 19:26,121.482,31.301,566.58,15,6
1287,52245,3400,2016/8/1 19:12,121.531,31.323,2016/8/1 19:21,121.541,31.328,1404.28,9,7
1288,74157,3119,2016/8/1 19:12,121.51,31.261,2016/8/1 19:32,121.488,31.279,3408.29,20,7
1289,57497,981,2016/8/1 19:12,121.472,31.24,2016/8/1 19:22,121.464,31.243,1514.47,10,7
1290,100723,1327,2016/8/1 19:13,121.473,31.273,2016/8/1 19:17,121.477,31.27,488.06,4,4
1291,108421,5344,2016/8/1 19:13,121.405,31.127,2016/8/1 19:28,121.432,31.131,3237.77,15,5
1292,85446,1577,2016/8/1 19:14,121.471,31.321,2016/8/1 19:25,121.49,31.317,2635.85,11,3
1293,59369,7326,2016/8/1 19:14,121.438,31.24,2016/8/1 19:30,121.428,31.244,1577.61,16,0
1294,47098,5173,2016/8/1 19:14,121.413,31.265,2016/8/1 19:32,121.408,31.263,4594.98,18,3
1295,48022,566,2016/8/1 19:15,121.496,31.249,2016/8/1 19:33,121.48,31.258,2540.24,18,7
1296,121891,6057,2016/8/1 19:16,121.406,31.159,2016/8/1 19:43,121.42,31.195,5968.58,27,5
1297,103250,5444,2016/8/1 19:16,121.438,31.34,2016/8/1 19:33,121.427,31.335,1693.59,17,3
1298,128107,2484,2016/8/1 19:16,121.368,31.249,2016/8/1 19:30,121.369,31.24,1213.23,14,1
1299,127995,6950,2016/8/1 19:17,121.478,31.232,2016/8/1 20:05,121.475,31.264,4197.88,48,5
1300,115997,2390,2016/8/1 19:17,121.532,31.296,2016/8/1 19:25,121.541,31.304,1379.83,8,7
1301,32931,67,2016/8/1 19:18,121.464,31.216,2016/8/1 19:28,121.454,31.207,1604.36,10,0
1302,28863,5441,2016/8/1 19:18,121.383,31.247,2016/8/1 19:27,121.379,31.255,1131.63,9,7
1303,112788,8097,2016/8/1 19:18,121.446,31.183,2016/8/1 19:30,121.456,31.19,1592.08,12,7
1304,120485,7981,2016/8/1 19:18,121.42,31.177,2016/8/1 19:32,121.426,31.16,1323.29,14,3
1305,87400,5327,2016/8/1 19:19,121.451,31.298,2016/8/1 19:27,121.455,31.291,1297.2,8,2
1306,111588,3929,2016/8/1 19:19,121.329,31.291,2016/8/1 19:38,121.348,31.267,53185.63,19,5
1307,75939,5827,2016/8/1 19:20,121.515,31.301,2016/8/1 19:52,121.529,31.328,4155.54,32,7
1308,75385,7209,2016/8/1 19:20,121.535,31.27,2016/8/1 20:01,121.481,31.292,8510.22,41,2
1309,12156,2664,2016/8/1 19:20,121.44,31.23,2016/8/1 19:49,121.416,31.218,4694.71,29,4
1310,31834,7673,2016/8/1 19:22,121.461,31.198,2016/8/1 19:26,121.455,31.197,798.35,4,4
1311,121836,4065,2016/8/1 19:22,121.506,31.321,2016/8/1 19:36,121.52,31.32,1994.36,14,2
1312,45699,3811,2016/8/1 19:22,121.531,31.323,2016/8/1 19:25,121.532,31.326,285.97,3,7
1313,34770,1208,2016/8/1 19:22,121.48,31.209,2016/8/1 19:33,121.467,31.215,1612.1,11,5
1314,49041,8101,2016/8/1 19:23,121.481,31.21,2016/8/1 21:17,121.479,31.208,677.8,114,3
1315,60140,4689,2016/8/1 19:23,121.539,31.321,2016/8/1 20:20,121.519,31.253,10045.04,57,5
1316,117659,5390,2016/8/1 19:23,121.405,31.283,2016/8/1 20:55,121.437,31.198,11983.81,92,4
1317,48753,4765,2016/8/1 19:24,121.508,31.268,2016/8/1 19:39,121.505,31.286,2629.11,15,0
1318,126515,6734,2016/8/1 19:24,121.381,31.29,2016/8/1 19:35,121.377,31.272,1444.82,11,0
1319,123625,2035,2016/8/1 19:25,121.505,31.32,2016/8/1 19:41,121.518,31.318,1868.77,16,3
1320,104592,802,2016/8/1 19:25,121.552,31.173,2016/8/1 19:34,121.546,31.179,1356.52,9,4
1321,127790,7164,2016/8/1 19:25,121.539,31.277,2016/8/1 19:41,121.556,31.271,2663.9,16,5
1322,95606,3443,2016/8/1 19:25,121.54,31.328,2016/8/1 19:38,121.532,31.313,1654.96,13,5
1323,76347,1845,2016/8/1 19:25,121.47,31.306,2016/8/1 19:34,121.474,31.315,1103.25,9,4
1324,25364,5830,2016/8/1 19:26,121.487,31.227,2016/8/1 19:38,121.493,31.229,784.2,12,6
1325,40702,1643,2016/8/1 19:26,121.388,31.262,2016/8/1 19:37,121.396,31.269,1779.43,11,0
1326,127963,5241,2016/8/1 19:26,121.511,31.347,2016/8/1 19:38,121.499,31.344,1843.63,12,5
1327,118713,7763,2016/8/1 19:27,121.367,31.215,2016/8/1 19:43,121.387,31.21,2516.22,16,0
1328,94916,580,2016/8/1 19:27,121.315,31.293,2016/8/1 19:30,121.32,31.295,672.32,3,7
1329,37626,5311,2016/8/1 19:27,121.467,31.22,2016/8/1 19:46,121.469,31.207,1630.65,19,1
1330,55165,1496,2016/8/1 19:28,121.537,31.258,2016/8/1 21:29,121.536,31.256,450.41,121,0
1331,94639,3510,2016/8/1 19:28,121.443,31.238,2016/8/1 20:21,121.442,31.237,169.39,53,7
1332,111301,7067,2016/8/1 19:28,121.526,31.278,2016/8/1 19:40,121.524,31.28,627.37,12,5
1333,107050,3117,2016/8/1 19:28,121.454,31.153,2016/8/1 19:53,121.462,31.174,2734.76,25,4
1334,88901,5748,2016/8/1 19:28,121.42,31.177,2016/8/1 19:43,121.434,31.178,1833.3,15,5
1335,46564,8045,2016/8/1 19:29,121.512,31.26,2016/8/1 19:56,121.542,31.289,5921.37,27,0
1336,21060,2236,2016/8/1 19:30,121.427,31.137,2016/8/1 19:42,121.433,31.124,2564.23,12,7
1337,40741,6164,2016/8/1 19:31,121.385,31.284,2016/8/1 19:36,121.388,31.291,696,5,3
1338,120406,4587,2016/8/1 19:31,121.411,31.304,2016/8/1 19:36,121.41,31.307,285.37,5,5
1339,92554,2856,2016/8/1 19:32,121.349,31.158,2016/8/1 19:55,121.365,31.141,3339.86,23,5
1340,65984,3843,2016/8/1 19:34,121.515,31.313,2016/8/1 19:37,121.513,31.311,339.02,3,0
1341,40774,3662,2016/8/1 19:34,121.515,31.303,2016/8/1 19:42,121.522,31.309,1263.23,8,3
1342,126335,595,2016/8/1 19:34,121.482,31.295,2016/8/1 20:18,121.514,31.299,5581.8,44,7
1343,30534,1084,2016/8/1 19:34,121.505,31.32,2016/8/1 19:42,121.495,31.318,1229.51,8,3
1344,122377,6929,2016/8/1 19:34,121.521,31.291,2016/8/1 19:51,121.542,31.292,3251.1,17,3
1345,49771,1091,2016/8/1 19:34,121.411,31.28,2016/8/1 19:55,121.432,31.282,2758.19,21,4
1346,111796,7104,2016/8/1 19:35,121.427,31.251,2016/8/1 21:41,121.428,31.246,14020.82,126,3
1347,107850,935,2016/8/1 19:35,121.52,31.267,2016/8/1 19:40,121.514,31.262,914.99,5,0
1348,78488,5670,2016/8/1 19:35,121.353,31.172,2016/8/1 19:48,121.357,31.17,633.22,13,5
1349,22034,4218,2016/8/1 19:35,121.427,31.222,2016/8/1 19:41,121.417,31.216,1533.66,6,5
1350,83466,5835,2016/8/1 19:36,121.438,31.246,2016/8/1 19:46,121.444,31.235,1657.5,10,0
1351,8522,4070,2016/8/1 19:37,121.533,31.276,2016/8/1 19:57,121.538,31.265,2768.96,20,5
1352,67538,6484,2016/8/1 19:38,121.446,31.118,2016/8/1 19:48,121.457,31.119,1238.75,10,0
1353,126425,823,2016/8/1 19:39,121.435,31.324,2016/8/1 20:23,121.489,31.334,8004.69,44,1
1354,11374,7248,2016/8/1 19:40,121.434,31.229,2016/8/1 19:49,121.424,31.237,1533.76,9,7
1355,58644,7019,2016/8/1 19:40,121.416,31.207,2016/8/1 20:18,121.433,31.163,4760.2,38,4
1356,72515,4795,2016/8/1 19:41,121.524,31.328,2016/8/1 19:56,121.507,31.329,2745.04,15,0
1357,122151,6190,2016/8/1 19:41,121.381,31.133,2016/8/1 19:53,121.386,31.131,744.7,12,4
1358,115518,4485,2016/8/1 19:41,121.532,31.32,2016/8/1 20:40,121.54,31.328,1578.97,59,5
1359,12654,2986,2016/8/1 19:41,121.539,31.281,2016/8/1 19:48,121.535,31.284,648.57,7,5
1360,54962,4363,2016/8/1 19:41,121.449,31.154,2016/8/1 19:47,121.451,31.157,396.88,6,0
1361,27581,3359,2016/8/1 19:41,121.424,31.255,2016/8/1 19:55,121.443,31.251,2996.85,14,7
1362,117654,5949,2016/8/1 19:41,121.407,31.235,2016/8/1 21:17,121.41,31.236,2408.48,96,4
1363,13338,4183,2016/8/1 19:42,121.495,31.207,2016/8/1 20:40,121.496,31.208,169.48,58,7
1364,100237,6320,2016/8/1 19:42,121.492,31.221,2016/8/1 19:49,121.49,31.215,687.82,7,4
1365,37033,822,2016/8/1 19:42,121.449,31.214,2016/8/1 20:00,121.435,31.221,2548,18,3
1366,124210,7468,2016/8/1 19:43,121.518,31.275,2016/8/1 20:00,121.53,31.284,2377.5,17,3
1367,127794,2970,2016/8/1 19:43,121.394,31.276,2016/8/1 19:47,121.388,31.277,682.11,4,5
1368,113762,953,2016/8/1 19:43,121.437,31.341,2016/8/1 19:51,121.431,31.335,1151.23,8,0
1369,128372,5666,2016/8/1 19:44,121.552,31.173,2016/8/1 19:54,121.551,31.167,683.45,10,6
1371,110021,2073,2016/8/1 19:44,121.5,31.261,2016/8/1 19:48,121.503,31.267,682.96,4,6
1372,70009,5069,2016/8/1 19:45,121.525,31.331,2016/8/1 20:00,121.523,31.325,1182.69,15,1
1373,98225,4056,2016/8/1 19:45,121.466,31.328,2016/8/1 19:51,121.459,31.323,1025.88,6,5
1374,69837,5465,2016/8/1 19:46,121.477,31.291,2016/8/1 20:00,121.478,31.279,1031.49,14,5
1375,112641,4026,2016/8/1 19:46,121.482,31.295,2016/8/1 19:55,121.477,31.287,1200.38,9,1
1376,115014,3255,2016/8/1 19:46,121.546,31.326,2016/8/1 19:54,121.537,31.331,1293.03,8,5
1377,121358,4204,2016/8/1 19:48,121.433,31.266,2016/8/1 19:59,121.44,31.258,1388.26,11,5
1378,26039,5895,2016/8/1 19:48,121.505,31.297,2016/8/1 19:54,121.498,31.294,909.85,6,2
1379,63624,7156,2016/8/1 19:49,121.483,31.262,2016/8/1 20:08,121.503,31.279,3334.6,19,4
1380,57983,780,2016/8/1 19:49,121.536,31.256,2016/8/1 19:59,121.527,31.262,1351.15,10,5
1381,55896,2442,2016/8/1 19:49,121.452,31.183,2016/8/1 19:56,121.454,31.179,454.98,7,0
1382,70214,6562,2016/8/1 19:50,121.536,31.328,2016/8/1 20:07,121.507,31.329,3431.4,17,0
1383,109215,1273,2016/8/1 19:50,121.457,31.214,2016/8/1 20:07,121.462,31.205,1418.31,17,4
1384,56326,7166,2016/8/1 19:51,121.493,31.287,2016/8/1 20:15,121.504,31.306,4211.93,24,7
1385,32815,4927,2016/8/1 19:51,121.463,31.181,2016/8/1 20:34,121.436,31.205,4371.2,43,2
