ID,BID,UID,ST,SX,SY,ET,EX,EY,EC,DU,DS
12304,257972,12721,2020/8/31 11:08,121.497,31.334,2020/8/31 11:59,121.501,31.336,7,51,440.552805
12305,18753,16146,2020/8/31 11:10,121.453,31.238,2020/8/31 11:24,121.449,31.224,7,14,1598.325474
12306,227596,14112,2020/8/31 11:13,121.523,31.27,2020/8/31 11:29,121.508,31.281,3,16,1878.263287
12307,207455,4546,2020/8/31 11:16,121.609,31.283,2020/8/31 11:27,121.625,31.276,2,11,1709.882534
12308,375096,13334,2020/8/31 11:18,121.393,31.223,2020/8/31 11:25,121.386,31.227,7,7,800.94653
12309,317079,13400,2020/8/31 11:23,121.513,31.256,2020/8/31 11:30,121.511,31.259,0,7,383.307851
12310,250935,13561,2020/8/31 11:25,121.376,31.209,2020/8/31 11:29,121.37,31.212,3,4,661.474476
12311,233925,11159,2020/8/31 11:27,121.488,31.266,2020/8/31 11:59,121.514,31.298,0,32,4326.384727
12312,34180,533,2020/8/31 11:29,121.451,31.177,2020/8/31 11:58,121.424,31.183,0,29,2658.340163
12313,285257,11333,2020/8/31 11:32,121.388,31.252,2020/8/31 11:41,121.382,31.246,7,9,877.037939
12314,323708,13351,2020/8/31 11:34,121.408,31.177,2020/8/31 11:41,121.411,31.169,7,7,931.947105
12315,251465,9720,2020/8/31 11:35,121.542,31.264,2020/8/31 11:57,121.516,31.252,5,22,2811.18374
12316,382781,8851,2020/8/31 11:37,121.389,31.293,2020/8/31 12:01,121.421,31.283,7,24,3242.374509
12317,176502,10555,2020/8/31 11:41,121.516,31.319,2020/8/31 11:48,121.524,31.326,7,7,1087.279857
12318,94919,12848,2020/8/31 11:43,121.396,31.187,2020/8/31 11:52,121.392,31.199,0,9,1384.018685
12319,61784,146,2020/8/31 11:44,121.546,31.326,2020/8/31 11:54,121.538,31.328,5,10,793.048051
12320,13304,6317,2020/8/31 11:46,121.423,31.211,2020/8/31 11:54,121.417,31.219,4,8,1055.284288
12321,80512,9675,2020/8/31 11:47,121.479,31.232,2020/8/31 11:57,121.482,31.228,4,10,527.61856
12322,79814,6799,2020/8/31 11:49,121.485,31.202,2020/8/31 12:08,121.486,31.198,4,19,453.616301
12323,356521,14275,2020/8/31 11:52,121.475,31.271,2020/8/31 12:06,121.483,31.268,0,14,831.320688
12324,375003,16349,2020/8/31 11:54,121.476,31.223,2020/8/31 12:35,121.445,31.228,5,41,3005.216394
12325,280241,15894,2020/8/31 11:56,121.437,31.293,2020/8/31 12:05,121.447,31.298,5,9,1101.723598
12326,43054,611,2020/8/31 11:59,121.496,31.279,2020/8/31 12:15,121.487,31.299,2,16,2377.308345
12327,116766,3259,2020/8/31 12:01,121.399,31.177,2020/8/31 12:05,121.405,31.178,0,4,582.608436
12328,50012,8046,2020/8/31 12:04,121.626,31.26,2020/8/31 12:36,121.627,31.258,1,32,241.337422
12329,309734,17294,2020/8/31 12:05,121.508,31.304,2020/8/31 12:26,121.532,31.298,5,21,2379.745951
12330,162805,5427,2020/8/31 12:07,121.549,31.226,2020/8/31 12:13,121.558,31.227,7,6,864.638205
12331,282727,11744,2020/8/31 12:09,121.532,31.296,2020/8/31 12:14,121.537,31.292,0,5,650.625998
12332,314312,15904,2020/8/31 12:11,121.299,31.269,2020/8/31 12:18,121.297,31.276,2,7,799.147745
12333,187205,14159,2020/8/31 12:13,121.437,31.336,2020/8/31 12:50,121.442,31.331,7,37,730.593835
12334,367688,1089,2020/8/31 12:15,121.43,31.159,2020/8/31 12:20,121.428,31.165,7,5,692.023371
12335,344485,12707,2020/8/31 12:16,121.416,31.026,2020/8/31 12:26,121.423,31.03,2,10,802.088033
12336,333217,13114,2020/8/31 12:19,121.44,31.297,2020/8/31 12:39,121.452,31.279,0,20,2299.672633
12337,133140,3445,2020/8/31 12:21,121.511,31.306,2020/8/31 12:26,121.517,31.302,5,5,723.159925
12338,192471,17080,2020/8/31 12:24,121.504,31.32,2020/8/31 12:43,121.495,31.328,1,19,1233.111893
12339,66838,1217,2020/8/31 12:26,121.446,31.133,2020/8/31 12:31,121.45,31.138,5,5,672.932148
12340,341621,15735,2020/8/31 12:28,121.492,31.371,2020/8/31 13:07,121.449,31.354,5,39,4504.400433
12341,48495,8086,2020/8/31 12:29,121.476,31.232,2020/8/31 12:35,121.483,31.235,3,6,745.242062
12342,267321,2104,2020/8/31 12:30,121.442,31.287,2020/8/31 12:35,121.44,31.294,3,5,799.141239
12343,240292,12690,2020/8/31 12:32,121.452,31.02,2020/8/31 12:38,121.445,31.016,2,6,802.145823
12344,69443,6493,2020/8/31 12:34,121.482,31.233,2020/8/31 12:42,121.488,31.231,5,8,613.136733
12345,379997,3089,2020/8/31 12:35,121.45,31.364,2020/8/31 12:38,121.447,31.363,3,3,306.199489
12346,85477,7171,2020/8/31 12:38,121.515,31.263,2020/8/31 12:43,121.522,31.266,0,5,745.047849
12347,379979,7803,2020/8/31 12:39,121.459,31.318,2020/8/31 13:36,121.438,31.319,0,57,2001.965317
12348,382765,12000,2020/8/31 12:42,121.489,31.239,2020/8/31 12:49,121.484,31.236,6,7,580.973603
12349,41432,9420,2020/8/31 12:43,121.374,31.108,2020/8/31 12:51,121.384,31.111,5,8,1010.273185
12350,184469,17460,2020/8/31 12:44,121.431,31.191,2020/8/31 12:52,121.427,31.193,1,8,441.046786
12351,106219,13947,2020/8/31 12:46,121.499,31.29,2020/8/31 13:05,121.511,31.302,4,19,1753.714116
12352,207887,1098,2020/8/31 12:46,121.502,31.234,2020/8/31 12:49,121.498,31.235,7,3,396.880531
12353,56405,9338,2020/8/31 12:48,121.444,31.278,2020/8/31 13:00,121.438,31.279,0,12,582.011923
12354,40567,14629,2020/8/31 12:50,121.479,31.311,2020/8/31 12:57,121.485,31.305,5,7,876.810846
12355,314592,6356,2020/8/31 12:52,121.466,31.207,2020/8/31 13:00,121.468,31.197,4,8,1124.993819
12356,16158,17497,2020/8/31 12:54,121.48,31.23,2020/8/31 13:03,121.477,31.238,7,9,931.898834
12357,256802,13280,2020/8/31 12:58,121.51,31.195,2020/8/31 13:03,121.511,31.189,0,5,672.029918
12358,66181,11394,2020/8/31 13:00,121.53,31.289,2020/8/31 13:15,121.546,31.291,3,15,1539.47857
12359,5853,16687,2020/8/31 13:02,121.418,31.201,2020/8/31 13:23,121.444,31.208,3,21,2596.501698
12360,202897,16194,2020/8/31 13:05,121.32,31.24,2020/8/31 13:18,121.352,31.242,5,13,3056.477929
12361,299014,669,2020/8/31 13:06,121.486,31.303,2020/8/31 13:35,121.49,31.347,4,29,4893.335788
12362,82536,4167,2020/8/31 13:08,121.443,31.192,2020/8/31 13:18,121.445,31.2,7,10,907.233747
12363,268804,10183,2020/8/31 13:11,121.399,31.244,2020/8/31 13:23,121.415,31.238,2,12,1663.059799
12364,50449,1681,2020/8/31 13:13,121.427,31.163,2020/8/31 13:28,121.415,31.174,4,15,1672.190608
12365,307101,2329,2020/8/31 13:15,121.489,31.219,2020/8/31 13:29,121.473,31.227,7,14,1763.759423
12366,178317,14193,2020/8/31 13:18,121.382,31.152,2020/8/31 13:30,121.391,31.164,2,12,1583.195078
12367,193455,14404,2020/8/31 13:20,121.402,31.241,2020/8/31 13:53,121.409,31.236,0,33,867.194467
12368,125462,10153,2020/8/31 13:21,121.445,31.188,2020/8/31 13:27,121.45,31.193,4,6,731.052339
12369,197195,17694,2020/8/31 13:22,121.41,31.164,2020/8/31 13:32,121.407,31.169,4,10,623.795412
12370,239727,7692,2020/8/31 13:26,121.457,31.247,2020/8/31 13:33,121.465,31.243,5,7,881.727836
12371,115227,8201,2020/8/31 13:27,121.493,31.311,2020/8/31 14:39,121.545,31.32,6,72,5049.379324
12372,323019,5654,2020/8/31 13:29,121.52,31.198,2020/8/31 13:40,121.528,31.211,5,11,1630.563792
12373,75065,16108,2020/8/31 13:30,121.45,31.256,2020/8/31 13:39,121.452,31.247,2,9,1015.886415
12374,3679,3987,2020/8/31 13:31,121.454,31.228,2020/8/31 13:55,121.444,31.217,5,24,1547.676151
12375,254702,8153,2020/8/31 13:34,121.513,31.31,2020/8/31 13:40,121.506,31.308,0,6,702.292274
12376,126087,2206,2020/8/31 13:37,121.489,31.251,2020/8/31 13:51,121.476,31.267,5,14,2163.35905
12377,260902,4809,2020/8/31 13:38,121.441,31.242,2020/8/31 13:44,121.446,31.241,7,6,489.047706
12378,383696,11258,2020/8/31 13:40,121.464,31.218,2020/8/31 14:03,121.474,31.219,3,23,959.28691
12379,16127,12536,2020/8/31 13:42,121.487,31.303,2020/8/31 13:58,121.512,31.306,2,16,2403.117282
12380,270980,2695,2020/8/31 13:44,121.409,31.18,2020/8/31 13:49,121.414,31.173,3,5,910.784345
12381,224273,3291,2020/8/31 13:48,121.406,31.16,2020/8/31 13:53,121.404,31.164,2,5,482.7455
12382,283847,7133,2020/8/31 13:50,121.319,31.241,2020/8/31 14:08,121.328,31.263,4,18,2585.483268
12383,159511,3972,2020/8/31 13:53,121.477,31.272,2020/8/31 13:59,121.469,31.271,2,6,769.886396
12384,111367,2658,2020/8/31 13:55,121.489,31.216,2020/8/31 15:19,121.475,31.178,1,84,4419.406496
12385,34793,5743,2020/8/31 13:56,121.503,31.22,2020/8/31 14:01,121.498,31.217,2,5,581.051184
12386,5760,17303,2020/8/31 13:58,121.504,31.305,2020/8/31 14:05,121.491,31.304,4,7,1242.549428
12387,206002,6534,2020/8/31 14:01,121.469,31.248,2020/8/31 14:19,121.47,31.247,4,18,146.173952
12388,125024,3911,2020/8/31 14:02,121.484,31.405,2020/8/31 14:09,121.492,31.396,1,7,1254.842514
12389,322198,16408,2020/8/31 14:04,121.556,31.203,2020/8/31 14:14,121.555,31.191,5,10,1333.883538
12390,359630,1317,2020/8/31 14:08,121.614,31.256,2020/8/31 14:14,121.612,31.255,2,6,220.41383
12391,16815,6880,2020/8/31 14:09,121.474,31.203,2020/8/31 14:14,121.468,31.201,3,5,613.304669
12392,383880,5768,2020/8/31 14:11,121.346,31.293,2020/8/31 14:44,121.368,31.268,2,33,3474.460674
12393,167105,17696,2020/8/31 14:13,121.457,31.214,2020/8/31 14:21,121.453,31.209,4,8,672.764974
12394,318740,15758,2020/8/31 14:17,121.536,31.321,2020/8/31 14:27,121.522,31.315,3,10,1489.424593
12395,330388,6,2020/8/31 14:19,121.44,31.294,2020/8/31 14:27,121.449,31.293,0,8,864.037838
12396,294011,6544,2020/8/31 14:21,121.382,31.212,2020/8/31 14:40,121.399,31.202,2,19,1963.125134
12397,45026,10773,2020/8/31 14:24,121.537,31.321,2020/8/31 14:30,121.536,31.314,6,6,781.939754
12398,383639,17322,2020/8/31 14:26,121.509,31.289,2020/8/31 14:31,121.513,31.291,0,5,440.708453
12399,90058,203,2020/8/31 14:28,121.473,31.198,2020/8/31 14:33,121.474,31.192,2,5,672.029799
12400,152085,16551,2020/8/31 14:29,121.483,31.214,2020/8/31 14:44,121.471,31.218,0,15,1226.452632
12401,254381,5581,2020/8/31 14:31,121.431,31.219,2020/8/31 14:43,121.414,31.217,4,12,1634.974426
12402,301215,7689,2020/8/31 14:33,121.53,31.166,2020/8/31 15:01,121.52,31.187,5,28,2515.914721
12403,367546,16687,2020/8/31 14:35,121.443,31.204,2020/8/31 14:47,121.442,31.196,5,12,892.088691
12404,94445,1745,2020/8/31 14:38,121.491,31.248,2020/8/31 14:47,121.498,31.25,5,9,702.69203
12405,140391,7857,2020/8/31 14:41,121.409,31.218,2020/8/31 15:07,121.393,31.196,1,26,2876.562908
12406,373539,5744,2020/8/31 14:43,121.437,31.16,2020/8/31 15:01,121.442,31.185,5,18,2812.497057
12407,367479,4093,2020/8/31 14:46,121.336,31.241,2020/8/31 14:48,121.337,31.243,5,2,241.343619
12408,270585,2961,2020/8/31 14:50,121.512,31.14,2020/8/31 15:00,121.521,31.141,7,10,865.40713
12409,38935,11644,2020/8/31 14:53,121.453,31.19,2020/8/31 15:00,121.459,31.194,4,7,723.688124
12410,168945,5651,2020/8/31 14:55,121.511,31.304,2020/8/31 15:05,121.51,31.295,7,10,1002.402959
12411,44082,806,2020/8/31 14:57,121.436,31.187,2020/8/31 15:02,121.437,31.192,1,5,562.49797
12412,105892,14469,2020/8/31 14:58,121.5,31.14,2020/8/31 15:11,121.499,31.156,7,13,1776.513214
12413,179091,841,2020/8/31 15:01,121.485,31.275,2020/8/31 15:19,121.493,31.293,7,18,2136.176692
12414,375776,6026,2020/8/31 15:05,121.498,31.344,2020/8/31 15:10,121.495,31.339,5,5,623.567342
12415,272617,735,2020/8/31 15:07,121.515,31.308,2020/8/31 15:15,121.518,31.301,5,8,827.0026
12416,31455,17037,2020/8/31 15:08,121.408,31.148,2020/8/31 15:13,121.407,31.137,4,5,1223.31366
12417,286745,6042,2020/8/31 15:11,121.438,31.281,2020/8/31 15:15,121.443,31.28,7,4,488.85714
12418,24382,7128,2020/8/31 15:13,121.449,31.227,2020/8/31 15:27,121.439,31.235,2,14,1301.709051
12419,168615,8742,2020/8/31 15:14,121.484,31.237,2020/8/31 15:27,121.49,31.234,0,13,661.345073
12420,224475,2621,2020/8/31 15:16,121.438,31.231,2020/8/31 15:21,121.445,31.235,3,5,800.900052
12421,286345,9008,2020/8/31 15:17,121.445,31.225,2020/8/31 15:23,121.441,31.228,3,6,505.847627
12422,267616,16376,2020/8/31 15:19,121.484,31.32,2020/8/31 15:29,121.469,31.324,5,10,1495.024609
12423,23552,8410,2020/8/31 15:22,121.476,31.263,2020/8/31 15:37,121.481,31.25,7,15,1517.999677
12424,262048,17324,2020/8/31 15:23,121.409,31.143,2020/8/31 15:32,121.41,31.133,7,9,1112.812307
12425,310609,14080,2020/8/31 15:26,121.534,31.242,2020/8/31 15:30,121.532,31.236,7,4,691.988511
12426,168994,9085,2020/8/31 15:28,121.453,31.198,2020/8/31 15:35,121.461,31.201,5,7,831.834252
12427,316145,1407,2020/8/31 15:30,121.39,31.269,2020/8/31 15:38,121.391,31.275,3,8,672.02674
12428,383681,12331,2020/8/31 15:32,121.43,31.199,2020/8/31 15:45,121.439,31.193,3,13,1085.503927
12429,145939,10427,2020/8/31 15:35,121.444,31.196,2020/8/31 15:41,121.443,31.195,5,6,146.207267
12430,266202,11570,2020/8/31 15:37,121.531,31.323,2020/8/31 15:55,121.538,31.319,5,18,800.388166
12431,383019,10844,2020/8/31 15:39,121.406,31.349,2020/8/31 15:51,121.4,31.341,5,12,1054.875001
12432,355870,15594,2020/8/31 15:41,121.385,31.314,2020/8/31 15:48,121.392,31.319,3,7,866.777015
12433,340172,984,2020/8/31 15:44,121.588,31.312,2020/8/31 16:04,121.576,31.291,5,20,2593.538539
12434,308864,13929,2020/8/31 15:45,121.394,31.213,2020/8/31 15:50,121.387,31.214,0,5,676.187509
12435,42572,2647,2020/8/31 15:48,121.41,31.267,2020/8/31 16:06,121.422,31.282,7,18,2017.878555
12436,378839,11038,2020/8/31 15:49,121.374,31.322,2020/8/31 15:57,121.376,31.31,4,8,1344.04998
12437,72389,11777,2020/8/31 15:50,121.456,31.322,2020/8/31 15:55,121.455,31.318,5,5,453.599104
12438,271958,611,2020/8/31 15:52,121.457,31.264,2020/8/31 16:09,121.449,31.265,5,17,769.942039
12439,118079,15072,2020/8/31 15:53,121.394,31.259,2020/8/31 15:59,121.4,31.256,7,6,661.231128
12440,89366,4975,2020/8/31 15:55,121.455,31.298,2020/8/31 16:02,121.449,31.293,0,7,796.025651
12441,85645,16561,2020/8/31 15:58,121.507,31.328,2020/8/31 16:08,121.494,31.329,1,10,1242.236903
12442,101113,4197,2020/8/31 16:00,121.53,31.281,2020/8/31 16:19,121.509,31.278,1,19,2027.190683
12443,227856,1799,2020/8/31 16:02,121.525,31.309,2020/8/31 16:46,121.473,31.294,5,44,5222.422245
12444,75374,12441,2020/8/31 16:03,121.35,31.281,2020/8/31 16:21,121.334,31.274,7,18,1709.911072
12445,136267,10427,2020/8/31 16:06,121.443,31.195,2020/8/31 16:21,121.457,31.209,5,15,2046.843456
12446,295601,7066,2020/8/31 16:07,121.436,31.131,2020/8/31 16:21,121.443,31.134,3,14,745.873699
12447,62196,11395,2020/8/31 16:09,121.483,31.243,2020/8/31 16:19,121.491,31.244,0,10,770.108902
12448,220679,14663,2020/8/31 16:10,121.509,31.27,2020/8/31 16:25,121.517,31.269,5,15,769.902295
12449,65163,13499,2020/8/31 16:12,121.517,31.294,2020/8/31 16:23,121.523,31.281,2,11,1550.458926
12450,335150,140,2020/8/31 16:13,121.532,31.323,2020/8/31 16:20,121.53,31.328,2,7,586.146494
12451,12321,2437,2020/8/31 16:15,121.43,31.248,2020/8/31 16:31,121.436,31.258,5,16,1247.365564
12452,251877,13815,2020/8/31 16:18,121.426,31.317,2020/8/31 16:35,121.432,31.33,1,17,1550.386432
12453,138662,6105,2020/8/31 16:19,121.391,31.28,2020/8/31 16:26,121.388,31.278,5,7,361.638977
12454,98180,9816,2020/8/31 16:21,121.521,31.277,2020/8/31 16:29,121.519,31.283,5,8,691.969928
12455,245198,1934,2020/8/31 16:22,121.485,31.306,2020/8/31 16:29,121.493,31.307,5,7,769.608013
12456,59070,4987,2020/8/31 16:24,121.416,31.293,2020/8/31 16:33,121.401,31.292,0,9,1432.469958
12457,284143,8447,2020/8/31 16:26,121.481,31.198,2020/8/31 16:45,121.464,31.207,4,19,1902.772626
12458,249984,16938,2020/8/31 16:27,121.322,31.296,2020/8/31 16:47,121.313,31.292,0,20,964.858052
12459,331491,13876,2020/8/31 16:28,121.48,31.337,2020/8/31 16:36,121.486,31.346,5,8,1149.683169
12460,370848,8918,2020/8/31 16:29,121.32,31.24,2020/8/31 16:50,121.308,31.238,0,21,1164.490835
12461,61200,15643,2020/8/31 16:31,121.512,31.273,2020/8/31 17:00,121.483,31.263,5,29,2976.08944
12462,254312,15310,2020/8/31 16:32,121.493,31.338,2020/8/31 16:37,121.491,31.344,2,5,691.942254
12463,176717,10117,2020/8/31 16:33,121.492,31.263,2020/8/31 16:50,121.517,31.262,0,17,2383.621249
12464,338115,576,2020/8/31 16:34,121.485,31.276,2020/8/31 16:41,121.491,31.279,3,7,661.127484
12465,71058,10604,2020/8/31 16:37,121.546,31.299,2020/8/31 16:49,121.535,31.288,6,12,1607.588921
12466,232791,16316,2020/8/31 16:39,121.458,31.272,2020/8/31 16:41,121.463,31.274,0,2,525.258408
12467,333871,9960,2020/8/31 16:41,121.404,31.21,2020/8/31 16:46,121.402,31.205,2,5,586.213878
12468,50417,17576,2020/8/31 16:43,121.364,31.249,2020/8/31 16:55,121.377,31.261,3,12,1817.534152
12469,263830,14125,2020/8/31 16:44,121.434,31.356,2020/8/31 16:50,121.436,31.362,0,6,691.934082
12470,381934,10483,2020/8/31 16:47,121.461,31.376,2020/8/31 17:13,121.433,31.353,2,26,3687.757509
12471,326021,1108,2020/8/31 16:48,121.449,31.293,2020/8/31 17:00,121.44,31.294,3,12,864.037838
12472,90312,8525,2020/8/31 16:51,121.405,31.179,2020/8/31 16:58,121.409,31.173,5,7,766.770919
12473,160439,7093,2020/8/31 16:53,121.414,31.355,2020/8/31 17:16,121.434,31.379,3,23,3271.300534
12474,56479,12954,2020/8/31 16:54,121.38,31.266,2020/8/31 17:07,121.384,31.272,0,13,766.593778
12475,152308,3058,2020/8/31 16:56,121.538,31.327,2020/8/31 17:18,121.524,31.318,7,22,1664.756597
12476,254519,1653,2020/8/31 16:57,121.458,31.229,2020/8/31 17:12,121.432,31.221,4,15,2631.267711
12477,314005,8020,2020/8/31 16:59,121.353,31.23,2020/8/31 17:06,121.359,31.22,0,7,1247.438524
12478,289720,17687,2020/8/31 17:02,121.543,31.219,2020/8/31 17:49,121.523,31.259,7,47,4826.894205
12479,293617,15059,2020/8/31 17:02,121.463,31.271,2020/8/31 17:08,121.468,31.263,0,6,1006.731589
12480,361968,12067,2020/8/31 17:04,121.32,31.29,2020/8/31 17:11,121.327,31.287,2,7,744.897381
12481,248065,10020,2020/8/31 17:04,121.437,31.262,2020/8/31 17:23,121.441,31.282,0,19,2249.963868
12482,26792,8752,2020/8/31 17:05,121.468,31.28,2020/8/31 17:32,121.511,31.276,2,27,4118.668804
12483,22273,5603,2020/8/31 17:05,121.487,31.297,2020/8/31 17:30,121.468,31.316,5,25,2776.585962
12484,378629,5463,2020/8/31 17:06,121.395,31.231,2020/8/31 17:18,121.4,31.241,4,12,1206.729025
12485,99109,3788,2020/8/31 17:07,121.456,31.231,2020/8/31 17:24,121.46,31.249,7,17,2031.777979
12486,75608,17082,2020/8/31 17:08,121.557,31.282,2020/8/31 17:28,121.524,31.278,5,20,3173.536129
12487,384326,15660,2020/8/31 17:09,121.506,31.328,2020/8/31 17:29,121.477,31.338,5,20,2974.335049
12488,200529,1768,2020/8/31 17:10,121.437,31.338,2020/8/31 17:17,121.43,31.332,5,7,941.465383
12489,240453,12015,2020/8/31 17:11,121.439,31.262,2020/8/31 17:34,121.458,31.256,0,23,1928.058975
12490,300980,14776,2020/8/31 17:12,121.31,31.171,2020/8/31 17:42,121.287,31.207,3,30,4553.832766
12491,325349,7920,2020/8/31 17:15,121.475,31.178,2020/8/31 17:31,121.499,31.175,5,16,2311.921794
12492,346849,971,2020/8/31 17:15,121.33,31.261,2020/8/31 17:42,121.314,31.284,7,27,2970.642664
12493,38108,11095,2020/8/31 17:16,121.383,31.176,2020/8/31 17:28,121.378,31.187,2,12,1309.420412
12494,385014,8303,2020/8/31 17:17,121.227,31.154,2020/8/31 17:31,121.224,31.175,0,14,2345.820328
12495,260213,6720,2020/8/31 17:17,121.541,31.265,2020/8/31 17:22,121.534,31.269,3,5,800.702415
12496,61357,7183,2020/8/31 17:19,121.442,31.281,2020/8/31 17:26,121.451,31.278,1,7,919.305826
12497,381719,6607,2020/8/31 17:20,121.512,31.273,2020/8/31 17:33,121.518,31.284,5,13,1346.814816
12498,356485,15702,2020/8/31 17:22,121.389,31.21,2020/8/31 18:08,121.398,31.214,7,46,965.513531
12499,314283,16181,2020/8/31 17:23,121.513,31.258,2020/8/31 17:33,121.53,31.263,0,10,1711.416716
12500,177125,16060,2020/8/31 17:25,121.381,31.274,2020/8/31 18:12,121.405,31.237,4,47,4696.252428
12501,347104,2641,2020/8/31 17:26,121.441,31.013,2020/8/31 18:25,121.44,30.992,5,59,2330.217499
12502,55919,14309,2020/8/31 17:26,121.462,31.249,2020/8/31 17:38,121.452,31.255,2,12,1161.82874
12503,252032,13153,2020/8/31 17:29,121.322,31.298,2020/8/31 17:35,121.318,31.308,0,6,1172.318709
12504,204784,4903,2020/8/31 17:30,121.454,31.27,2020/8/31 17:39,121.452,31.275,5,9,586.176779
12505,314448,15311,2020/8/31 17:30,121.514,31.233,2020/8/31 18:19,121.556,31.202,0,49,5275.397444
12506,113330,7181,2020/8/31 17:31,121.532,31.323,2020/8/31 17:36,121.537,31.328,3,5,730.619525
12507,126892,8385,2020/8/31 17:32,121.354,31.226,2020/8/31 17:51,121.362,31.207,0,19,2240.274384
12508,344045,15110,2020/8/31 17:33,121.392,31.155,2020/8/31 17:45,121.386,31.145,5,12,1247.633746
12509,227289,5534,2020/8/31 17:34,121.445,31.224,2020/8/31 18:29,121.518,31.261,0,55,8073.949141
12510,384962,11998,2020/8/31 17:34,121.517,31.229,2020/8/31 18:24,121.506,31.201,0,50,3276.627542
12511,232974,3198,2020/8/31 17:35,121.542,31.276,2020/8/31 17:43,121.541,31.283,5,8,781.939843
12512,306966,11662,2020/8/31 17:36,121.579,31.256,2020/8/31 17:59,121.593,31.281,1,23,3075.849536
12513,182940,7799,2020/8/31 17:37,121.35,31.219,2020/8/31 18:44,121.397,31.122,0,67,11650.6875
12514,268164,15699,2020/8/31 17:37,121.459,31.247,2020/8/31 18:16,121.417,31.235,3,39,4216.471644
12515,62024,5981,2020/8/31 17:38,121.452,31.298,2020/8/31 18:05,121.428,31.288,7,27,2539.849169
12516,251312,2197,2020/8/31 17:38,121.514,31.262,2020/8/31 17:44,121.517,31.266,7,6,527.565076
12517,307285,2199,2020/8/31 17:39,121.512,31.306,2020/8/31 18:05,121.488,31.32,3,26,2762.025819
12518,385223,1445,2020/8/31 17:40,121.368,31.262,2020/8/31 17:52,121.361,31.249,5,12,1588.100314
12519,289757,16148,2020/8/31 17:40,121.444,31.288,2020/8/31 18:35,121.493,31.247,5,55,6514.732378
12520,101849,7895,2020/8/31 17:41,121.384,31.21,2020/8/31 17:48,121.395,31.208,4,7,1071.446045
12521,55824,17197,2020/8/31 17:41,121.49,31.331,2020/8/31 17:50,121.476,31.328,3,9,1373.330446
12522,1506,10891,2020/8/31 17:42,121.477,31.236,2020/8/31 18:00,121.483,31.251,4,18,1758.580008
12523,71142,17570,2020/8/31 17:42,121.351,31.425,2020/8/31 18:09,121.353,31.423,7,27,292.121157
12524,379093,17411,2020/8/31 17:44,121.544,31.311,2020/8/31 17:51,121.532,31.305,0,7,1321.938646
12525,75251,11704,2020/8/31 17:45,121.419,31.162,2020/8/31 17:52,121.413,31.157,5,7,796.605165
12526,356935,13917,2020/8/31 17:45,121.49,31.246,2020/8/31 17:55,121.498,31.25,5,10,881.707119
12527,6409,4478,2020/8/31 17:46,121.466,31.204,2020/8/31 17:56,121.467,31.195,5,10,1002.397028
12528,351228,13460,2020/8/31 17:47,121.43,31.284,2020/8/31 18:18,121.433,31.286,4,31,361.624817
12529,312514,3137,2020/8/31 17:48,121.545,31.275,2020/8/31 18:12,121.534,31.305,7,24,3487.231353
12530,200856,12117,2020/8/31 17:49,121.489,31.331,2020/8/31 18:00,121.474,31.337,5,11,1574.943969
12531,86599,572,2020/8/31 17:50,121.488,31.269,2020/8/31 18:02,121.481,31.28,6,12,1389.902382
