UID,ST
137,2016/8/19 8:05
5461,2016/8/19 8:05
10407,2016/8/19 8:05
4741,2016/8/19 8:05
8930,2016/8/19 8:06
14194,2016/8/19 8:06
5880,2016/8/19 8:06
2403,2016/8/19 8:06
11854,2016/8/19 8:06
5396,2016/8/19 8:06
10583,2016/8/19 8:06
14600,2016/8/19 8:07
6088,2016/8/19 8:07
13800,2016/8/19 8:07
13216,2016/8/19 8:08
6961,2016/8/19 8:09
5561,2016/8/19 8:09
13414,2016/8/19 8:09
13026,2016/8/19 8:09
11459,2016/8/19 8:09
10800,2016/8/19 8:09
13920,2016/8/19 8:09
1244,2016/8/19 8:09
13468,2016/8/19 8:09
1800,2016/8/19 8:10
13333,2016/8/19 8:10
7376,2016/8/19 8:10
3567,2016/8/19 8:10
2889,2016/8/19 8:10
4062,2016/8/19 8:10
635,2016/8/19 8:10
4234,2016/8/19 8:11
9728,2016/8/19 8:11
2691,2016/8/19 8:11
999,2016/8/19 8:11
6261,2016/8/19 8:11
8690,2016/8/19 8:11
8388,2016/8/19 8:11
4305,2016/8/19 8:12
2830,2016/8/19 8:12
6371,2016/8/19 8:12
4176,2016/8/19 8:12
666,2016/8/19 8:12
5458,2016/8/19 8:12
9970,2016/8/19 8:12
618,2016/8/19 8:12
5292,2016/8/19 8:13
13682,2016/8/19 8:13
5053,2016/8/19 8:13
1149,2016/8/19 8:14
5366,2016/8/19 8:14
14653,2016/8/19 8:14
12098,2016/8/19 8:14
13975,2016/8/19 8:14
801,2016/8/19 8:14
9949,2016/8/19 8:14
506,2016/8/19 8:15
324,2016/8/19 8:15
4092,2016/8/19 8:15
7376,2016/8/19 8:15
11319,2016/8/19 8:15
7770,2016/8/19 8:15
13638,2016/8/19 8:16
1594,2016/8/19 8:16
8315,2016/8/19 8:16
6123,2016/8/19 8:16
5255,2016/8/19 8:16
3689,2016/8/19 8:17
7217,2016/8/19 8:17
9972,2016/8/19 8:17
8779,2016/8/19 8:17
8223,2016/8/19 8:17
9476,2016/8/19 8:18
8268,2016/8/19 8:18
12632,2016/8/19 8:18
12992,2016/8/19 8:18
4482,2016/8/19 8:18
6975,2016/8/19 8:18
12106,2016/8/19 8:18
10541,2016/8/19 8:19
4598,2016/8/19 8:19
8432,2016/8/19 8:19
8123,2016/8/19 8:19
4868,2016/8/19 8:19
13798,2016/8/19 8:19
3081,2016/8/19 8:19
7075,2016/8/19 8:20
7979,2016/8/19 8:20
8530,2016/8/19 8:20
8960,2016/8/19 8:20
5181,2016/8/19 8:20
5783,2016/8/19 8:20
9174,2016/8/19 8:20
2899,2016/8/19 8:20
13314,2016/8/19 8:21
8911,2016/8/19 8:21
12867,2016/8/19 8:21
12555,2016/8/19 8:22
1237,2016/8/19 8:22
6702,2016/8/19 8:22
4142,2016/8/19 8:22
1416,2016/8/19 8:22
12620,2016/8/19 8:22
9589,2016/8/19 8:22
2894,2016/8/19 8:22
4007,2016/8/19 8:22
3693,2016/8/19 8:22
5580,2016/8/19 8:22
11966,2016/8/19 8:22
15020,2016/8/19 8:23
10062,2016/8/19 8:23
10662,2016/8/19 8:23
9161,2016/8/19 8:23
13745,2016/8/19 8:23
14504,2016/8/19 8:23
6133,2016/8/19 8:23
562,2016/8/19 8:23
988,2016/8/19 8:23
10140,2016/8/19 8:24
13422,2016/8/19 8:25
640,2016/8/19 8:25
7726,2016/8/19 8:26
4160,2016/8/19 8:26
408,2016/8/19 8:26
7051,2016/8/19 8:26
13413,2016/8/19 8:26
3595,2016/8/19 8:26
4805,2016/8/19 8:26
3947,2016/8/19 8:27
7174,2016/8/19 8:27
6915,2016/8/19 8:27
5379,2016/8/19 8:28
15042,2016/8/19 8:28
14477,2016/8/19 8:28
1733,2016/8/19 8:28
4985,2016/8/19 8:28
13260,2016/8/19 8:28
13561,2016/8/19 8:29
3687,2016/8/19 8:29
13213,2016/8/19 8:29
7815,2016/8/19 8:29
4731,2016/8/19 8:30
13935,2016/8/19 8:30
6486,2016/8/19 8:30
13246,2016/8/19 8:31
5436,2016/8/19 8:31
13920,2016/8/19 8:31
10381,2016/8/19 8:31
3842,2016/8/19 8:32
10126,2016/8/19 8:32
12115,2016/8/19 8:32
3335,2016/8/19 8:32
707,2016/8/19 8:32
9287,2016/8/19 8:32
11417,2016/8/19 8:32
12279,2016/8/19 8:32
8167,2016/8/19 8:33
1363,2016/8/19 8:33
10625,2016/8/19 8:33
5035,2016/8/19 8:33
5496,2016/8/19 8:33
694,2016/8/19 8:34
7396,2016/8/19 8:34
439,2016/8/19 8:34
9500,2016/8/19 8:34
3314,2016/8/19 8:34
10968,2016/8/19 8:35
6323,2016/8/19 8:35
7636,2016/8/19 8:35
7829,2016/8/19 8:35
10684,2016/8/19 8:35
6567,2016/8/19 8:35
4417,2016/8/19 8:35
13873,2016/8/19 8:36
7803,2016/8/19 8:36
6119,2016/8/19 8:36
4198,2016/8/19 8:36
12851,2016/8/19 8:36
9415,2016/8/19 8:37
8890,2016/8/19 8:37
10174,2016/8/19 8:37
12824,2016/8/19 8:37
11825,2016/8/19 8:37
4248,2016/8/19 8:37
2246,2016/8/19 8:37
5340,2016/8/19 8:37
3903,2016/8/19 8:37
4146,2016/8/19 8:37
852,2016/8/19 8:37
1578,2016/8/19 8:38
6288,2016/8/19 8:38
3782,2016/8/19 8:38
3218,2016/8/19 8:38
12946,2016/8/19 8:38
2296,2016/8/19 8:38
13253,2016/8/19 8:38
13140,2016/8/19 8:38
9655,2016/8/19 8:38
6917,2016/8/19 8:38
11376,2016/8/19 8:39
12684,2016/8/19 8:39
12017,2016/8/19 8:39
9088,2016/8/19 8:39
20,2016/8/19 8:40
9043,2016/8/19 8:40
12936,2016/8/19 8:40
4513,2016/8/19 8:40
7153,2016/8/19 8:40
8769,2016/8/19 8:41
6383,2016/8/19 8:41
13060,2016/8/19 8:41
10666,2016/8/19 8:41
14308,2016/8/19 8:42
13364,2016/8/19 8:42
8348,2016/8/19 8:42
8041,2016/8/19 8:42
10814,2016/8/19 8:43
13988,2016/8/19 8:43
12523,2016/8/19 8:43
115,2016/8/19 8:43
10809,2016/8/19 8:43
4258,2016/8/19 8:43
2409,2016/8/19 8:43
13630,2016/8/19 8:44
5375,2016/8/19 8:44
8477,2016/8/19 8:44
9924,2016/8/19 8:44
13975,2016/8/19 8:45
10271,2016/8/19 8:45
6010,2016/8/19 8:45
5321,2016/8/19 8:45
8256,2016/8/19 8:45
4414,2016/8/19 8:45
5922,2016/8/19 8:45
6122,2016/8/19 8:46
868,2016/8/19 8:46
13509,2016/8/19 8:46
2477,2016/8/19 8:46
14627,2016/8/19 8:47
6199,2016/8/19 8:47
7436,2016/8/19 8:47
1504,2016/8/19 8:47
5521,2016/8/19 8:47
4535,2016/8/19 8:47
8701,2016/8/19 8:47
14526,2016/8/19 8:47
11203,2016/8/19 8:48
13151,2016/8/19 8:48
11169,2016/8/19 8:48
11399,2016/8/19 8:48
5313,2016/8/19 8:48
7731,2016/8/19 8:49
13791,2016/8/19 8:49
1237,2016/8/19 8:49
6622,2016/8/19 8:49
11814,2016/8/19 8:49
13004,2016/8/19 8:49
2697,2016/8/19 8:49
5774,2016/8/19 8:49
8384,2016/8/19 8:50
1688,2016/8/19 8:50
12993,2016/8/19 8:50
2591,2016/8/19 8:51
8602,2016/8/19 8:51
12147,2016/8/19 8:51
7825,2016/8/19 8:51
13873,2016/8/19 8:51
12118,2016/8/19 8:51
639,2016/8/19 8:51
4575,2016/8/19 8:52
113,2016/8/19 8:52
4467,2016/8/19 8:52
4444,2016/8/19 8:52
3259,2016/8/19 8:52
6642,2016/8/19 8:52
10485,2016/8/19 8:52
5709,2016/8/19 8:53
2958,2016/8/19 8:53
7996,2016/8/19 8:53
3552,2016/8/19 8:53
11561,2016/8/19 8:54
14006,2016/8/19 8:54
6467,2016/8/19 8:54
11891,2016/8/19 8:54
4513,2016/8/19 8:54
12776,2016/8/19 8:55
9974,2016/8/19 8:55
226,2016/8/19 8:55
2862,2016/8/19 8:55
13096,2016/8/19 8:55
9811,2016/8/19 8:55
9611,2016/8/19 8:55
12589,2016/8/19 8:56
2687,2016/8/19 8:56
2852,2016/8/19 8:56
11271,2016/8/19 8:56
3436,2016/8/19 8:56
1024,2016/8/19 8:56
5557,2016/8/19 8:57
1497,2016/8/19 8:57
13289,2016/8/19 8:57
3515,2016/8/19 8:57
7828,2016/8/19 8:58
12734,2016/8/19 8:58
13476,2016/8/19 8:58
14254,2016/8/19 8:58
14585,2016/8/19 8:58
10501,2016/8/19 8:59
6054,2016/8/19 8:59
14755,2016/8/19 8:59
710,2016/8/19 8:59
3217,2016/8/19 8:59
8370,2016/8/19 8:59
6001,2016/8/19 8:59
11749,2016/8/19 8:59
2584,2016/8/19 8:59
11649,2016/8/19 8:59
1817,2016/8/19 9:00
2357,2016/8/19 9:00
11068,2016/8/19 9:01
158,2016/8/19 9:01
3821,2016/8/19 9:01
7970,2016/8/19 9:01
5813,2016/8/19 9:02
9751,2016/8/19 9:02
6262,2016/8/19 9:02
7626,2016/8/19 9:02
4569,2016/8/19 9:03
14921,2016/8/19 9:03
7351,2016/8/19 9:04
10147,2016/8/19 9:04
3261,2016/8/19 9:04
3591,2016/8/19 9:05
5830,2016/8/19 9:05
10099,2016/8/19 9:05
7771,2016/8/19 9:05
13781,2016/8/19 9:05
13138,2016/8/19 9:06
6854,2016/8/19 9:06
10901,2016/8/19 9:06
5690,2016/8/19 9:06
3692,2016/8/19 9:06
2710,2016/8/19 9:07
8428,2016/8/19 9:07
5847,2016/8/19 9:07
9351,2016/8/19 9:08
11296,2016/8/19 9:08
10776,2016/8/19 9:09
11336,2016/8/19 9:09
5626,2016/8/19 9:10
207,2016/8/19 9:10
12397,2016/8/19 9:10
65,2016/8/19 9:10
2373,2016/8/19 9:11
3036,2016/8/19 9:11
10098,2016/8/19 9:11
794,2016/8/19 9:11
7835,2016/8/19 9:11
11589,2016/8/19 9:11
12823,2016/8/19 9:11
7766,2016/8/19 9:11
12010,2016/8/19 9:12
5595,2016/8/19 9:12
3312,2016/8/19 9:13
14305,2016/8/19 9:13
7932,2016/8/19 9:13
9004,2016/8/19 9:13
8397,2016/8/19 9:13
7844,2016/8/19 9:13
6844,2016/8/19 9:13
7173,2016/8/19 9:14
8277,2016/8/19 9:14
13511,2016/8/19 9:14
2214,2016/8/19 9:15
5713,2016/8/19 9:15
1987,2016/8/19 9:15
7044,2016/8/19 9:16
6672,2016/8/19 9:16
5804,2016/8/19 9:17
11483,2016/8/19 9:17
13703,2016/8/19 9:17
3523,2016/8/19 9:17
2392,2016/8/19 9:18
11271,2016/8/19 9:18
6228,2016/8/19 9:18
14878,2016/8/19 9:19
11087,2016/8/19 9:19
12060,2016/8/19 9:19
14699,2016/8/19 9:19
11370,2016/8/19 9:20
10875,2016/8/19 9:20
14609,2016/8/19 9:21
7941,2016/8/19 9:21
11161,2016/8/19 9:21
7183,2016/8/19 9:21
12653,2016/8/19 9:21
2792,2016/8/19 9:21
6895,2016/8/19 9:22
9318,2016/8/19 9:22
877,2016/8/19 9:22
10987,2016/8/19 9:22
13824,2016/8/19 9:23
13368,2016/8/19 9:24
4277,2016/8/19 9:24
12717,2016/8/19 9:24
4998,2016/8/19 9:25
6222,2016/8/19 9:25
1027,2016/8/19 9:25
14673,2016/8/19 9:26
5141,2016/8/19 9:26
1796,2016/8/19 9:27
2463,2016/8/19 9:27
9991,2016/8/19 9:27
5957,2016/8/19 9:27
5540,2016/8/19 9:28
12899,2016/8/19 9:28
6983,2016/8/19 9:29
2037,2016/8/19 9:29
12867,2016/8/19 9:29
11002,2016/8/19 9:29
10382,2016/8/19 9:30
358,2016/8/19 9:30
4117,2016/8/19 9:30
12101,2016/8/19 9:30
12947,2016/8/19 9:31
10251,2016/8/19 9:31
10179,2016/8/19 9:31
10261,2016/8/19 9:31
2606,2016/8/19 9:31
6199,2016/8/19 9:32
14451,2016/8/19 9:32
5730,2016/8/19 9:32
10493,2016/8/19 9:33
13648,2016/8/19 9:34
11680,2016/8/19 9:34
7522,2016/8/19 9:35
10846,2016/8/19 9:35
14836,2016/8/19 9:36
9275,2016/8/19 9:36
13967,2016/8/19 9:38
1213,2016/8/19 9:39
4144,2016/8/19 9:40
324,2016/8/19 9:41
8744,2016/8/19 9:42
6748,2016/8/19 9:42
10353,2016/8/19 9:42
9508,2016/8/19 9:42
6896,2016/8/19 9:43
582,2016/8/19 9:43
8451,2016/8/19 9:44
14738,2016/8/19 9:44
11503,2016/8/19 9:44
7970,2016/8/19 9:44
12075,2016/8/19 9:44
4575,2016/8/19 9:45
486,2016/8/19 9:45
2682,2016/8/19 9:46
13723,2016/8/19 9:46
5663,2016/8/19 9:46
12947,2016/8/19 9:47
10814,2016/8/19 9:47
11119,2016/8/19 9:48
7537,2016/8/19 9:49
9461,2016/8/19 9:49
4391,2016/8/19 9:49
7082,2016/8/19 9:50
10003,2016/8/19 9:50
15588,2016/8/19 9:51
13614,2016/8/19 9:51
8428,2016/8/19 9:51
13203,2016/8/19 9:51
7876,2016/8/19 9:51
2200,2016/8/19 9:52
1632,2016/8/19 9:52
14308,2016/8/19 9:52
8991,2016/8/19 9:53
7147,2016/8/19 9:53
10203,2016/8/19 9:53
9825,2016/8/19 9:55
9068,2016/8/19 9:55
10661,2016/8/19 9:55
8338,2016/8/19 9:56
7003,2016/8/19 9:56
10926,2016/8/19 9:56
10972,2016/8/19 9:57
14087,2016/8/19 9:57
10364,2016/8/19 9:58
7749,2016/8/19 9:59
10865,2016/8/19 9:59
6066,2016/8/19 10:00
12740,2016/8/19 10:01
11913,2016/8/19 10:01
3516,2016/8/19 10:02
4201,2016/8/19 10:02
11244,2016/8/19 10:02
9765,2016/8/19 10:02
2994,2016/8/19 10:03
12500,2016/8/19 10:05
4250,2016/8/19 10:05
5979,2016/8/19 10:06
10363,2016/8/19 10:06
4503,2016/8/19 10:07
11119,2016/8/19 10:07
7260,2016/8/19 10:08
1857,2016/8/19 10:08
9415,2016/8/19 10:09
2237,2016/8/19 10:10
802,2016/8/19 10:10
3280,2016/8/19 10:12
4540,2016/8/19 10:12
12468,2016/8/19 10:12
6115,2016/8/19 10:13
13409,2016/8/19 10:14
10308,2016/8/19 10:14
13248,2016/8/19 10:14
6526,2016/8/19 10:14
7715,2016/8/19 10:14
13513,2016/8/19 10:14
6207,2016/8/19 10:14
6165,2016/8/19 10:15
6378,2016/8/19 10:15
2204,2016/8/19 10:15
15043,2016/8/19 10:15
8350,2016/8/19 10:16
6917,2016/8/19 10:16
9300,2016/8/19 10:16
1966,2016/8/19 10:17
6601,2016/8/19 10:17
9527,2016/8/19 10:18
12029,2016/8/19 10:19
2218,2016/8/19 10:19
4749,2016/8/19 10:19
3290,2016/8/19 10:20
3475,2016/8/19 10:20
1443,2016/8/19 10:20
14576,2016/8/19 10:20
854,2016/8/19 10:20
13917,2016/8/19 10:21
9545,2016/8/19 10:21
11322,2016/8/19 10:22
2779,2016/8/19 10:23
1665,2016/8/19 10:23
1536,2016/8/19 10:24
12311,2016/8/19 10:25
1235,2016/8/19 10:25
13168,2016/8/19 10:25
11272,2016/8/19 10:25
1385,2016/8/19 10:25
3535,2016/8/19 10:27
2523,2016/8/19 10:27
9465,2016/8/19 10:28
4102,2016/8/19 10:29
11704,2016/8/19 10:29
1552,2016/8/19 10:31
12206,2016/8/19 10:32
10312,2016/8/19 10:32
11913,2016/8/19 10:34
12194,2016/8/19 10:35
3228,2016/8/19 10:36
5430,2016/8/19 10:36
10556,2016/8/19 10:36
14110,2016/8/19 10:37
12438,2016/8/19 10:39
2039,2016/8/19 10:39
1207,2016/8/19 10:39
863,2016/8/19 10:40
13298,2016/8/19 10:40
12825,2016/8/19 10:40
4597,2016/8/19 10:40
13616,2016/8/19 10:41
6453,2016/8/19 10:42
6357,2016/8/19 10:42
10477,2016/8/19 10:42
14721,2016/8/19 10:43
11081,2016/8/19 10:44
7145,2016/8/19 10:44
13956,2016/8/19 10:45
11847,2016/8/19 10:45
3602,2016/8/19 10:45
4275,2016/8/19 10:45
4626,2016/8/19 10:45
14083,2016/8/19 10:46
13881,2016/8/19 10:46
1252,2016/8/19 10:47
1742,2016/8/19 10:47
1753,2016/8/19 10:47
12278,2016/8/19 10:48
692,2016/8/19 10:48
9480,2016/8/19 10:49
7814,2016/8/19 10:49
10615,2016/8/19 10:50
4173,2016/8/19 10:50
11627,2016/8/19 10:50
10364,2016/8/19 10:51
591,2016/8/19 10:52
5259,2016/8/19 10:52
14711,2016/8/19 10:52
8576,2016/8/19 10:53
10516,2016/8/19 10:54
8873,2016/8/19 10:54
4424,2016/8/19 10:55
10163,2016/8/19 10:56
14436,2016/8/19 10:57
6191,2016/8/19 10:58
13908,2016/8/19 10:59
5543,2016/8/19 10:59
14871,2016/8/19 11:00
579,2016/8/19 11:00
2443,2016/8/19 11:00
6278,2016/8/19 11:01
12135,2016/8/19 11:01
8052,2016/8/19 11:02
10696,2016/8/19 11:02
3628,2016/8/19 11:03
2301,2016/8/19 11:03
799,2016/8/19 11:03
13118,2016/8/19 11:04
6775,2016/8/19 11:04
11316,2016/8/19 11:05
1837,2016/8/19 11:05
4016,2016/8/19 11:07
6386,2016/8/19 11:08
3667,2016/8/19 11:08
13696,2016/8/19 11:08
6214,2016/8/19 11:09
6682,2016/8/19 11:10
7491,2016/8/19 11:10
8014,2016/8/19 11:10
960,2016/8/19 11:10
5474,2016/8/19 11:10
11119,2016/8/19 11:12
13525,2016/8/19 11:12
10163,2016/8/19 11:14
5458,2016/8/19 11:15
9138,2016/8/19 11:15
12121,2016/8/19 11:16
924,2016/8/19 11:17
14973,2016/8/19 11:18
13768,2016/8/19 11:18
12196,2016/8/19 11:21
207,2016/8/19 11:21
9507,2016/8/19 11:22
11323,2016/8/19 11:23
12845,2016/8/19 11:24
14046,2016/8/19 11:24
1344,2016/8/19 11:24
11497,2016/8/19 11:24
11931,2016/8/19 11:25
5393,2016/8/19 11:26
11054,2016/8/19 11:26
9046,2016/8/19 11:27
9438,2016/8/19 11:27
6116,2016/8/19 11:27
2241,2016/8/19 11:27
7090,2016/8/19 11:28
13441,2016/8/19 11:28
8977,2016/8/19 11:28
14929,2016/8/19 11:28
12913,2016/8/19 11:29
8573,2016/8/19 11:30
14108,2016/8/19 11:31
13723,2016/8/19 11:33
9134,2016/8/19 11:33
14065,2016/8/19 11:33
11752,2016/8/19 11:34
12510,2016/8/19 11:34
635,2016/8/19 11:34
14504,2016/8/19 11:35
4517,2016/8/19 11:35
11303,2016/8/19 11:36
10128,2016/8/19 11:36
7132,2016/8/19 11:36
6812,2016/8/19 11:36
11436,2016/8/19 11:37
3504,2016/8/19 11:37
10609,2016/8/19 11:37
8636,2016/8/19 11:39
10116,2016/8/19 11:39
12717,2016/8/19 11:40
12503,2016/8/19 11:40
8139,2016/8/19 11:41
693,2016/8/19 11:42
12040,2016/8/19 11:44
7710,2016/8/19 11:45
12271,2016/8/19 11:46
8812,2016/8/19 11:46
246,2016/8/19 11:46
12411,2016/8/19 11:47
9109,2016/8/19 11:47
1837,2016/8/19 11:47
5286,2016/8/19 11:47
11659,2016/8/19 11:48
11674,2016/8/19 11:48
12606,2016/8/19 11:49
3908,2016/8/19 11:49
7085,2016/8/19 11:50
13537,2016/8/19 11:50
11339,2016/8/19 11:50
3280,2016/8/19 11:50
2050,2016/8/19 11:51
14123,2016/8/19 11:51
13835,2016/8/19 11:51
14558,2016/8/19 11:51
1099,2016/8/19 11:52
8284,2016/8/19 11:52
2875,2016/8/19 11:53
9975,2016/8/19 11:54
10090,2016/8/19 11:54
5415,2016/8/19 11:54
7644,2016/8/19 11:54
13697,2016/8/19 11:56
6411,2016/8/19 11:56
14465,2016/8/19 11:57
6346,2016/8/19 11:57
3629,2016/8/19 11:57
15041,2016/8/19 11:58
4277,2016/8/19 11:58
10780,2016/8/19 11:58
2673,2016/8/19 11:59
13399,2016/8/19 11:59
2187,2016/8/19 11:59
12419,2016/8/19 11:59
13881,2016/8/19 12:00
8690,2016/8/19 12:00
2798,2016/8/19 12:01
7877,2016/8/19 12:01
9158,2016/8/19 12:01
4594,2016/8/19 12:02
14086,2016/8/19 12:03
7866,2016/8/19 12:03
257,2016/8/19 12:04
8284,2016/8/19 12:04
1364,2016/8/19 12:05
2491,2016/8/19 12:05
13236,2016/8/19 12:06
13297,2016/8/19 12:06
14254,2016/8/19 12:07
12009,2016/8/19 12:07
10485,2016/8/19 12:08
8749,2016/8/19 12:09
7077,2016/8/19 12:09
11828,2016/8/19 12:10
9202,2016/8/19 12:10
15584,2016/8/19 12:11
36,2016/8/19 12:11
13822,2016/8/19 12:13
5380,2016/8/19 12:14
13957,2016/8/19 12:14
2710,2016/8/19 12:14
10569,2016/8/19 12:16
10128,2016/8/19 12:16
13306,2016/8/19 12:16
1821,2016/8/19 12:16
10346,2016/8/19 12:16
1997,2016/8/19 12:17
13917,2016/8/19 12:17
10345,2016/8/19 12:18
14178,2016/8/19 12:19
9142,2016/8/19 12:19
5427,2016/8/19 12:20
6134,2016/8/19 12:20
9491,2016/8/19 12:21
13706,2016/8/19 12:21
10361,2016/8/19 12:22
11369,2016/8/19 12:22
12820,2016/8/19 12:22
10726,2016/8/19 12:22
11790,2016/8/19 12:23
9242,2016/8/19 12:23
9134,2016/8/19 12:24
14611,2016/8/19 12:24
4256,2016/8/19 12:25
8239,2016/8/19 12:26
6370,2016/8/19 12:27
9381,2016/8/19 12:28
10622,2016/8/19 12:28
11605,2016/8/19 12:28
11336,2016/8/19 12:29
4594,2016/8/19 12:30
2420,2016/8/19 12:30
6718,2016/8/19 12:30
7914,2016/8/19 12:31
12250,2016/8/19 12:32
2663,2016/8/19 12:33
12468,2016/8/19 12:33
12813,2016/8/19 12:33
6404,2016/8/19 12:34
6471,2016/8/19 12:34
11396,2016/8/19 12:34
5561,2016/8/19 12:34
3422,2016/8/19 12:34
1720,2016/8/19 12:35
11005,2016/8/19 12:35
8472,2016/8/19 12:35
8879,2016/8/19 12:36
6544,2016/8/19 12:36
12707,2016/8/19 12:37
5725,2016/8/19 12:37
15049,2016/8/19 12:37
10871,2016/8/19 12:37
11248,2016/8/19 12:37
2301,2016/8/19 12:39
10556,2016/8/19 12:39
4509,2016/8/19 12:39
13718,2016/8/19 12:40
13971,2016/8/19 12:40
8680,2016/8/19 12:41
7710,2016/8/19 12:41
14735,2016/8/19 12:41
4803,2016/8/19 12:41
14572,2016/8/19 12:41
14268,2016/8/19 12:41
11798,2016/8/19 12:42
2542,2016/8/19 12:42
10512,2016/8/19 12:43
3225,2016/8/19 12:43
7381,2016/8/19 12:43
3861,2016/8/19 12:44
13842,2016/8/19 12:44
3037,2016/8/19 12:44
2935,2016/8/19 12:45
1187,2016/8/19 12:46
7550,2016/8/19 12:46
974,2016/8/19 12:47
10002,2016/8/19 12:47
4568,2016/8/19 12:47
11021,2016/8/19 12:47
1344,2016/8/19 12:47
8575,2016/8/19 12:48
7749,2016/8/19 12:49
14599,2016/8/19 12:49
13525,2016/8/19 12:50
7543,2016/8/19 12:50
12824,2016/8/19 12:50
4176,2016/8/19 12:50
7003,2016/8/19 12:51
13699,2016/8/19 12:52
12847,2016/8/19 12:53
12475,2016/8/19 12:53
6381,2016/8/19 12:54
12721,2016/8/19 12:54
13363,2016/8/19 12:54
14748,2016/8/19 12:54
3218,2016/8/19 12:56
9647,2016/8/19 12:56
6512,2016/8/19 12:56
5649,2016/8/19 12:56
13717,2016/8/19 12:56
15004,2016/8/19 12:58
7009,2016/8/19 12:58
3449,2016/8/19 12:58
13782,2016/8/19 12:59
12713,2016/8/19 12:59
4250,2016/8/19 12:59
11186,2016/8/19 12:59
4082,2016/8/19 13:00
2296,2016/8/19 13:00
4727,2016/8/19 13:01
13286,2016/8/19 13:02
12235,2016/8/19 13:02
12795,2016/8/19 13:03
11474,2016/8/19 13:04
8514,2016/8/19 13:04
6056,2016/8/19 13:04
14275,2016/8/19 13:05
10498,2016/8/19 13:05
13406,2016/8/19 13:05
14188,2016/8/19 13:05
13000,2016/8/19 13:06
4114,2016/8/19 13:07
4186,2016/8/19 13:07
13991,2016/8/19 13:08
3314,2016/8/19 13:08
7704,2016/8/19 13:09
12287,2016/8/19 13:09
9751,2016/8/19 13:09
13840,2016/8/19 13:10
3061,2016/8/19 13:11
1784,2016/8/19 13:12
13126,2016/8/19 13:12
2171,2016/8/19 13:13
3391,2016/8/19 13:13
13720,2016/8/19 13:14
11729,2016/8/19 13:14
3744,2016/8/19 13:14
13670,2016/8/19 13:15
287,2016/8/19 13:16
1987,2016/8/19 13:16
14567,2016/8/19 13:17
10728,2016/8/19 13:17
12294,2016/8/19 13:18
13638,2016/8/19 13:18
11799,2016/8/19 13:19
9408,2016/8/19 13:19
2731,2016/8/19 13:20
13160,2016/8/19 13:20
3346,2016/8/19 13:20
11204,2016/8/19 13:20
7436,2016/8/19 13:21
11923,2016/8/19 13:21
5932,2016/8/19 13:23
12531,2016/8/19 13:24
14199,2016/8/19 13:24
9051,2016/8/19 13:26
9549,2016/8/19 13:26
12445,2016/8/19 13:26
14127,2016/8/19 13:27
11501,2016/8/19 13:28
9475,2016/8/19 13:28
10000,2016/8/19 13:28
11238,2016/8/19 13:30
12588,2016/8/19 13:30
904,2016/8/19 13:31
12691,2016/8/19 13:32
14487,2016/8/19 13:32
8776,2016/8/19 13:32
285,2016/8/19 13:33
10183,2016/8/19 13:35
4209,2016/8/19 13:36
5649,2016/8/19 13:36
14524,2016/8/19 13:36
4506,2016/8/19 13:38
794,2016/8/19 13:38
2443,2016/8/19 13:38
327,2016/8/19 13:39
12282,2016/8/19 13:40
15049,2016/8/19 13:40
11005,2016/8/19 13:41
6896,2016/8/19 13:42
4160,2016/8/19 13:45
12071,2016/8/19 13:45
5906,2016/8/19 13:45
13695,2016/8/19 13:47
5289,2016/8/19 13:49
13833,2016/8/19 13:49
3793,2016/8/19 13:49
12206,2016/8/19 13:50
11308,2016/8/19 13:52
244,2016/8/19 13:52
8769,2016/8/19 13:55
9414,2016/8/19 13:57
11486,2016/8/19 13:58
12688,2016/8/19 14:00
13561,2016/8/19 14:00
13742,2016/8/19 14:02
14365,2016/8/19 14:07
7253,2016/8/19 14:09
8955,2016/8/19 14:10
12739,2016/8/19 14:11
9697,2016/8/19 14:13
3877,2016/8/19 14:14
5869,2016/8/19 14:18
8184,2016/8/19 14:19
9680,2016/8/19 14:19
5212,2016/8/19 14:20
1777,2016/8/19 14:23
10978,2016/8/19 14:24
4843,2016/8/19 14:26
11503,2016/8/19 14:27
6168,2016/8/19 14:28
8767,2016/8/19 14:29
2104,2016/8/19 14:29
13087,2016/8/19 14:31
13718,2016/8/19 14:33
10370,2016/8/19 14:33
12993,2016/8/19 14:35
13079,2016/8/19 14:35
11941,2016/8/19 14:36
11586,2016/8/19 14:38
8496,2016/8/19 14:43
8293,2016/8/19 14:45
1446,2016/8/19 14:46
8924,2016/8/19 14:47
12218,2016/8/19 14:47
11585,2016/8/19 14:47
9338,2016/8/19 14:48
1984,2016/8/19 14:49
6260,2016/8/19 14:51
12405,2016/8/19 14:51
12926,2016/8/19 14:52
3338,2016/8/19 14:52
8210,2016/8/19 14:53
5897,2016/8/19 14:53
13830,2016/8/19 14:53
12337,2016/8/19 14:53
12659,2016/8/19 14:54
6831,2016/8/19 14:54
3802,2016/8/19 14:56
14718,2016/8/19 14:57
12257,2016/8/19 14:57
5505,2016/8/19 14:58
5336,2016/8/19 14:59
12306,2016/8/19 14:59
4835,2016/8/19 14:59
6678,2016/8/19 15:00
11797,2016/8/19 15:01
12706,2016/8/19 15:02
9273,2016/8/19 15:03
8270,2016/8/19 15:03
12401,2016/8/19 15:04
4955,2016/8/19 15:04
3547,2016/8/19 15:04
7219,2016/8/19 15:04
