ID,EX,EY
10024,121.506,31.268
10025,121.374,31.247
10026,121.521,31.311
10027,121.532,31.328
10028,121.48,31.227
10029,121.462,31.339
10030,121.411,31.292
10031,121.458,31.239
10032,121.491,31.245
10033,121.497,31.126
10034,121.461,31.27
10035,121.469,31.197
10036,121.466,31.254
10037,121.361,31.179
10038,121.418,31.201
10039,121.363,31.254
10040,121.37,31.24
10041,121.495,31.327
10042,121.461,31.27
10043,121.493,31.312
10044,121.496,31.288
10045,121.386,31.293
10047,121.538,31.328
10048,121.465,31.279
10049,121.435,31.176
10050,121.369,31.24
10051,121.534,31.282
10052,121.364,31.26
10053,121.492,31.271
10054,121.494,31.284
10055,121.483,31.221
10056,121.451,31.274
10057,121.471,31.322
10058,121.509,31.303
10059,121.492,31.223
10060,121.584,31.246
10061,121.377,31.308
10062,121.536,31.201
10063,121.408,31.276
10064,121.357,31.225
10065,121.475,31.317
10066,121.538,31.296
10067,121.491,31.265
10068,121.538,31.329
10069,121.532,31.33
10070,121.43,31.229
10071,121.41,31.242
10072,121.525,31.282
10073,121.501,31.336
10074,121.555,31.307
10075,121.489,31.312
10076,121.372,31.239
10077,121.552,31.311
10078,121.466,31.328
10079,121.431,31.253
10080,121.488,31.282
10081,121.435,31.132
10082,121.463,31.181
10083,121.501,31.336
10084,121.502,31.26
10085,121.547,31.236
10086,121.441,31.091
10087,121.375,31.246
10088,121.499,31.268
10089,121.414,31.152
10090,121.417,31.261
10091,121.471,31.194
10092,121.496,31.263
10093,121.523,31.282
10094,121.441,31.303
10095,121.4,31.281
10096,121.498,31.211
10097,121.42,31.204
10098,121.54,31.314
10099,121.363,31.234
10100,121.395,31.299
10101,121.531,31.29
10102,121.384,31.157
10103,121.463,31.279
10104,121.349,31.133
10105,121.489,31.223
10106,121.541,31.321
10107,121.359,31.259
10108,121.444,31.211
10109,121.533,31.305
10110,121.435,31.322
10111,121.422,31.193
10112,121.431,31.252
10113,121.477,31.338
10114,121.428,31.366
10115,121.526,31.255
10116,121.447,31.391
10117,121.367,31.214
10118,121.316,31.27
10119,121.513,31.275
10120,121.432,31.215
10121,121.485,31.276
10122,121.471,31.302
10123,121.476,31.19
10124,121.428,31.26
10125,121.434,31.273
10126,121.512,31.287
10127,121.504,31.33
10128,121.539,31.279
10129,121.527,31.284
10130,121.355,31.176
10131,121.47,31.204
10132,121.51,31.257
10133,121.427,31.223
10134,121.54,31.287
10135,121.484,31.294
10136,121.452,31.169
10137,121.369,31.24
10138,121.423,31.291
10139,121.493,31.208
10140,121.53,31.289
10141,121.492,31.281
10142,121.424,31.123
10143,121.538,31.301
10144,121.44,31.228
10145,121.471,31.302
10146,121.354,31.172
10147,121.382,31.152
10148,121.472,31.264
10149,121.474,31.199
10150,121.438,31.269
10151,121.499,31.212
10152,121.44,31.134
10153,121.406,31.307
10154,121.498,31.211
10155,121.49,31.201
10156,121.468,31.244
10157,121.496,31.271
10159,121.466,31.337
10160,121.506,31.258
10161,121.423,31.25
10162,121.372,31.317
10163,121.476,31.267
10164,121.538,31.32
10165,121.51,31.281
10166,121.537,31.328
10167,121.427,31.186
10168,121.418,31.244
10169,121.483,31.286
10170,121.369,31.104
10171,121.555,31.27
10172,121.465,31.272
10173,121.446,31.242
10174,121.502,31.149
10175,121.431,31.265
10176,121.395,31.101
10177,121.43,31.229
10178,121.462,31.198
10179,121.407,31.313
10180,121.545,31.304
10181,121.455,31.203
10182,121.481,31.23
10183,121.468,31.187
10184,121.486,31.208
10185,121.479,31.211
10186,121.451,31.251
10187,121.381,31.158
10188,121.361,31.219
10189,121.498,31.211
10190,121.408,31.212
10191,121.401,31.192
10192,121.512,31.301
10193,121.398,31.281
10194,121.507,31.268
10195,121.463,31.313
10196,121.473,31.29
10197,121.413,31.359
10198,121.445,31.288
10199,121.469,31.319
10200,121.477,31.287
10201,121.437,31.31
10202,121.461,31.197
10203,121.479,31.261
10204,121.441,31.228
10205,121.441,31.29
10207,121.534,31.268
10208,121.439,31.208
10209,121.355,31.317
10210,121.492,31.316
10211,121.491,31.319
10212,121.461,31.351
10213,121.499,31.257
10214,121.41,31.23
10215,121.456,31.187
10216,121.495,31.248
10217,121.488,31.239
10218,121.477,31.286
10219,121.367,31.19
10220,121.5,31.344
10221,121.513,31.26
10222,121.552,31.29
10223,121.5,31.344
10224,121.41,31.242
10225,121.457,31.15
10226,121.373,31.322
10227,121.45,31.305
10228,121.516,31.27
10229,121.447,31.121
10230,121.515,31.3
10231,121.462,31.197
10232,121.47,31.18
10233,121.504,31.145
10234,121.483,31.274
10235,121.448,31.312
10236,121.488,31.209
10237,121.482,31.29
10238,121.453,31.247
10239,121.522,31.325
10240,121.488,31.253
10241,121.485,31.306
10242,121.465,31.183
10243,121.516,31.274
10244,121.479,31.221
10245,121.469,31.325
10246,121.382,31.246
10247,121.535,31.27
10248,121.429,31.246
10249,121.533,31.298
10250,121.517,31.251
10251,121.351,31.121
10252,121.534,31.324
10253,121.411,31.308
10254,121.353,31.243
10255,121.389,31.251
10256,121.459,31.322
10257,121.337,31.148
10258,121.531,31.313
10259,121.432,31.246
10260,121.457,31.319
10261,121.456,31.154
10262,121.451,31.194
10263,121.386,31.227
10264,121.528,31.309
10265,121.352,31.256
10266,121.445,31.342
10267,121.47,31.215
10268,121.445,31.198
10269,121.491,31.23
10270,121.402,31.267
10271,121.361,31.348
10272,121.474,31.205
10273,121.532,31.322
10274,121.539,31.321
10275,121.435,31.091
10276,121.531,31.304
10277,121.452,31.279
10278,121.481,31.322
10279,121.448,31.339
10280,121.537,31.301
10281,121.521,31.326
10282,121.417,31.273
10283,121.423,31.171
10284,121.541,31.328
10285,121.368,31.228
10286,121.361,31.179
10287,121.39,31.154
10288,121.444,31.337
10289,121.321,31.241
10290,121.531,31.318
10291,121.467,31.326
10292,121.542,31.264
10293,121.441,31.142
10294,121.487,31.303
10295,121.537,31.327
10296,121.539,31.324
10297,121.46,31.198
10298,121.492,31.338
10299,121.446,31.272
10300,121.368,31.12
10301,121.443,31.331
10302,121.478,31.264
10303,121.368,31.263
10304,121.503,31.285
10305,121.48,31.269
10306,121.443,31.207
10307,121.481,31.301
10308,121.531,31.277
10309,121.394,31.162
10310,121.453,31.2
10311,121.584,31.246
10312,121.516,31.299
10313,121.457,31.331
10314,121.371,31.262
10315,121.47,31.21
10316,121.473,31.265
10317,121.35,31.197
10318,121.405,31.216
10319,121.404,31.242
10320,121.415,31.266
10321,121.41,31.268
10322,121.471,31.29
10323,121.498,31.261
10324,121.387,31.252
10325,121.518,31.275
10326,121.466,31.291
10327,121.533,31.275
10328,121.484,31.251
10329,121.493,31.271
10330,121.544,31.285
10331,121.403,31.326
10332,121.44,31.209
10333,121.457,31.183
10334,121.343,31.26
10335,121.449,31.203
10336,121.431,31.367
10337,121.377,31.202
10338,121.431,31.219
10339,121.466,31.215
10340,121.422,31.082
10341,121.478,31.204
10342,121.471,31.32
10343,121.416,31.186
10344,121.504,31.306
10345,121.483,31.32
10346,121.45,31.135
10347,121.518,31.286
10348,121.326,31.299
10349,121.432,31.209
10350,121.507,31.302
10351,121.443,31.243
10352,121.553,31.279
10353,121.357,31.243
10354,121.445,31.166
10355,121.531,31.312
10356,121.471,31.253
10357,121.43,31.131
10358,121.414,31.213
10359,121.556,31.174
10360,121.423,31.283
10361,121.403,31.285
10362,121.425,31.365
10363,121.488,31.298
10364,121.447,31.287
10365,121.457,31.199
10366,121.548,31.29
10367,121.365,31.276
10368,121.422,31.274
10369,121.44,31.183
10370,121.524,31.317
10371,121.459,31.16
10372,121.459,31.202
10373,121.45,31.199
10374,121.413,31.302
10375,121.345,31.154
10376,121.49,31.277
10377,121.427,31.219
10378,121.431,31.369
10379,121.441,31.117
10380,121.508,31.312
10381,121.392,31.221
10382,121.382,31.152
10383,121.502,31.29
10384,121.442,31.18
10385,121.512,31.302
10386,121.351,31.195
10387,121.457,31.238
10388,121.472,31.202
10389,121.47,31.289
10390,121.443,31.207
10391,121.476,31.304
10392,121.472,31.236
10393,121.423,31.23
10394,121.469,31.286
10395,121.354,31.288
10396,121.458,31.203
10397,121.438,31.216
10398,121.44,31.212
10399,121.368,31.208
10400,121.484,31.305
10401,121.491,31.331
10402,121.41,31.306
10403,121.443,31.186
10404,121.47,31.32
10405,121.539,31.266
10406,121.448,31.225
10407,121.503,31.265
10408,121.507,31.329
10409,121.472,31.26
10410,121.415,31.279
10411,121.414,31.283
10412,121.507,31.329
10413,121.444,31.258
10414,121.459,31.159
10415,121.425,31.18
10416,121.513,31.306
10417,121.459,31.189
10418,121.453,31.193
10419,121.443,31.176
10420,121.414,31.252
10421,121.486,31.211
10422,121.367,31.213
10423,121.491,31.223
10424,121.531,31.256
10425,121.537,31.314
10426,121.432,31.232
10427,121.458,31.259
10428,121.431,31.369
10429,121.406,31.13
10430,121.441,31.243
10431,121.422,31.238
10432,121.469,31.325
10433,121.52,31.281
10434,121.314,31.295
10435,121.526,31.322
10436,121.385,31.241
10437,121.539,31.281
10438,121.473,31.344
10439,121.499,31.252
10440,121.535,31.287
10441,121.46,31.269
10442,121.512,31.261
10443,121.493,31.289
10444,121.518,31.284
10445,121.408,31.179
10446,121.452,31.17
10447,121.416,31.293
10448,121.481,31.258
10449,121.415,31.269
10450,121.411,31.164
10451,121.446,31.318
10452,121.495,31.144
10453,121.504,31.273
10454,121.423,31.213
10455,121.413,31.27
10456,121.428,31.229
10457,121.32,31.238
10458,121.392,31.151
10459,121.355,31.135
10460,121.494,31.286
10461,121.509,31.289
10462,121.485,31.174
10463,121.527,31.329
10464,121.338,31.267
10465,121.377,31.35
10466,121.485,31.333
10467,121.562,31.182
10468,121.442,31.264
10469,121.43,31.212
10470,121.543,31.309
10471,121.451,31.279
10472,121.498,31.217
10473,121.543,31.294
10474,121.437,31.215
10475,121.423,31.173
10476,121.421,31.133
10477,121.47,31.23
10478,121.498,31.158
10479,121.504,31.312
10480,121.558,31.183
10481,121.554,31.329
10482,121.516,31.301
10483,121.405,31.294
10484,121.506,31.282
10485,121.472,31.296
10486,121.39,31.269
10487,121.461,31.217
10488,121.399,31.25
10489,121.467,31.265
10490,121.485,31.306
10491,121.487,31.243
10492,121.481,31.201
10493,121.521,31.275
10494,121.479,31.27
10495,121.482,31.207
10496,121.433,31.143
10497,121.428,31.145
10498,121.531,31.28
10499,121.479,31.226
10500,121.427,31.21
10501,121.416,31.218
10502,121.455,31.21
10503,121.417,31.217
10504,121.372,31.216
10505,121.542,31.29
10506,121.531,31.323
10507,121.486,31.21
10508,121.38,31.186
10509,121.543,31.29
10510,121.4,31.238
10511,121.434,31.167
10512,121.493,31.276
10514,121.539,31.188
10515,121.444,31.228
10516,121.433,31.264
10517,121.484,31.261
10518,121.389,31.269
10519,121.414,31.269
10520,121.455,31.219
10521,121.517,31.254
10522,121.392,31.199
10523,121.474,31.327
10524,121.521,31.316
10525,121.487,31.228
10526,121.453,31.276
10527,121.431,31.204
10528,121.408,31.233
10529,121.344,31.289
10530,121.338,31.224
10531,121.487,31.381
10532,121.417,31.155
10533,121.366,31.237
10534,121.583,31.249
10536,121.445,31.224
10537,121.463,31.207
10538,121.378,31.264
10539,121.427,31.251
10540,121.44,31.173
10541,121.468,31.264
10542,121.476,31.277
10543,121.451,31.111
10544,121.416,31.292
10545,121.506,31.3
10546,121.412,31.23
10547,121.463,31.181
10548,121.415,31.148
10549,121.336,31.241
10550,121.473,31.32
10551,121.449,31.341
10553,121.472,31.191
10554,121.454,31.198
10555,121.517,31.27
10556,121.446,31.338
10557,121.488,31.266
10558,121.458,31.216
10559,121.461,31.198
10560,121.536,31.289
10561,121.508,31.252
10562,121.321,31.298
10563,121.522,31.315
10564,121.479,31.28
10565,121.451,31.208
10566,121.417,31.219
10567,121.496,31.328
10568,121.515,31.276
10569,121.522,31.315
10570,121.378,31.318
10571,121.523,31.219
10572,121.529,31.336
10573,121.431,31.327
10574,121.461,31.301
10575,121.541,31.319
10576,121.464,31.266
10577,121.424,31.187
10578,121.494,31.325
10579,121.509,31.274
10580,121.428,31.218
10581,121.482,31.254
10582,121.317,31.264
10583,121.384,31.249
10584,121.503,31.319
10585,121.45,31.208
10586,121.47,31.216
10587,121.426,31.135
10588,121.355,31.166
10589,121.4,31.135
10590,121.497,31.265
10591,121.388,31.252
10592,121.336,31.269
10593,121.423,31.231
10594,121.4,31.107
10595,121.405,31.25
10596,121.476,31.296
10597,121.433,31.219
10598,121.52,31.296
10599,121.509,31.297
10600,121.399,31.221
10601,121.451,31.199
10602,121.429,31.213
10603,121.41,31.273
10604,121.467,31.201
10605,121.414,31.146
10606,121.489,31.294
10607,121.32,31.137
10608,121.447,31.324
10609,121.596,31.256
10610,121.387,31.25
10611,121.434,31.168
10612,121.311,31.238
10613,121.35,31.281
10614,121.49,31.331
10615,121.419,31.267
10616,121.458,31.268
10617,121.384,31.111
10618,121.443,31.243
10619,121.416,31.272
10620,121.45,31.153
10621,121.454,31.31
10622,121.517,31.275
10623,121.506,31.329
10624,121.498,31.308
10625,121.453,31.279
10626,121.488,31.203
10627,121.533,31.222
10628,121.47,31.217
10629,121.368,31.229
10630,121.466,31.218
10631,121.471,31.21
10632,121.383,31.158
10633,121.351,31.149
10634,121.418,31.237
10635,121.494,31.18
10636,121.526,31.323
10637,121.479,31.225
10638,121.486,31.21
10639,121.521,31.316
10640,121.514,31.273
10642,121.311,31.239
10643,121.379,31.108
10644,121.364,31.249
10645,121.427,31.183
10646,121.434,31.242
10647,121.535,31.288
10648,121.466,31.232
10649,121.422,31.274
10650,121.438,31.135
10651,121.46,31.318
10652,121.476,31.198
10653,121.465,31.281
10654,121.452,31.205
10655,121.437,31.263
10656,121.477,31.338
10657,121.451,31.336
10658,121.48,31.311
10659,121.537,31.269
10661,121.418,31.277
10662,121.506,31.302
10663,121.455,31.316
10664,121.416,31.292
10665,121.395,31.232
10666,121.385,31.315
10667,121.457,31.198
10668,121.526,31.147
10669,121.426,31.271
10670,121.5,31.29
10671,121.53,31.217
10672,121.48,31.295
10673,121.402,31.136
10674,121.425,31.203
10675,121.41,31.227
10676,121.398,31.192
10677,121.491,31.28
10678,121.426,31.255
10679,121.387,31.109
10680,121.463,31.227
10681,121.474,31.297
10682,121.488,31.262
10683,121.459,31.245
10684,121.491,31.214
10685,121.393,31.196
10686,121.388,31.252
10687,121.407,31.242
10688,121.437,31.163
10689,121.363,31.247
10690,121.53,31.318
10691,121.486,31.29
10692,121.505,31.268
10693,121.414,31.152
10694,121.414,31.152
10695,121.524,31.239
10696,121.553,31.277
10697,121.444,31.208
10698,121.44,31.302
10699,121.467,31.205
10700,121.525,31.287
10701,121.48,31.286
10702,121.491,31.203
10703,121.49,31.305
10704,121.477,31.27
10705,121.446,31.323
10706,121.526,31.267
10707,121.436,31.332
10708,121.495,31.289
10709,121.406,31.26
10710,121.435,31.177
10711,121.535,31.287
10712,121.462,31.221
10713,121.536,31.269
10714,121.479,31.269
10715,121.393,31.196
10716,121.482,31.289
10717,121.418,31.256
10718,121.451,31.194
10719,121.441,31.261
10720,121.381,31.244
10721,121.47,31.215
10722,121.512,31.261
10724,121.422,31.274
10725,121.422,31.153
10726,121.468,31.263
10727,121.391,31.268
10728,121.543,31.288
10729,121.484,31.215
10730,121.417,31.219
10732,121.423,31.25
10733,121.385,31.197
10734,121.447,31.198
10735,121.458,31.259
10736,121.413,31.191
10737,121.437,31.24
10738,121.486,31.272
10739,121.468,31.235
10740,121.433,31.141
10741,121.481,31.226
10742,121.383,31.166
10743,121.49,31.28
10744,121.515,31.29
10745,121.466,31.208
10746,121.45,31.241
10747,121.518,31.291
10748,121.385,31.166
10749,121.456,31.256
10750,121.531,31.13
10751,121.441,31.228
10752,121.585,31.249
10753,121.521,31.291
10754,121.497,31.302
10755,121.456,31.186
10756,121.449,31.208
10757,121.37,31.178
10758,121.482,31.289
10759,121.464,31.232
10760,121.434,31.168
10761,121.531,31.281
10762,121.41,31.152
10763,121.475,31.321
10764,121.315,31.298
10765,121.492,31.293
10766,121.458,31.256
10767,121.446,31.212
10768,121.432,31.289
10769,121.537,31.33
10770,121.432,31.187
10771,121.474,31.214
10772,121.525,31.317
10773,121.403,31.269
10774,121.519,31.176
10775,121.543,31.296
10776,121.517,31.287
10777,121.472,31.245
10778,121.405,31.13
10779,121.503,30.992
10780,121.508,31.268
10781,121.533,31.321
10782,121.406,31.307
10783,121.391,31.24
10784,121.485,31.202
10785,121.48,31.23
10786,121.503,30.992
10787,121.434,31.166
10788,121.532,31.301
10789,121.473,31.205
10790,121.48,31.304
10791,121.535,31.328
10792,121.406,31.275
10793,121.319,31.24
10794,121.45,31.198
10795,121.415,31.264
10796,121.36,31.218
10797,121.39,31.269
10799,121.467,31.244
10800,121.464,31.207
10801,121.486,31.21
10802,121.541,31.324
10803,121.449,31.268
10804,121.492,31.281
10805,121.488,31.266
10806,121.47,31.31
10807,121.475,31.224
10808,121.491,31.29
10809,121.54,31.281
10810,121.521,31.288
10811,121.521,31.29
10812,121.4,31.269
10813,121.451,31.195
10814,121.444,31.214
10815,121.383,31.247
10816,121.396,31.224
10817,121.428,31.191
10818,121.436,31.33
10819,121.557,31.271
10820,121.495,31.262
10821,121.471,31.2
10822,121.428,31.303
10823,121.385,31.284
10824,121.422,31.171
10825,121.367,31.227
10826,121.522,31.315
10827,121.539,31.311
10828,121.418,31.29
10829,121.479,31.232
10830,121.459,31.215
10831,121.428,31.145
10832,121.369,31.114
10833,121.474,31.327
10834,121.429,31.188
10835,121.418,31.275
10836,121.465,31.249
10837,121.407,31.274
10838,121.382,31.154
10839,121.369,31.24
10840,121.462,31.265
10841,121.37,31.176
10842,121.455,31.219
10843,121.506,31.294
10844,121.468,31.271
10845,121.514,31.29
10846,121.496,31.372
10847,121.511,31.304
10848,121.44,31.182
10849,121.369,31.236
10850,121.437,31.131
10851,121.439,31.282
10852,121.5,31.16
10853,121.508,31.26
10854,121.464,31.217
10855,121.546,31.311
10856,121.484,31.277
10857,121.553,31.211
10858,121.525,31.323
10859,121.505,31.282
10860,121.483,31.267
10861,121.521,31.316
10862,121.48,31.311
10863,121.524,31.314
10864,121.528,31.283
10865,121.489,31.234
10866,121.534,31.288
10867,121.514,31.307
10868,121.434,31.219
10869,121.436,31.158
10870,121.535,31.292
10871,121.443,31.28
10872,121.483,31.213
10873,121.413,31.269
10874,121.456,31.214
10875,121.437,31.198
10876,121.397,31.276
10877,121.458,31.297
10878,121.479,31.263
10879,121.422,31.171
10880,121.404,31.216
10881,121.457,31.282
10882,121.448,31.329
10883,121.44,31.219
10884,121.533,31.292
10885,121.47,31.202
10886,121.399,31.232
10887,121.52,31.314
10888,121.408,31.191
10889,121.402,31.268
10890,121.539,31.265
10891,121.467,31.243
10892,121.396,31.269
10893,121.459,31.159
10894,121.347,31.155
10895,121.538,31.291
10896,121.524,31.308
10897,121.429,31.246
10898,121.463,31.255
10899,121.323,31.238
10900,121.315,31.195
10901,121.354,31.276
10902,121.484,31.304
10903,121.544,31.274
10904,121.476,31.267
10905,121.424,31.391
10906,121.522,31.322
10907,121.524,31.276
10908,121.319,31.223
10909,121.392,31.199
10910,121.536,31.289
10911,121.447,31.308
10912,121.505,31.296
10913,121.525,31.315
10914,121.375,31.237
10915,121.395,31.257
10916,121.435,31.163
10917,121.36,31.201
10918,121.454,31.167
10919,121.445,31.243
10920,121.446,31.212
10921,121.474,31.223
10922,121.479,31.334
10923,121.369,31.243
10924,121.496,31.263
10925,121.535,31.314
10926,121.493,31.279
10927,121.513,31.303
10928,121.333,31.227
10929,121.381,31.088
10930,121.523,31.283
10931,121.498,31.2
10932,121.531,31.254
10933,121.504,31.25
10934,121.381,31.243
10935,121.535,31.334
10936,121.408,31.157
10937,121.438,31.193
10938,121.48,31.337
10939,121.425,31.145
10940,121.45,31.265
10941,121.432,31.25
10942,121.401,31.197
10943,121.524,31.263
10944,121.373,31.182
10945,121.503,31.308
10946,121.44,31.233
10947,121.528,31.253
10948,121.518,31.304
10949,121.513,31.252
10950,121.392,31.268
10951,121.422,31.267
10952,121.457,31.214
10953,121.428,31.143
10954,121.449,31.2
10955,121.403,31.184
10956,121.429,31.223
10957,121.401,31.131
10958,121.412,31.231
10959,121.461,31.274
10960,121.445,31.211
10961,121.375,31.237
10962,121.38,31.251
10963,121.471,31.244
10964,121.532,31.269
10965,121.511,31.142
10966,121.464,31.203
10967,121.44,31.209
10968,121.545,31.308
10969,121.383,31.246
10970,121.536,31.269
10971,121.535,31.288
10972,121.459,31.249
10973,121.504,31.173
10974,121.389,31.251
10975,121.514,31.302
10976,121.504,31.283
10977,121.373,31.182
10978,121.438,31.281
10979,121.413,31.12
10980,121.448,31.301
10981,121.43,31.259
10982,121.354,31.216
10983,121.456,31.205
10984,121.481,31.198
10985,121.468,31.201
10986,121.501,31.26
10987,121.392,31.12
10988,121.48,31.274
10989,121.545,31.313
10990,121.514,31.299
10991,121.426,31.183
